Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
inviteUsingPhoneNumber,Chrome 73.0.3683.103,,,2019-04-20 17:25:38,2019-04-20 17:26:38,1m - 0.600s,FAILED
,,,,,,,
Test Cases/s-sidebar_navigation/individualAccount/Faizan_production_login_kiboengage,Chrome 73.0.3683.103,,,2019-04-20 17:25:38,2019-04-20 17:26:28,49.324s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,,2019-04-20 17:25:39,2019-04-20 17:25:50,11.247s,PASSED
maximizeWindow(),Chrome 73.0.3683.103,,,2019-04-20 17:25:50,2019-04-20 17:25:50,0.199s,PASSED
"navigateToUrl(""https://kiboengage.cloudkibo.com/"")",Chrome 73.0.3683.103,,,2019-04-20 17:25:50,2019-04-20 17:25:57,7.052s,PASSED
"navigateToUrl(""https://accounts.cloudkibo.com/?continue=https://kiboengage.cloudkibo.com"")",Chrome 73.0.3683.103,,,2019-04-20 17:25:57,2019-04-20 17:25:58,0.596s,PASSED
"click(findTestObject(""Page_CloudKibo/a_Login (2) (1) (1)""))",Chrome 73.0.3683.103,,,2019-04-20 17:25:58,2019-04-20 17:25:59,0.942s,PASSED
"setText(findTestObject(""Page_KiboPush/input_email (10) (1) (1)""), ""faizan@cloudkibo.com"")",Chrome 73.0.3683.103,,,2019-04-20 17:25:59,2019-04-20 17:25:59,0.459s,PASSED
"setEncryptedText(findTestObject(""Page_CloudKibo/input_Sign In_password (7)""), ""qeJ0sjJnwEs="")",Chrome 73.0.3683.103,,,2019-04-20 17:25:59,2019-04-20 17:26:00,0.333s,PASSED
"click(findTestObject(""Page_KiboPush/button_Sign In (10) (1) (2)""))",Chrome 73.0.3683.103,,,2019-04-20 17:26:00,2019-04-20 17:26:00,0.227s,PASSED
"navigateToUrl(""https://kiboengage.cloudkibo.com/dashboard"")",Chrome 73.0.3683.103,,,2019-04-20 17:26:00,2019-04-20 17:26:24,24.052s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/h3_Dashboard (57)""))",Chrome 73.0.3683.103,,,2019-04-20 17:26:24,2019-04-20 17:26:24,0.225s,PASSED
delay(3),Chrome 73.0.3683.103,,,2019-04-20 17:26:24,2019-04-20 17:26:27,3.026s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/a_SMS (2) (1) (1) (1) (3)""))",Chrome 73.0.3683.103,,,2019-04-20 17:26:27,2019-04-20 17:26:27,0.216s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/span_Messenger (1) (1) (1) (3)""))",Chrome 73.0.3683.103,,,2019-04-20 17:26:27,2019-04-20 17:26:28,0.214s,PASSED
,,,,,,,
Test Cases/Invite subscribers/open growth tools,Chrome 73.0.3683.103,,,2019-04-20 17:26:28,2019-04-20 17:26:29,1.760s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Dashboard/span_Growth Tools (3)""))",Chrome 73.0.3683.103,,,2019-04-20 17:26:28,2019-04-20 17:26:28,0.375s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-20 17:26:28,2019-04-20 17:26:29,1.007s,PASSED
,,,,,,,
Test Cases/Invite Using Phone Number/TC0928,Chrome 73.0.3683.103,Test download sample csv file button,,2019-04-20 17:26:29,2019-04-20 17:26:35,5.974s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Invite using Phone Number""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-20 17:26:30,2019-04-20 17:26:34,4.628s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-20 17:26:34,2019-04-20 17:26:35,1.003s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Dashboard/button_Download Sample CSV fil""))",Chrome 73.0.3683.103,,,2019-04-20 17:26:35,2019-04-20 17:26:35,0.152s,PASSED
,,,,,,,
Test Cases/Invite Using Phone Number/TC0929,Chrome 73.0.3683.103,Test view segmented list button,,2019-04-20 17:26:35,2019-04-20 17:26:36,0.862s,FAILED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Invite using Phone Number""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-20 17:26:36,2019-04-20 17:26:36,0.647s,FAILED
,,,,,,,
Test Cases/Invite Using Phone Number/TC0930,Chrome 73.0.3683.103,View segmented lists,,2019-04-20 17:26:36,2019-04-20 17:26:37,1.044s,FAILED
"callTestCase(findTestCase(""Invite Using Phone Number/TC0928-viewCustomers""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-20 17:26:37,2019-04-20 17:26:37,0.737s,FAILED
,,,,,,,
Test Cases/Invite Using Phone Number/TC0938,Chrome 73.0.3683.103,Test back button,,2019-04-20 17:26:37,2019-04-20 17:26:38,0.958s,FAILED
"callTestCase(findTestCase(""Invite Using Phone Number/TC0930""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-20 17:26:38,2019-04-20 17:26:38,0.606s,FAILED
