Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
SMS Livechat,Chrome 73.0.3683.103,,,2019-04-21 06:30:27,2019-04-21 06:31:25,57.771s,PASSED
,,,,,,,
Test Cases/s-sidebar_navigation/individualAccount/Faizan_production_login_kibochat,Chrome 73.0.3683.103,,,2019-04-21 06:30:27,2019-04-21 06:31:20,53.028s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,,2019-04-21 06:30:28,2019-04-21 06:30:34,6.341s,PASSED
maximizeWindow(),Chrome 73.0.3683.103,,,2019-04-21 06:30:34,2019-04-21 06:30:34,0.137s,PASSED
"navigateToUrl(""https://kibochat.cloudkibo.com/"")",Chrome 73.0.3683.103,,,2019-04-21 06:30:34,2019-04-21 06:30:43,8.968s,PASSED
"navigateToUrl(""https://accounts.cloudkibo.com/?continue=https://kibochat.cloudkibo.com"")",Chrome 73.0.3683.103,,,2019-04-21 06:30:43,2019-04-21 06:30:44,0.563s,PASSED
"click(findTestObject(""Page_KiboPush/a_Login (10)""))",Chrome 73.0.3683.103,,,2019-04-21 06:30:44,2019-04-21 06:30:45,1.279s,PASSED
"setText(findTestObject(""Page_KiboPush/input_email (10) (1) (1)""), ""faizan@cloudkibo.com"")",Chrome 73.0.3683.103,,,2019-04-21 06:30:45,2019-04-21 06:30:45,0.280s,PASSED
"setEncryptedText(findTestObject(""Page_CloudKibo/input_Sign In_password (7)""), ""qeJ0sjJnwEs="")",Chrome 73.0.3683.103,,,2019-04-21 06:30:45,2019-04-21 06:30:46,0.273s,PASSED
"click(findTestObject(""Page_KiboPush/button_Sign In (11)""))",Chrome 73.0.3683.103,,,2019-04-21 06:30:46,2019-04-21 06:30:46,0.137s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/h3_Dashboard (58)""))",Chrome 73.0.3683.103,,,2019-04-21 06:30:46,2019-04-21 06:31:17,31.030s,PASSED
delay(3),Chrome 73.0.3683.103,,,2019-04-21 06:31:17,2019-04-21 06:31:20,3.054s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Dashboard/a_SMS (2)""))",Chrome 73.0.3683.103,,,2019-04-21 06:31:20,2019-04-21 06:31:20,0.201s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Dashboard/span_Messenger""))",Chrome 73.0.3683.103,,,2019-04-21 06:31:20,2019-04-21 06:31:20,0.173s,PASSED
,,,,,,,
Test Cases/SMS/SMSPlatform,Chrome 73.0.3683.103,,,2019-04-21 06:31:20,2019-04-21 06:31:22,1.644s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/a_SMS (1)""))",Chrome 73.0.3683.103,,,2019-04-21 06:31:21,2019-04-21 06:31:21,0.173s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/span_SMS (1)""))",Chrome 73.0.3683.103,,,2019-04-21 06:31:21,2019-04-21 06:31:21,0.189s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 06:31:21,2019-04-21 06:31:22,1.008s,PASSED
,,,,,,,
Test Cases/SMS/Sms Livechat/TC11188,Chrome 73.0.3683.103,,,2019-04-21 06:31:22,2019-04-21 06:31:24,2.475s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/span_Dashboard""))",Chrome 73.0.3683.103,,,2019-04-21 06:31:22,2019-04-21 06:31:22,0.121s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 06:31:22,2019-04-21 06:31:23,1.010s,PASSED
"click(findTestObject(""Object Repository/Page_KiboChat  Dashboard/span_Live Chat (Beta)""))",Chrome 73.0.3683.103,,,2019-04-21 06:31:23,2019-04-21 06:31:23,0.198s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 06:31:23,2019-04-21 06:31:24,1.013s,PASSED
