Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
inviteUsingPhoneNumber,Chrome 73.0.3683.75,,2019-04-23 12:24:44,2019-04-23 12:26:29,1m - 44.751s,PASSED
,,,,,,
Test Cases/s-sidebar_navigation/individualAccount/Faizan_production_login_kiboengage,Chrome 73.0.3683.75,,2019-04-23 12:24:44,2019-04-23 12:25:20,35.789s,PASSED
"openBrowser("""")",Chrome 73.0.3683.75,,2019-04-23 12:24:45,2019-04-23 12:24:46,1.038s,PASSED
maximizeWindow(),Chrome 73.0.3683.75,,2019-04-23 12:24:46,2019-04-23 12:24:46,0.118s,PASSED
"navigateToUrl(""https://kiboengage.cloudkibo.com/"")",Chrome 73.0.3683.75,,2019-04-23 12:24:46,2019-04-23 12:24:55,9.097s,PASSED
"navigateToUrl(""https://accounts.cloudkibo.com/?continue=https://kiboengage.cloudkibo.com"")",Chrome 73.0.3683.75,,2019-04-23 12:24:55,2019-04-23 12:24:55,0.477s,PASSED
"click(findTestObject(""Page_CloudKibo/a_Login (2) (1) (1)""))",Chrome 73.0.3683.75,,2019-04-23 12:24:55,2019-04-23 12:24:56,0.824s,PASSED
"setText(findTestObject(""Page_KiboPush/input_email (10) (1) (1)""), ""faizan@cloudkibo.com"")",Chrome 73.0.3683.75,,2019-04-23 12:24:56,2019-04-23 12:24:56,0.169s,PASSED
"setEncryptedText(findTestObject(""Page_CloudKibo/input_Sign In_password (7)""), ""qeJ0sjJnwEs="")",Chrome 73.0.3683.75,,2019-04-23 12:24:56,2019-04-23 12:24:56,0.172s,PASSED
"click(findTestObject(""Page_KiboPush/button_Sign In (10) (1) (2)""))",Chrome 73.0.3683.75,,2019-04-23 12:24:56,2019-04-23 12:24:57,0.096s,PASSED
"navigateToUrl(""https://kiboengage.cloudkibo.com/dashboard"")",Chrome 73.0.3683.75,,2019-04-23 12:24:57,2019-04-23 12:25:17,20.211s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/h3_Dashboard (57)""))",Chrome 73.0.3683.75,,2019-04-23 12:25:17,2019-04-23 12:25:17,0.130s,PASSED
delay(3),Chrome 73.0.3683.75,,2019-04-23 12:25:17,2019-04-23 12:25:20,3.021s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/a_SMS (2) (1) (1) (1) (3)""))",Chrome 73.0.3683.75,,2019-04-23 12:25:20,2019-04-23 12:25:20,0.114s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/span_Messenger (1) (1) (1) (3)""))",Chrome 73.0.3683.75,,2019-04-23 12:25:20,2019-04-23 12:25:20,0.084s,PASSED
,,,,,,
Test Cases/Invite subscribers/open growth tools,Chrome 73.0.3683.75,,2019-04-23 12:25:20,2019-04-23 12:25:22,2.238s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Dashboard/span_Growth Tools (3)""))",Chrome 73.0.3683.75,,2019-04-23 12:25:20,2019-04-23 12:25:21,1.114s,PASSED
delay(1),Chrome 73.0.3683.75,,2019-04-23 12:25:21,2019-04-23 12:25:22,1.008s,PASSED
,,,,,,
Test Cases/Invite Using Phone Number/TC0919,Chrome 73.0.3683.75,Test documentation link,2019-04-23 12:25:22,2019-04-23 12:25:27,4.456s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Invite using Phone Number""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-23 12:25:22,2019-04-23 12:25:27,4.316s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/a_documentation (3)""))",Chrome 73.0.3683.75,,2019-04-23 12:25:27,2019-04-23 12:25:27,0.082s,PASSED
,,,,,,
Test Cases/Invite Using Phone Number/TC0920,Chrome 73.0.3683.75,Test video tutorial,2019-04-23 12:25:27,2019-04-23 12:25:32,5.436s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Invite using Phone Number""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-23 12:25:27,2019-04-23 12:25:31,4.211s,PASSED
delay(1),Chrome 73.0.3683.75,,2019-04-23 12:25:31,2019-04-23 12:25:32,1.003s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/a_video tutorial""))",Chrome 73.0.3683.75,,2019-04-23 12:25:32,2019-04-23 12:25:32,0.149s,PASSED
,,,,,,
Test Cases/Invite Using Phone Number/TC0921,Chrome 73.0.3683.75,Test enter phone number manually,2019-04-23 12:25:32,2019-04-23 12:25:40,7.425s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Invite using Phone Number""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-23 12:25:32,2019-04-23 12:25:37,4.316s,PASSED
delay(2),Chrome 73.0.3683.75,,2019-04-23 12:25:37,2019-04-23 12:25:39,2.002s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/button_Enter phone numbers man (3)""))",Chrome 73.0.3683.75,,2019-04-23 12:25:39,2019-04-23 12:25:39,0.121s,PASSED
"setText(findTestObject(""Page_KiboPush  Dashboard/input_form-control m-input m-i (4)""), ""+923340226849"")",Chrome 73.0.3683.75,,2019-04-23 12:25:39,2019-04-23 12:25:39,0.203s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/button_Submit (1)""))",Chrome 73.0.3683.75,,2019-04-23 12:25:39,2019-04-23 12:25:39,0.089s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/div_Contacts were invited to y (1)""))",Chrome 73.0.3683.75,,2019-04-23 12:25:39,2019-04-23 12:25:40,0.603s,PASSED
,,,,,,
Test Cases/Invite Using Phone Number/TC0926,Chrome 73.0.3683.75,Test submit with empty inviation message,2019-04-23 12:25:40,2019-04-23 12:25:46,6.654s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Invite using Phone Number""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-23 12:25:40,2019-04-23 12:25:44,4.242s,PASSED
delay(1),Chrome 73.0.3683.75,,2019-04-23 12:25:44,2019-04-23 12:25:45,1.001s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/button_Enter phone numbers man (1) (1) (1)""))",Chrome 73.0.3683.75,,2019-04-23 12:25:45,2019-04-23 12:25:45,0.073s,PASSED
"setText(findTestObject(""Page_KiboPush  Dashboard/input_form-control m-input m-i (4) (1) (1)""), ""+923340226849"")",Chrome 73.0.3683.75,,2019-04-23 12:25:45,2019-04-23 12:25:45,0.175s,PASSED
"setText(findTestObject(""Page_KiboPush  Dashboard/textarea_exampleTextarea (1)""), """")",Chrome 73.0.3683.75,,2019-04-23 12:25:45,2019-04-23 12:25:45,0.071s,PASSED
delay(1),Chrome 73.0.3683.75,,2019-04-23 12:25:45,2019-04-23 12:25:46,1.001s,PASSED
,,,,,,
Test Cases/Invite Using Phone Number/TC0927,Chrome 73.0.3683.75,Test reset button,2019-04-23 12:25:46,2019-04-23 12:25:54,7.708s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Invite using Phone Number""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-23 12:25:46,2019-04-23 12:25:51,4.243s,PASSED
delay(1),Chrome 73.0.3683.75,,2019-04-23 12:25:51,2019-04-23 12:25:52,1.002s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Dashboard/button_Enter phone numbers man (2)""))",Chrome 73.0.3683.75,,2019-04-23 12:25:52,2019-04-23 12:25:52,0.094s,PASSED
"setText(findTestObject(""Object Repository/Page_KiboPush  Dashboard/input_form-control m-input m-i (2)""), ""+923403630780"")",Chrome 73.0.3683.75,,2019-04-23 12:25:52,2019-04-23 12:25:52,0.141s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Dashboard/button_Reset""))",Chrome 73.0.3683.75,,2019-04-23 12:25:52,2019-04-23 12:25:52,0.078s,PASSED
delay(2),Chrome 73.0.3683.75,,2019-04-23 12:25:52,2019-04-23 12:25:54,2.002s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.75,,2019-04-23 12:25:54,2019-04-23 12:25:54,0.008s,PASSED
