Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
ManagePages,Chrome 73.0.3683.103,,,2019-04-21 02:12:44,2019-04-21 02:15:01,2m - 16.252s,PASSED
,,,,,,,
Test Cases/s-sidebar_navigation/individualAccount/Faizan_production_login_kiboengage,Chrome 73.0.3683.103,,,2019-04-21 02:12:45,2019-04-21 02:13:38,53.142s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,,2019-04-21 02:12:46,2019-04-21 02:12:53,6.651s,PASSED
maximizeWindow(),Chrome 73.0.3683.103,,,2019-04-21 02:12:53,2019-04-21 02:12:53,0.158s,PASSED
"navigateToUrl(""https://kiboengage.cloudkibo.com/"")",Chrome 73.0.3683.103,,,2019-04-21 02:12:53,2019-04-21 02:13:07,14.581s,PASSED
"navigateToUrl(""https://accounts.cloudkibo.com/?continue=https://kiboengage.cloudkibo.com"")",Chrome 73.0.3683.103,,,2019-04-21 02:13:07,2019-04-21 02:13:08,0.563s,PASSED
"click(findTestObject(""Page_CloudKibo/a_Login (2) (1) (1)""))",Chrome 73.0.3683.103,,,2019-04-21 02:13:08,2019-04-21 02:13:09,1.015s,PASSED
"setText(findTestObject(""Page_KiboPush/input_email (10) (1) (1)""), ""faizan@cloudkibo.com"")",Chrome 73.0.3683.103,,,2019-04-21 02:13:09,2019-04-21 02:13:10,0.533s,PASSED
"setEncryptedText(findTestObject(""Page_CloudKibo/input_Sign In_password (7)""), ""qeJ0sjJnwEs="")",Chrome 73.0.3683.103,,,2019-04-21 02:13:10,2019-04-21 02:13:10,0.370s,PASSED
"click(findTestObject(""Page_KiboPush/button_Sign In (10) (1) (2)""))",Chrome 73.0.3683.103,,,2019-04-21 02:13:10,2019-04-21 02:13:10,0.173s,PASSED
"navigateToUrl(""https://kiboengage.cloudkibo.com/dashboard"")",Chrome 73.0.3683.103,,,2019-04-21 02:13:10,2019-04-21 02:13:34,24.028s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/h3_Dashboard (57)""))",Chrome 73.0.3683.103,,,2019-04-21 02:13:34,2019-04-21 02:13:35,0.615s,PASSED
delay(3),Chrome 73.0.3683.103,,,2019-04-21 02:13:35,2019-04-21 02:13:38,3.101s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/a_SMS (2) (1) (1) (1) (3)""))",Chrome 73.0.3683.103,,,2019-04-21 02:13:38,2019-04-21 02:13:38,0.163s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/span_Messenger (1) (1) (1) (3)""))",Chrome 73.0.3683.103,,,2019-04-21 02:13:38,2019-04-21 02:13:38,0.185s,PASSED
,,,,,,,
Test Cases/Welcome messages/open Manage Pages,Chrome 73.0.3683.103,,,2019-04-21 02:13:38,2019-04-21 02:13:40,1.761s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/span_Manage Pages""))",Chrome 73.0.3683.103,,,2019-04-21 02:13:39,2019-04-21 02:13:39,0.421s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 02:13:39,2019-04-21 02:13:40,1.004s,PASSED
,,,,,,,
Test Cases/Manage Pages TestCases/TC0402,Chrome 73.0.3683.103,Test documentation link,,2019-04-21 02:13:40,2019-04-21 02:13:43,3.332s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Pages""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-21 02:13:40,2019-04-21 02:13:43,2.937s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/a_documentation (1)""))",Chrome 73.0.3683.103,,,2019-04-21 02:13:43,2019-04-21 02:13:43,0.181s,PASSED
,,,,,,,
Test Cases/Manage Pages TestCases/TC0403,Chrome 73.0.3683.103,Test video tutorial,,2019-04-21 02:13:43,2019-04-21 02:13:47,3.386s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Pages""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-21 02:13:44,2019-04-21 02:13:46,2.495s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/a_video tutorial (1) (1)""))",Chrome 73.0.3683.103,,,2019-04-21 02:13:46,2019-04-21 02:13:47,0.606s,PASSED
,,,,,,,
Test Cases/Manage Pages TestCases/TC0404,Chrome 73.0.3683.103,View all pages,,2019-04-21 02:13:47,2019-04-21 02:13:52,5.710s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Pages""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-21 02:13:47,2019-04-21 02:13:50,2.859s,PASSED
delay(2),Chrome 73.0.3683.103,,,2019-04-21 02:13:50,2019-04-21 02:13:52,2.011s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.103,,,2019-04-21 02:13:52,2019-04-21 02:13:52,0.027s,PASSED
