Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Sidebar_muzamil,Chrome 73.0.3683.86,,2019-04-02 12:40:18,2019-04-02 13:35:54,55m - 36.241s,FAILED
,,,,,,
Test Cases/SideBar TestCases/TC0054,Chrome 73.0.3683.86,Test Operational Dashboard link,2019-04-02 12:40:18,2019-04-02 12:42:16,1m - 58.131s,FAILED
"callTestCase(findTestCase(""SideBar TestCases/Login""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-02 12:40:19,2019-04-02 12:42:16,1m - 57.267s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/h3_Dashboard (27) (1)""))",Chrome 73.0.3683.86,,2019-04-02 12:42:16,2019-04-02 12:42:16,0.091s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/span_Operational Dashboard (1)""))",Chrome 73.0.3683.86,,2019-04-02 12:42:16,2019-04-02 12:42:16,0.193s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Broadcasts By Days/h3_Autoposting Details""))",Chrome 73.0.3683.86,,2019-04-02 12:42:16,2019-04-02 12:42:16,0.398s,FAILED
,,,,,,
Test Cases/SideBar TestCases/TC0055,Chrome 73.0.3683.86,Test Dahboard link,2019-04-02 12:42:16,2019-04-02 12:44:07,1m - 50.141s,FAILED
"callTestCase(findTestCase(""SideBar TestCases/Login""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-02 12:42:17,2019-04-02 12:44:07,1m - 50.027s,FAILED
,,,,,,
Test Cases/SideBar TestCases/TC0056,Chrome 73.0.3683.86,Test Broadcasts link,2019-04-02 12:44:07,2019-04-02 12:46:30,2m - 23.312s,PASSED
"callTestCase(findTestCase(""SideBar TestCases/Login""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-02 12:44:07,2019-04-02 12:46:24,2m - 16.942s,PASSED
delay(3),Chrome 73.0.3683.86,,2019-04-02 12:46:24,2019-04-02 12:46:27,3.003s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/span_Broadcasting""))",Chrome 73.0.3683.86,,2019-04-02 12:46:27,2019-04-02 12:46:27,0.145s,PASSED
delay(2),Chrome 73.0.3683.86,,2019-04-02 12:46:27,2019-04-02 12:46:29,2.004s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/span_Broadcasts""))",Chrome 73.0.3683.86,,2019-04-02 12:46:29,2019-04-02 12:46:29,0.096s,PASSED
delay(1),Chrome 73.0.3683.86,,2019-04-02 12:46:29,2019-04-02 12:46:30,1.003s,PASSED
"click(findTestObject(""Page_KiboPush  Broadcast/h3_Manage Broadcasts""))",Chrome 73.0.3683.86,,2019-04-02 12:46:30,2019-04-02 12:46:30,0.056s,PASSED
,,,,,,
Test Cases/SideBar TestCases/TC0057,Chrome 73.0.3683.86,Test comment capture link,2019-04-02 12:46:30,2019-04-02 12:48:55,2m - 24.836s,FAILED
"callTestCase(findTestCase(""SideBar TestCases/Login""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-02 12:46:30,2019-04-02 12:48:55,2m - 24.777s,FAILED
,,,,,,
Test Cases/SideBar TestCases/TC0058,Chrome 73.0.3683.86,Test surveys link,2019-04-02 12:48:55,2019-04-02 12:51:16,2m - 21.028s,PASSED
"callTestCase(findTestCase(""SideBar TestCases/Login""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-02 12:48:55,2019-04-02 12:51:08,2m - 13.572s,PASSED
delay(3),Chrome 73.0.3683.86,,2019-04-02 12:51:08,2019-04-02 12:51:11,3.004s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/span_Broadcasting""))",Chrome 73.0.3683.86,,2019-04-02 12:51:11,2019-04-02 12:51:12,0.138s,PASSED
delay(2),Chrome 73.0.3683.86,,2019-04-02 12:51:12,2019-04-02 12:51:14,2.002s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/span_Surveys""))",Chrome 73.0.3683.86,,2019-04-02 12:51:14,2019-04-02 12:51:14,0.175s,PASSED
delay(2),Chrome 73.0.3683.86,,2019-04-02 12:51:14,2019-04-02 12:51:16,2.003s,PASSED
"click(findTestObject(""Page_KiboPush  Survey/h3_Manage Surveys""))",Chrome 73.0.3683.86,,2019-04-02 12:51:16,2019-04-02 12:51:16,0.077s,PASSED
,,,,,,
Test Cases/SideBar TestCases/TC0059,Chrome 73.0.3683.86,Test polls link,2019-04-02 12:51:16,2019-04-02 12:53:58,2m - 42.228s,FAILED
"callTestCase(findTestCase(""SideBar TestCases/Login""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-02 12:51:16,2019-04-02 12:53:58,2m - 42.113s,FAILED
,,,,,,
Test Cases/SideBar TestCases/TC0061,Chrome 73.0.3683.86,Test live chat link,2019-04-02 12:53:58,2019-04-02 12:56:16,2m - 18.359s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Login-KiboChat""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-02 12:53:58,2019-04-02 12:56:14,2m - 16.106s,PASSED
delay(2),Chrome 73.0.3683.86,,2019-04-02 12:56:14,2019-04-02 12:56:16,2.003s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/span_Live Chat (Beta)""))",Chrome 73.0.3683.86,,2019-04-02 12:56:16,2019-04-02 12:56:16,0.137s,PASSED
,,,,,,
Test Cases/SideBar TestCases/TC0060,Chrome 73.0.3683.86,Test smart replies link,2019-04-02 12:56:16,2019-04-02 12:58:35,2m - 18.595s,FAILED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Login-KiboChat""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-02 12:56:17,2019-04-02 12:58:04,1m - 47.493s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/span_Automation""))",Chrome 73.0.3683.86,,2019-04-02 12:58:04,2019-04-02 12:58:35,30.974s,FAILED
,,,,,,
Test Cases/SideBar TestCases/TC0062,Chrome 73.0.3683.86,Test autoposting link,2019-04-02 12:58:35,2019-04-02 13:00:51,2m - 16.396s,FAILED
"callTestCase(findTestCase(""SideBar TestCases/Login""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-02 12:58:35,2019-04-02 13:00:17,1m - 42.357s,PASSED
delay(3),Chrome 73.0.3683.86,,2019-04-02 13:00:17,2019-04-02 13:00:20,3.002s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/span_Automation (1) (1)""))",Chrome 73.0.3683.86,,2019-04-02 13:00:20,2019-04-02 13:00:51,30.947s,FAILED
,,,,,,
Test Cases/SideBar TestCases/TC0063,Chrome 73.0.3683.86,Test persistent menu link,2019-04-02 13:00:51,2019-04-02 13:02:42,1m - 50.844s,FAILED
"callTestCase(findTestCase(""SideBar TestCases/Login""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-02 13:00:51,2019-04-02 13:02:42,1m - 50.764s,FAILED
,,,,,,
Test Cases/SideBar TestCases/TC0064,Chrome 73.0.3683.86,Test manage pages link,2019-04-02 13:02:42,2019-04-02 13:04:31,1m - 48.448s,PASSED
"callTestCase(findTestCase(""SideBar TestCases/Login""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-02 13:02:42,2019-04-02 13:04:26,1m - 44.058s,PASSED
delay(3),Chrome 73.0.3683.86,,2019-04-02 13:04:26,2019-04-02 13:04:29,3.003s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/span_Manage Pages""))",Chrome 73.0.3683.86,,2019-04-02 13:04:29,2019-04-02 13:04:29,0.092s,PASSED
delay(1),Chrome 73.0.3683.86,,2019-04-02 13:04:29,2019-04-02 13:04:30,1.003s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/span_Pages""))",Chrome 73.0.3683.86,,2019-04-02 13:04:30,2019-04-02 13:04:31,0.132s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/h3_Manage Pages""))",Chrome 73.0.3683.86,,2019-04-02 13:04:31,2019-04-02 13:04:31,0.078s,PASSED
,,,,,,
Test Cases/SideBar TestCases/TC0065,Chrome 73.0.3683.86,Test subscribers link,2019-04-02 13:04:31,2019-04-02 13:05:36,1m - 5.042s,PASSED
"callTestCase(findTestCase(""SideBar TestCases/Login""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-02 13:04:31,2019-04-02 13:05:35,1m - 4.675s,PASSED
"click(findTestObject(""Page_KiboPush  Subscribers/span_Subscribers""))",Chrome 73.0.3683.86,,2019-04-02 13:05:35,2019-04-02 13:05:36,0.152s,PASSED
"click(findTestObject(""Page_KiboPush  Subscribers/h3_Manage Subscribers""))",Chrome 73.0.3683.86,,2019-04-02 13:05:36,2019-04-02 13:05:36,0.099s,PASSED
,,,,,,
Test Cases/SideBar TestCases/TC0066,Chrome 73.0.3683.86,Test sequence messaging link,2019-04-02 13:05:36,2019-04-02 13:07:16,1m - 40.401s,FAILED
"callTestCase(findTestCase(""SideBar TestCases/Login""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-02 13:05:36,2019-04-02 13:07:16,1m - 40.297s,FAILED
,,,,,,
Test Cases/SideBar TestCases/TC0067,Chrome 73.0.3683.86,Test Templates link,2019-04-02 13:07:16,2019-04-02 13:09:09,1m - 52.788s,FAILED
"callTestCase(findTestCase(""SideBar TestCases/Login""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-02 13:07:16,2019-04-02 13:08:34,1m - 17.601s,PASSED
delay(2),Chrome 73.0.3683.86,,2019-04-02 13:08:34,2019-04-02 13:08:36,2.002s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/span_Broadcasting (4)""))",Chrome 73.0.3683.86,,2019-04-02 13:08:36,2019-04-02 13:08:36,0.072s,PASSED
delay(2),Chrome 73.0.3683.86,,2019-04-02 13:08:36,2019-04-02 13:08:38,2.002s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/span_Templates (2)""))",Chrome 73.0.3683.86,,2019-04-02 13:08:38,2019-04-02 13:09:09,31.061s,FAILED
,,,,,,
Test Cases/SideBar TestCases/TC0068,Chrome 73.0.3683.86,Test invite teams link,2019-04-02 13:09:09,2019-04-02 13:10:17,1m - 8.511s,FAILED
"callTestCase(findTestCase(""SideBar TestCases/Team-Login""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-02 13:09:09,2019-04-02 13:10:17,1m - 8.365s,FAILED
,,,,,,
Test Cases/SideBar TestCases/TC0069,Chrome 73.0.3683.86,Test invite teams link,2019-04-02 13:10:17,2019-04-02 13:11:36,1m - 18.637s,FAILED
"openBrowser("""")",Chrome 73.0.3683.86,,2019-04-02 13:10:18,2019-04-02 13:10:18,0.722s,PASSED
maximizeWindow(),Chrome 73.0.3683.86,,2019-04-02 13:10:18,2019-04-02 13:10:18,0.108s,PASSED
"navigateToUrl(""https://accounts.cloudkibo.com/?continue=https://kiboengage.cloudkibo.com"")",Chrome 73.0.3683.86,,2019-04-02 13:10:18,2019-04-02 13:10:36,17.153s,PASSED
"click(findTestObject(""Page_CloudKibo/a_Login (1)""))",Chrome 73.0.3683.86,,2019-04-02 13:10:36,2019-04-02 13:10:37,1.009s,PASSED
"setText(findTestObject(""Page_CloudKibo/input_Sign In_email""), ""kumararoon92@gmail.com"")",Chrome 73.0.3683.86,,2019-04-02 13:10:37,2019-04-02 13:10:37,0.232s,PASSED
"setEncryptedText(findTestObject(""Page_CloudKibo/input_Sign In_password""), ""Sq3Tv/oKKfDNGi1QgSywNA=="")",Chrome 73.0.3683.86,,2019-04-02 13:10:37,2019-04-02 13:10:37,0.100s,PASSED
"click(findTestObject(""Page_CloudKibo/button_Sign In (4)""))",Chrome 73.0.3683.86,,2019-04-02 13:10:37,2019-04-02 13:10:37,0.059s,PASSED
delay(3),Chrome 73.0.3683.86,,2019-04-02 13:10:37,2019-04-02 13:10:40,3.002s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/span_Organization""))",Chrome 73.0.3683.86,,2019-04-02 13:10:40,2019-04-02 13:11:36,56.150s,FAILED
,,,,,,
Test Cases/SideBar TestCases/TC0070,Chrome 73.0.3683.86,Test invite teams link,2019-04-02 13:11:36,2019-04-02 13:12:46,1m - 9.856s,FAILED
"openBrowser("""")",Chrome 73.0.3683.86,,2019-04-02 13:11:36,2019-04-02 13:11:37,0.706s,PASSED
maximizeWindow(),Chrome 73.0.3683.86,,2019-04-02 13:11:37,2019-04-02 13:11:37,0.117s,PASSED
"navigateToUrl(""https://accounts.cloudkibo.com/?continue=https://kiboengage.cloudkibo.com"")",Chrome 73.0.3683.86,,2019-04-02 13:11:37,2019-04-02 13:12:10,33.067s,PASSED
"click(findTestObject(""Page_CloudKibo/a_Login (1)""))",Chrome 73.0.3683.86,,2019-04-02 13:12:10,2019-04-02 13:12:11,1.137s,PASSED
"setText(findTestObject(""Page_CloudKibo/input_Sign In_email""), ""arveenkumar55@gmail.com"")",Chrome 73.0.3683.86,,2019-04-02 13:12:11,2019-04-02 13:12:12,0.324s,PASSED
"setEncryptedText(findTestObject(""Page_CloudKibo/input_Sign In_password""), ""Sq3Tv/oKKfDNGi1QgSywNA=="")",Chrome 73.0.3683.86,,2019-04-02 13:12:12,2019-04-02 13:12:12,0.217s,PASSED
"click(findTestObject(""Page_CloudKibo/button_Sign In (4)""))",Chrome 73.0.3683.86,,2019-04-02 13:12:12,2019-04-02 13:12:12,0.121s,PASSED
delay(3),Chrome 73.0.3683.86,,2019-04-02 13:12:12,2019-04-02 13:12:15,3.002s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/span_Organization""))",Chrome 73.0.3683.86,,2019-04-02 13:12:15,2019-04-02 13:12:46,31.083s,FAILED
,,,,,,
Test Cases/SideBar TestCases/TC0077,Chrome 73.0.3683.86,Test User Guide link,2019-04-02 13:12:46,2019-04-02 13:14:29,1m - 43.260s,PASSED
"callTestCase(findTestCase(""SideBar TestCases/Login""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-02 13:12:46,2019-04-02 13:14:11,1m - 25.050s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/span_User Guide (1)""))",Chrome 73.0.3683.86,,2019-04-02 13:14:11,2019-04-02 13:14:11,0.226s,PASSED
"navigateToUrl(""https://kibopush.com/user-guide/"")",Chrome 73.0.3683.86,,2019-04-02 13:14:11,2019-04-02 13:14:29,17.735s,PASSED
"click(findTestObject(""Object Repository/Page_User Guide  The Marketing Newsletter/h2_User Guide""))",Chrome 73.0.3683.86,,2019-04-02 13:14:29,2019-04-02 13:14:29,0.163s,PASSED
,,,,,,
Test Cases/SideBar TestCases/TC0076,Chrome 73.0.3683.86,Test settings link,2019-04-02 13:14:29,2019-04-02 13:15:37,1m - 7.752s,PASSED
"callTestCase(findTestCase(""SideBar TestCases/Login""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-02 13:14:29,2019-04-02 13:15:35,1m - 5.476s,PASSED
delay(2),Chrome 73.0.3683.86,,2019-04-02 13:15:35,2019-04-02 13:15:37,2.001s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/span_Settings (2)""))",Chrome 73.0.3683.86,,2019-04-02 13:15:37,2019-04-02 13:15:37,0.122s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Api Settings/span_Change Password""))",Chrome 73.0.3683.86,,2019-04-02 13:15:37,2019-04-02 13:15:37,0.072s,PASSED
,,,,,,
Test Cases/SideBar TestCases/TC0075,Chrome 73.0.3683.86,Test Members link,2019-04-02 13:15:37,2019-04-02 13:16:58,1m - 21.424s,PASSED
"callTestCase(findTestCase(""SideBar TestCases/Login""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-02 13:15:37,2019-04-02 13:16:56,1m - 19.101s,PASSED
delay(2),Chrome 73.0.3683.86,,2019-04-02 13:16:56,2019-04-02 13:16:58,2.002s,PASSED
"verifyTextNotPresent(""Organization"", false)",Chrome 73.0.3683.86,,2019-04-02 13:16:58,2019-04-02 13:16:58,0.264s,PASSED
,,,,,,
Test Cases/SideBar TestCases/TC0074,Chrome 73.0.3683.86,Test Member link,2019-04-02 13:16:58,2019-04-02 13:17:59,1m - 0.121s,FAILED
"callTestCase(findTestCase(""SideBar TestCases/Team-Login""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-02 13:16:59,2019-04-02 13:17:59,1m - 0.008s,FAILED
,,,,,,
Test Cases/SideBar TestCases/TC0073,Chrome 73.0.3683.86,Test Teams link,2019-04-02 13:17:59,2019-04-02 13:18:50,51.271s,PASSED
"callTestCase(findTestCase(""SideBar TestCases/Login""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-02 13:17:59,2019-04-02 13:18:48,48.982s,PASSED
delay(2),Chrome 73.0.3683.86,,2019-04-02 13:18:48,2019-04-02 13:18:50,2.002s,PASSED
"verifyTextNotPresent(""Organization"", false)",Chrome 73.0.3683.86,,2019-04-02 13:18:50,2019-04-02 13:18:50,0.190s,PASSED
,,,,,,
Test Cases/SideBar TestCases/TC0072,Chrome 73.0.3683.86,Test Teams link,2019-04-02 13:18:50,2019-04-02 13:19:33,42.971s,FAILED
"callTestCase(findTestCase(""SideBar TestCases/Team-Login""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-02 13:18:50,2019-04-02 13:19:33,42.919s,FAILED
,,,,,,
