Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Landing Pages,Chrome 73.0.3683.103,,,2019-04-20 20:30:28,2019-04-20 20:33:09,2m - 40.980s,FAILED
,,,,,,,
Test Cases/s-sidebar_navigation/individualAccount/Faizan_production_login_kiboengage,Chrome 73.0.3683.103,,,2019-04-20 20:30:28,2019-04-20 20:32:23,1m - 55.321s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,,2019-04-20 20:30:29,2019-04-20 20:30:41,12.195s,PASSED
maximizeWindow(),Chrome 73.0.3683.103,,,2019-04-20 20:30:41,2019-04-20 20:30:41,0.221s,PASSED
"navigateToUrl(""https://kiboengage.cloudkibo.com/"")",Chrome 73.0.3683.103,,,2019-04-20 20:30:41,2019-04-20 20:31:07,25.991s,PASSED
"navigateToUrl(""https://accounts.cloudkibo.com/?continue=https://kiboengage.cloudkibo.com"")",Chrome 73.0.3683.103,,,2019-04-20 20:31:07,2019-04-20 20:31:08,0.500s,PASSED
"click(findTestObject(""Page_CloudKibo/a_Login (2) (1) (1)""))",Chrome 73.0.3683.103,,,2019-04-20 20:31:08,2019-04-20 20:31:09,1.016s,PASSED
"setText(findTestObject(""Page_KiboPush/input_email (10) (1) (1)""), ""faizan@cloudkibo.com"")",Chrome 73.0.3683.103,,,2019-04-20 20:31:09,2019-04-20 20:31:09,0.465s,PASSED
"setEncryptedText(findTestObject(""Page_CloudKibo/input_Sign In_password (7)""), ""qeJ0sjJnwEs="")",Chrome 73.0.3683.103,,,2019-04-20 20:31:09,2019-04-20 20:31:10,0.423s,PASSED
"click(findTestObject(""Page_KiboPush/button_Sign In (10) (1) (2)""))",Chrome 73.0.3683.103,,,2019-04-20 20:31:10,2019-04-20 20:31:10,0.169s,PASSED
"navigateToUrl(""https://kiboengage.cloudkibo.com/dashboard"")",Chrome 73.0.3683.103,,,2019-04-20 20:31:10,2019-04-20 20:32:20,1m - 9.861s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/h3_Dashboard (57)""))",Chrome 73.0.3683.103,,,2019-04-20 20:32:20,2019-04-20 20:32:20,0.283s,PASSED
delay(3),Chrome 73.0.3683.103,,,2019-04-20 20:32:20,2019-04-20 20:32:23,3.186s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/a_SMS (2) (1) (1) (1) (3)""))",Chrome 73.0.3683.103,,,2019-04-20 20:32:23,2019-04-20 20:32:23,0.193s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/span_Messenger (1) (1) (1) (3)""))",Chrome 73.0.3683.103,,,2019-04-20 20:32:23,2019-04-20 20:32:23,0.164s,PASSED
,,,,,,,
Test Cases/Invite subscribers/open growth tools,Chrome 73.0.3683.103,,,2019-04-20 20:32:24,2019-04-20 20:32:25,1.482s,PASSED
