Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
inviteUsingPhoneNumber,Chrome 73.0.3683.103,,,2019-04-20 17:15:30,2019-04-20 17:17:18,1m - 47.809s,FAILED
,,,,,,,
Test Cases/s-sidebar_navigation/individualAccount/Faizan_production_login_kiboengage,Chrome 73.0.3683.103,,,2019-04-20 17:15:31,2019-04-20 17:16:22,51.007s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,,2019-04-20 17:15:31,2019-04-20 17:15:33,2.426s,PASSED
maximizeWindow(),Chrome 73.0.3683.103,,,2019-04-20 17:15:33,2019-04-20 17:15:34,0.129s,PASSED
"navigateToUrl(""https://kiboengage.cloudkibo.com/"")",Chrome 73.0.3683.103,,,2019-04-20 17:15:34,2019-04-20 17:15:44,10.020s,PASSED
"navigateToUrl(""https://accounts.cloudkibo.com/?continue=https://kiboengage.cloudkibo.com"")",Chrome 73.0.3683.103,,,2019-04-20 17:15:44,2019-04-20 17:15:44,0.500s,PASSED
"click(findTestObject(""Page_CloudKibo/a_Login (2) (1) (1)""))",Chrome 73.0.3683.103,,,2019-04-20 17:15:44,2019-04-20 17:15:45,0.969s,PASSED
"setText(findTestObject(""Page_KiboPush/input_email (10) (1) (1)""), ""faizan@cloudkibo.com"")",Chrome 73.0.3683.103,,,2019-04-20 17:15:45,2019-04-20 17:15:45,0.232s,PASSED
"setEncryptedText(findTestObject(""Page_CloudKibo/input_Sign In_password (7)""), ""qeJ0sjJnwEs="")",Chrome 73.0.3683.103,,,2019-04-20 17:15:45,2019-04-20 17:15:45,0.195s,PASSED
"click(findTestObject(""Page_KiboPush/button_Sign In (10) (1) (2)""))",Chrome 73.0.3683.103,,,2019-04-20 17:15:45,2019-04-20 17:15:46,0.125s,PASSED
"navigateToUrl(""https://kiboengage.cloudkibo.com/dashboard"")",Chrome 73.0.3683.103,,,2019-04-20 17:15:46,2019-04-20 17:16:18,32.482s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/h3_Dashboard (57)""))",Chrome 73.0.3683.103,,,2019-04-20 17:16:18,2019-04-20 17:16:18,0.126s,PASSED
delay(3),Chrome 73.0.3683.103,,,2019-04-20 17:16:18,2019-04-20 17:16:21,3.029s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/a_SMS (2) (1) (1) (1) (3)""))",Chrome 73.0.3683.103,,,2019-04-20 17:16:21,2019-04-20 17:16:21,0.159s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/span_Messenger (1) (1) (1) (3)""))",Chrome 73.0.3683.103,,,2019-04-20 17:16:21,2019-04-20 17:16:22,0.140s,PASSED
,,,,,,,
Test Cases/Invite subscribers/open growth tools,Chrome 73.0.3683.103,,,2019-04-20 17:16:22,2019-04-20 17:16:23,1.498s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Dashboard/span_Growth Tools (3)""))",Chrome 73.0.3683.103,,,2019-04-20 17:16:22,2019-04-20 17:16:22,0.220s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-20 17:16:22,2019-04-20 17:16:23,1.004s,PASSED
,,,,,,,
Test Cases/Invite Using Phone Number/TC0919,Chrome 73.0.3683.103,Test documentation link,,2019-04-20 17:16:23,2019-04-20 17:16:28,5.020s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Invite using Phone Number""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-20 17:16:23,2019-04-20 17:16:28,4.555s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/a_documentation (3)""))",Chrome 73.0.3683.103,,,2019-04-20 17:16:28,2019-04-20 17:16:28,0.327s,PASSED
,,,,,,,
Test Cases/Invite Using Phone Number/TC0920,Chrome 73.0.3683.103,Test video tutorial,,2019-04-20 17:16:28,2019-04-20 17:16:34,5.883s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Invite using Phone Number""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-20 17:16:28,2019-04-20 17:16:33,4.467s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-20 17:16:33,2019-04-20 17:16:34,1.009s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/a_video tutorial""))",Chrome 73.0.3683.103,,,2019-04-20 17:16:34,2019-04-20 17:16:34,0.249s,PASSED
,,,,,,,
Test Cases/Invite Using Phone Number/TC0921,Chrome 73.0.3683.103,Test enter phone number manually,,2019-04-20 17:16:34,2019-04-20 17:16:43,8.659s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Invite using Phone Number""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-20 17:16:34,2019-04-20 17:16:39,4.584s,PASSED
delay(2),Chrome 73.0.3683.103,,,2019-04-20 17:16:39,2019-04-20 17:16:41,2.002s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/button_Enter phone numbers man (3)""))",Chrome 73.0.3683.103,,,2019-04-20 17:16:41,2019-04-20 17:16:41,0.139s,PASSED
"setText(findTestObject(""Page_KiboPush  Dashboard/input_form-control m-input m-i (4)""), ""+923340226849"")",Chrome 73.0.3683.103,,,2019-04-20 17:16:41,2019-04-20 17:16:41,0.402s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/button_Submit (1)""))",Chrome 73.0.3683.103,,,2019-04-20 17:16:41,2019-04-20 17:16:42,0.159s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/div_Contacts were invited to y (1)""))",Chrome 73.0.3683.103,,,2019-04-20 17:16:42,2019-04-20 17:16:43,1.190s,PASSED
,,,,,,,
Test Cases/Invite Using Phone Number/TC0926,Chrome 73.0.3683.103,Test submit with empty inviation message,,2019-04-20 17:16:43,2019-04-20 17:16:50,7.530s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Invite using Phone Number""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-20 17:16:43,2019-04-20 17:16:48,4.475s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-20 17:16:48,2019-04-20 17:16:49,1.002s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/button_Enter phone numbers man (1) (1) (1)""))",Chrome 73.0.3683.103,,,2019-04-20 17:16:49,2019-04-20 17:16:49,0.157s,PASSED
"setText(findTestObject(""Page_KiboPush  Dashboard/input_form-control m-input m-i (4) (1) (1)""), ""+923340226849"")",Chrome 73.0.3683.103,,,2019-04-20 17:16:49,2019-04-20 17:16:49,0.401s,PASSED
"setText(findTestObject(""Page_KiboPush  Dashboard/textarea_exampleTextarea (1)""), """")",Chrome 73.0.3683.103,,,2019-04-20 17:16:49,2019-04-20 17:16:49,0.164s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-20 17:16:49,2019-04-20 17:16:50,1.002s,PASSED
,,,,,,,
Test Cases/Invite Using Phone Number/TC0927,Chrome 73.0.3683.103,Test reset button,,2019-04-20 17:16:50,2019-04-20 17:16:59,8.470s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Invite using Phone Number""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-20 17:16:51,2019-04-20 17:16:55,4.378s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-20 17:16:55,2019-04-20 17:16:56,1.003s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Dashboard/button_Enter phone numbers man (2)""))",Chrome 73.0.3683.103,,,2019-04-20 17:16:56,2019-04-20 17:16:56,0.166s,PASSED
"setText(findTestObject(""Object Repository/Page_KiboPush  Dashboard/input_form-control m-input m-i (2)""), ""+923403630780"")",Chrome 73.0.3683.103,,,2019-04-20 17:16:56,2019-04-20 17:16:56,0.404s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Dashboard/button_Reset""))",Chrome 73.0.3683.103,,,2019-04-20 17:16:56,2019-04-20 17:16:57,0.160s,PASSED
delay(2),Chrome 73.0.3683.103,,,2019-04-20 17:16:57,2019-04-20 17:16:59,2.007s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.103,,,2019-04-20 17:16:59,2019-04-20 17:16:59,0.024s,PASSED
"button = driver.findElement(By.xpath(""//*[@id=""content""]/div/div/div/div[2]/div[4]/div[3]/div/div/div[2]/div[4]/div/div/div/button[2]""))",Chrome 73.0.3683.103,,,2019-04-20 17:16:59,2019-04-20 17:16:59,0.054s,PASSED
if (button.isEnabled()),Chrome 73.0.3683.103,,,2019-04-20 17:16:59,2019-04-20 17:16:59,0.030s,PASSED
else,Chrome 73.0.3683.103,,,2019-04-20 17:16:59,2019-04-20 17:16:59,0.021s,PASSED
,,,,,,,
Test Cases/Invite Using Phone Number/TC0928-viewCustomers,Chrome 73.0.3683.103,Test view customers list,,2019-04-20 17:16:59,2019-04-20 17:17:07,7.976s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Invite using Phone Number""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-20 17:16:59,2019-04-20 17:17:03,4.461s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-20 17:17:03,2019-04-20 17:17:04,1.002s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/a_View Customers Lists""))",Chrome 73.0.3683.103,,,2019-04-20 17:17:04,2019-04-20 17:17:05,0.221s,PASSED
delay(2),Chrome 73.0.3683.103,,,2019-04-20 17:17:05,2019-04-20 17:17:07,2.003s,PASSED
"scrollToPosition(0, 0)",Chrome 73.0.3683.103,,,2019-04-20 17:17:07,2019-04-20 17:17:07,0.025s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Customer Lists/h3_Customer Lists""))",Chrome 73.0.3683.103,,,2019-04-20 17:17:07,2019-04-20 17:17:07,0.122s,PASSED
,,,,,,,
Test Cases/Invite Using Phone Number/TC0928,Chrome 73.0.3683.103,Test download sample csv file button,,2019-04-20 17:17:07,2019-04-20 17:17:12,5.666s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Invite using Phone Number""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-20 17:17:07,2019-04-20 17:17:11,4.389s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-20 17:17:11,2019-04-20 17:17:12,1.003s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Dashboard/button_Download Sample CSV fil""))",Chrome 73.0.3683.103,,,2019-04-20 17:17:12,2019-04-20 17:17:12,0.173s,PASSED
,,,,,,,
Test Cases/Invite Using Phone Number/TC0929,Chrome 73.0.3683.103,Test view segmented list button,,2019-04-20 17:17:13,2019-04-20 17:17:17,4.062s,FAILED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Invite using Phone Number""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-20 17:17:13,2019-04-20 17:17:17,3.819s,FAILED
,,,,,,,
Test Cases/Invite Using Phone Number/TC0930,Chrome 73.0.3683.103,View segmented lists,,2019-04-20 17:17:17,2019-04-20 17:17:17,0.636s,FAILED
"callTestCase(findTestCase(""Invite Using Phone Number/TC0928-viewCustomers""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-20 17:17:17,2019-04-20 17:17:17,0.335s,FAILED
,,,,,,,
Test Cases/Invite Using Phone Number/TC0938,Chrome 73.0.3683.103,Test back button,,2019-04-20 17:17:17,2019-04-20 17:17:18,0.619s,FAILED
