Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
SMS,Chrome 73.0.3683.103,,,2019-04-21 05:17:15,2019-04-21 05:21:18,4m - 2.940s,FAILED
,,,,,,,
Test Cases/s-sidebar_navigation/individualAccount/Faizan_production_login_kiboengage,Chrome 73.0.3683.103,,,2019-04-21 05:17:15,2019-04-21 05:18:16,1m - 1.227s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,,2019-04-21 05:17:16,2019-04-21 05:17:29,12.433s,PASSED
maximizeWindow(),Chrome 73.0.3683.103,,,2019-04-21 05:17:29,2019-04-21 05:17:29,0.179s,PASSED
"navigateToUrl(""https://kiboengage.cloudkibo.com/"")",Chrome 73.0.3683.103,,,2019-04-21 05:17:29,2019-04-21 05:17:39,9.986s,PASSED
"navigateToUrl(""https://accounts.cloudkibo.com/?continue=https://kiboengage.cloudkibo.com"")",Chrome 73.0.3683.103,,,2019-04-21 05:17:39,2019-04-21 05:17:39,0.583s,PASSED
"click(findTestObject(""Page_CloudKibo/a_Login (2) (1) (1)""))",Chrome 73.0.3683.103,,,2019-04-21 05:17:39,2019-04-21 05:17:41,1.122s,PASSED
"setText(findTestObject(""Page_KiboPush/input_email (10) (1) (1)""), ""faizan@cloudkibo.com"")",Chrome 73.0.3683.103,,,2019-04-21 05:17:41,2019-04-21 05:17:41,0.707s,PASSED
"setEncryptedText(findTestObject(""Page_CloudKibo/input_Sign In_password (7)""), ""qeJ0sjJnwEs="")",Chrome 73.0.3683.103,,,2019-04-21 05:17:41,2019-04-21 05:17:42,0.731s,PASSED
"click(findTestObject(""Page_KiboPush/button_Sign In (10) (1) (2)""))",Chrome 73.0.3683.103,,,2019-04-21 05:17:42,2019-04-21 05:17:42,0.223s,PASSED
"navigateToUrl(""https://kiboengage.cloudkibo.com/dashboard"")",Chrome 73.0.3683.103,,,2019-04-21 05:17:42,2019-04-21 05:18:12,30.111s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/h3_Dashboard (57)""))",Chrome 73.0.3683.103,,,2019-04-21 05:18:12,2019-04-21 05:18:13,0.610s,PASSED
delay(3),Chrome 73.0.3683.103,,,2019-04-21 05:18:13,2019-04-21 05:18:16,3.074s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/a_SMS (2) (1) (1) (1) (3)""))",Chrome 73.0.3683.103,,,2019-04-21 05:18:16,2019-04-21 05:18:16,0.240s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/span_Messenger (1) (1) (1) (3)""))",Chrome 73.0.3683.103,,,2019-04-21 05:18:16,2019-04-21 05:18:16,0.238s,PASSED
,,,,,,,
Test Cases/SMS/contacts/TC11149,Chrome 73.0.3683.103,,,2019-04-21 05:18:17,2019-04-21 05:18:21,4.621s,PASSED
"callTestCase(findTestCase(""SMS/SMSPlatform""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-21 05:18:17,2019-04-21 05:18:19,1.803s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/span_Dashboard""))",Chrome 73.0.3683.103,,,2019-04-21 05:18:19,2019-04-21 05:18:19,0.158s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 05:18:19,2019-04-21 05:18:20,1.004s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/span_Subscribers (1)""))",Chrome 73.0.3683.103,,,2019-04-21 05:18:20,2019-04-21 05:18:20,0.224s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 05:18:20,2019-04-21 05:18:21,1.006s,PASSED
,,,,,,,
Test Cases/SMS/contacts/TC11150,Chrome 73.0.3683.103,,,2019-04-21 05:18:21,2019-04-21 05:18:27,5.808s,PASSED
"callTestCase(findTestCase(""SMS/SMSPlatform""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-21 05:18:22,2019-04-21 05:18:23,1.517s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/span_Dashboard""))",Chrome 73.0.3683.103,,,2019-04-21 05:18:23,2019-04-21 05:18:23,0.210s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 05:18:23,2019-04-21 05:18:24,1.009s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/span_Subscribers (1)""))",Chrome 73.0.3683.103,,,2019-04-21 05:18:24,2019-04-21 05:18:24,0.135s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 05:18:24,2019-04-21 05:18:25,1.004s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Subscribers/h3_Subscribers""))",Chrome 73.0.3683.103,,,2019-04-21 05:18:25,2019-04-21 05:18:26,0.202s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 05:18:26,2019-04-21 05:18:27,1.007s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.103,,,2019-04-21 05:18:27,2019-04-21 05:18:27,0.061s,PASSED
"Table = driver.findElement(By.xpath(""//*[@id=""ajax_data""]/table/tbody""))",Chrome 73.0.3683.103,,,2019-04-21 05:18:27,2019-04-21 05:18:27,0.102s,PASSED
"rows_table = Table.findElements(By.tagName(""tr""))",Chrome 73.0.3683.103,,,2019-04-21 05:18:27,2019-04-21 05:18:27,0.089s,PASSED
"verifyGreaterThanOrEqual(rows_table.size(), 1)",Chrome 73.0.3683.103,,,2019-04-21 05:18:27,2019-04-21 05:18:27,0.036s,PASSED
,,,,,,,
Test Cases/SMS/contacts/TC11151,Chrome 73.0.3683.103,,,2019-04-21 05:18:27,2019-04-21 05:18:31,4.472s,PASSED
"callTestCase(findTestCase(""SMS/SMSPlatform""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-21 05:18:27,2019-04-21 05:18:29,1.447s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/span_Dashboard""))",Chrome 73.0.3683.103,,,2019-04-21 05:18:29,2019-04-21 05:18:29,0.254s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 05:18:29,2019-04-21 05:18:30,1.017s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/span_Subscribers (1)""))",Chrome 73.0.3683.103,,,2019-04-21 05:18:30,2019-04-21 05:18:30,0.214s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 05:18:30,2019-04-21 05:18:31,1.005s,PASSED
