Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Landing Pages,Chrome 73.0.3683.103,,,2019-04-20 21:26:53,2019-04-20 21:29:56,3m - 3.053s,PASSED
,,,,,,,
Test Cases/s-sidebar_navigation/individualAccount/Faizan_production_login_kiboengage,Chrome 73.0.3683.103,,,2019-04-20 21:26:53,2019-04-20 21:29:09,2m - 15.585s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,,2019-04-20 21:26:54,2019-04-20 21:27:37,43.010s,PASSED
maximizeWindow(),Chrome 73.0.3683.103,,,2019-04-20 21:27:37,2019-04-20 21:27:37,0.297s,PASSED
"navigateToUrl(""https://kiboengage.cloudkibo.com/"")",Chrome 73.0.3683.103,,,2019-04-20 21:27:37,2019-04-20 21:27:57,19.203s,PASSED
"navigateToUrl(""https://accounts.cloudkibo.com/?continue=https://kiboengage.cloudkibo.com"")",Chrome 73.0.3683.103,,,2019-04-20 21:27:57,2019-04-20 21:27:57,0.541s,PASSED
"click(findTestObject(""Page_CloudKibo/a_Login (2) (1) (1)""))",Chrome 73.0.3683.103,,,2019-04-20 21:27:57,2019-04-20 21:27:58,1.215s,PASSED
"setText(findTestObject(""Page_KiboPush/input_email (10) (1) (1)""), ""faizan@cloudkibo.com"")",Chrome 73.0.3683.103,,,2019-04-20 21:27:58,2019-04-20 21:28:00,1.362s,PASSED
"setEncryptedText(findTestObject(""Page_CloudKibo/input_Sign In_password (7)""), ""qeJ0sjJnwEs="")",Chrome 73.0.3683.103,,,2019-04-20 21:28:00,2019-04-20 21:28:00,0.786s,PASSED
"click(findTestObject(""Page_KiboPush/button_Sign In (10) (1) (2)""))",Chrome 73.0.3683.103,,,2019-04-20 21:28:00,2019-04-20 21:28:01,0.159s,PASSED
"navigateToUrl(""https://kiboengage.cloudkibo.com/dashboard"")",Chrome 73.0.3683.103,,,2019-04-20 21:28:01,2019-04-20 21:29:01,1m - 0.700s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/h3_Dashboard (57)""))",Chrome 73.0.3683.103,,,2019-04-20 21:29:01,2019-04-20 21:29:02,0.467s,PASSED
delay(3),Chrome 73.0.3683.103,,,2019-04-20 21:29:02,2019-04-20 21:29:06,3.717s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/a_SMS (2) (1) (1) (1) (3)""))",Chrome 73.0.3683.103,,,2019-04-20 21:29:06,2019-04-20 21:29:09,3.076s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/span_Messenger (1) (1) (1) (3)""))",Chrome 73.0.3683.103,,,2019-04-20 21:29:09,2019-04-20 21:29:09,0.225s,PASSED
,,,,,,,
Test Cases/Invite subscribers/open growth tools,Chrome 73.0.3683.103,,,2019-04-20 21:29:09,2019-04-20 21:29:13,3.475s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Dashboard/span_Growth Tools (3)""))",Chrome 73.0.3683.103,,,2019-04-20 21:29:11,2019-04-20 21:29:12,0.294s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-20 21:29:12,2019-04-20 21:29:13,1.004s,PASSED
,,,,,,,
Test Cases/Landing Pages/TC11270,Chrome 73.0.3683.103,,,2019-04-20 21:29:13,2019-04-20 21:29:14,1.831s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Landing Pages""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-20 21:29:13,2019-04-20 21:29:14,1.650s,PASSED
,,,,,,,
Test Cases/Landing Pages/TC11260,Chrome 73.0.3683.103,,,2019-04-20 21:29:14,2019-04-20 21:29:16,1.348s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Landing Pages""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-20 21:29:15,2019-04-20 21:29:16,1.197s,PASSED
,,,,,,,
Test Cases/Landing Pages/TC11275,Chrome 73.0.3683.103,,,2019-04-20 21:29:16,2019-04-20 21:29:17,1.476s,PASSED
