Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
inviteUsingPhoneNumber,Chrome 73.0.3683.75,,2019-04-22 15:34:00,2019-04-22 15:35:51,1m - 51.085s,PASSED
,,,,,,
Test Cases/s-sidebar_navigation/individualAccount/Faizan_production_login_kiboengage,Chrome 73.0.3683.75,,2019-04-22 15:34:01,2019-04-22 15:34:41,40.794s,PASSED
"openBrowser("""")",Chrome 73.0.3683.75,,2019-04-22 15:34:01,2019-04-22 15:34:03,1.803s,PASSED
maximizeWindow(),Chrome 73.0.3683.75,,2019-04-22 15:34:03,2019-04-22 15:34:03,0.123s,PASSED
"navigateToUrl(""https://kiboengage.cloudkibo.com/"")",Chrome 73.0.3683.75,,2019-04-22 15:34:03,2019-04-22 15:34:12,8.826s,PASSED
"navigateToUrl(""https://accounts.cloudkibo.com/?continue=https://kiboengage.cloudkibo.com"")",Chrome 73.0.3683.75,,2019-04-22 15:34:12,2019-04-22 15:34:12,0.485s,PASSED
"click(findTestObject(""Page_CloudKibo/a_Login (2) (1) (1)""))",Chrome 73.0.3683.75,,2019-04-22 15:34:12,2019-04-22 15:34:13,0.822s,PASSED
"setText(findTestObject(""Page_KiboPush/input_email (10) (1) (1)""), ""faizan@cloudkibo.com"")",Chrome 73.0.3683.75,,2019-04-22 15:34:13,2019-04-22 15:34:13,0.208s,PASSED
"setEncryptedText(findTestObject(""Page_CloudKibo/input_Sign In_password (7)""), ""qeJ0sjJnwEs="")",Chrome 73.0.3683.75,,2019-04-22 15:34:13,2019-04-22 15:34:13,0.174s,PASSED
"click(findTestObject(""Page_KiboPush/button_Sign In (10) (1) (2)""))",Chrome 73.0.3683.75,,2019-04-22 15:34:13,2019-04-22 15:34:13,0.105s,PASSED
"navigateToUrl(""https://kiboengage.cloudkibo.com/dashboard"")",Chrome 73.0.3683.75,,2019-04-22 15:34:13,2019-04-22 15:34:38,24.562s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/h3_Dashboard (57)""))",Chrome 73.0.3683.75,,2019-04-22 15:34:38,2019-04-22 15:34:38,0.125s,PASSED
delay(3),Chrome 73.0.3683.75,,2019-04-22 15:34:38,2019-04-22 15:34:41,3.022s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/a_SMS (2) (1) (1) (1) (3)""))",Chrome 73.0.3683.75,,2019-04-22 15:34:41,2019-04-22 15:34:41,0.101s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/span_Messenger (1) (1) (1) (3)""))",Chrome 73.0.3683.75,,2019-04-22 15:34:41,2019-04-22 15:34:41,0.082s,PASSED
,,,,,,
Test Cases/Invite subscribers/open growth tools,Chrome 73.0.3683.75,,2019-04-22 15:34:41,2019-04-22 15:34:44,2.240s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Dashboard/span_Growth Tools (3)""))",Chrome 73.0.3683.75,,2019-04-22 15:34:41,2019-04-22 15:34:43,1.124s,PASSED
delay(1),Chrome 73.0.3683.75,,2019-04-22 15:34:43,2019-04-22 15:34:44,1.003s,PASSED
,,,,,,
Test Cases/Invite Using Phone Number/TC0919,Chrome 73.0.3683.75,Test documentation link,2019-04-22 15:34:44,2019-04-22 15:34:48,4.659s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Invite using Phone Number""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-22 15:34:44,2019-04-22 15:34:48,4.467s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/a_documentation (3)""))",Chrome 73.0.3683.75,,2019-04-22 15:34:48,2019-04-22 15:34:48,0.101s,PASSED
,,,,,,
Test Cases/Invite Using Phone Number/TC0920,Chrome 73.0.3683.75,Test video tutorial,2019-04-22 15:34:48,2019-04-22 15:34:54,5.559s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Invite using Phone Number""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-22 15:34:48,2019-04-22 15:34:53,4.270s,PASSED
delay(1),Chrome 73.0.3683.75,,2019-04-22 15:34:53,2019-04-22 15:34:54,1.002s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/a_video tutorial""))",Chrome 73.0.3683.75,,2019-04-22 15:34:54,2019-04-22 15:34:54,0.193s,PASSED
,,,,,,
Test Cases/Invite Using Phone Number/TC0921,Chrome 73.0.3683.75,Test enter phone number manually,2019-04-22 15:34:54,2019-04-22 15:35:02,7.696s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Invite using Phone Number""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-22 15:34:54,2019-04-22 15:34:58,4.477s,PASSED
delay(2),Chrome 73.0.3683.75,,2019-04-22 15:34:58,2019-04-22 15:35:00,2.001s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/button_Enter phone numbers man (3)""))",Chrome 73.0.3683.75,,2019-04-22 15:35:00,2019-04-22 15:35:01,0.135s,PASSED
