Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Comment Capture,Chrome 73.0.3683.103,,,2019-04-20 17:00:57,2019-04-20 17:03:30,2m - 33.041s,FAILED
,,,,,,,
Test Cases/s-sidebar_navigation/individualAccount/Faizan_production_login_kiboengage,Chrome 73.0.3683.103,,,2019-04-20 17:00:57,2019-04-20 17:02:00,1m - 2.815s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,,2019-04-20 17:00:58,2019-04-20 17:01:17,19.298s,PASSED
maximizeWindow(),Chrome 73.0.3683.103,,,2019-04-20 17:01:17,2019-04-20 17:01:18,0.231s,PASSED
"navigateToUrl(""https://kiboengage.cloudkibo.com/"")",Chrome 73.0.3683.103,,,2019-04-20 17:01:18,2019-04-20 17:01:26,8.759s,PASSED
"navigateToUrl(""https://accounts.cloudkibo.com/?continue=https://kiboengage.cloudkibo.com"")",Chrome 73.0.3683.103,,,2019-04-20 17:01:26,2019-04-20 17:01:27,0.581s,PASSED
"click(findTestObject(""Page_CloudKibo/a_Login (2) (1) (1)""))",Chrome 73.0.3683.103,,,2019-04-20 17:01:27,2019-04-20 17:01:28,1.384s,PASSED
"setText(findTestObject(""Page_KiboPush/input_email (10) (1) (1)""), ""faizan@cloudkibo.com"")",Chrome 73.0.3683.103,,,2019-04-20 17:01:28,2019-04-20 17:01:29,0.531s,PASSED
"setEncryptedText(findTestObject(""Page_CloudKibo/input_Sign In_password (7)""), ""qeJ0sjJnwEs="")",Chrome 73.0.3683.103,,,2019-04-20 17:01:29,2019-04-20 17:01:29,0.461s,PASSED
"click(findTestObject(""Page_KiboPush/button_Sign In (10) (1) (2)""))",Chrome 73.0.3683.103,,,2019-04-20 17:01:29,2019-04-20 17:01:29,0.161s,PASSED
"navigateToUrl(""https://kiboengage.cloudkibo.com/dashboard"")",Chrome 73.0.3683.103,,,2019-04-20 17:01:29,2019-04-20 17:01:56,26.722s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/h3_Dashboard (57)""))",Chrome 73.0.3683.103,,,2019-04-20 17:01:56,2019-04-20 17:01:57,0.537s,PASSED
delay(3),Chrome 73.0.3683.103,,,2019-04-20 17:01:57,2019-04-20 17:02:00,3.243s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/a_SMS (2) (1) (1) (1) (3)""))",Chrome 73.0.3683.103,,,2019-04-20 17:02:00,2019-04-20 17:02:00,0.163s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/span_Messenger (1) (1) (1) (3)""))",Chrome 73.0.3683.103,,,2019-04-20 17:02:00,2019-04-20 17:02:00,0.178s,PASSED
,,,,,,,
Test Cases/Invite subscribers/open growth tools,Chrome 73.0.3683.103,,,2019-04-20 17:02:00,2019-04-20 17:02:02,1.783s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Dashboard/span_Growth Tools (3)""))",Chrome 73.0.3683.103,,,2019-04-20 17:02:01,2019-04-20 17:02:01,0.198s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-20 17:02:01,2019-04-20 17:02:02,1.004s,PASSED
,,,,,,,
Test Cases/Comment Capture TestCases/TC0505,Chrome 73.0.3683.103,Test documentation link,,2019-04-20 17:02:02,2019-04-20 17:02:08,5.876s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Comment capture""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-20 17:02:02,2019-04-20 17:02:05,2.713s,PASSED
