Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
inviteUsingPhoneNumber,Chrome 73.0.3683.75,,2019-04-01 13:13:56,2019-04-01 13:20:44,6m - 48.376s,FAILED
,,,,,,
Test Cases/Invite Using Phone Number/TC0919,Chrome 73.0.3683.75,Test documentation link,2019-04-01 13:13:56,2019-04-01 13:14:31,34.452s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Invite using Phone Number""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-01 13:13:56,2019-04-01 13:14:30,34.128s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/a_documentation (3)""))",Chrome 73.0.3683.75,,2019-04-01 13:14:30,2019-04-01 13:14:31,0.123s,PASSED
,,,,,,
Test Cases/Invite Using Phone Number/TC0920,Chrome 73.0.3683.75,Test video tutorial,2019-04-01 13:14:31,2019-04-01 13:15:04,33.060s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Invite using Phone Number""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-01 13:14:31,2019-04-01 13:15:02,31.836s,PASSED
delay(1),Chrome 73.0.3683.75,,2019-04-01 13:15:02,2019-04-01 13:15:03,1.003s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/a_video tutorial""))",Chrome 73.0.3683.75,,2019-04-01 13:15:03,2019-04-01 13:15:04,0.108s,PASSED
,,,,,,
Test Cases/Invite Using Phone Number/TC0921,Chrome 73.0.3683.75,Test enter phone number manually,2019-04-01 13:15:04,2019-04-01 13:15:44,40.595s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Invite using Phone Number""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-01 13:15:04,2019-04-01 13:15:41,37.507s,PASSED
delay(2),Chrome 73.0.3683.75,,2019-04-01 13:15:41,2019-04-01 13:15:43,2.002s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/button_Enter phone numbers man (3)""))",Chrome 73.0.3683.75,,2019-04-01 13:15:43,2019-04-01 13:15:43,0.086s,PASSED
"setText(findTestObject(""Page_KiboPush  Dashboard/input_form-control m-input m-i (4)""), ""+923340226849"")",Chrome 73.0.3683.75,,2019-04-01 13:15:43,2019-04-01 13:15:44,0.243s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/button_Submit (1)""))",Chrome 73.0.3683.75,,2019-04-01 13:15:44,2019-04-01 13:15:44,0.079s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/div_Contacts were invited to y (1)""))",Chrome 73.0.3683.75,,2019-04-01 13:15:44,2019-04-01 13:15:44,0.582s,PASSED
,,,,,,
Test Cases/Invite Using Phone Number/TC0926,Chrome 73.0.3683.75,Test submit with empty inviation message,2019-04-01 13:15:44,2019-04-01 13:16:19,34.492s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Invite using Phone Number""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-01 13:15:44,2019-04-01 13:16:16,31.804s,PASSED
delay(1),Chrome 73.0.3683.75,,2019-04-01 13:16:16,2019-04-01 13:16:17,1.002s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/button_Enter phone numbers man (1) (1) (1)""))",Chrome 73.0.3683.75,,2019-04-01 13:16:17,2019-04-01 13:16:17,0.113s,PASSED
