Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
SMS,Chrome 73.0.3683.103,,,2019-04-21 05:38:06,2019-04-21 05:39:12,1m - 6.091s,FAILED
,,,,,,,
Test Cases/s-sidebar_navigation/individualAccount/Faizan_production_login_kiboengage,Chrome 73.0.3683.103,,,2019-04-21 05:38:06,2019-04-21 05:39:00,53.949s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,,2019-04-21 05:38:07,2019-04-21 05:38:26,19.024s,PASSED
maximizeWindow(),Chrome 73.0.3683.103,,,2019-04-21 05:38:26,2019-04-21 05:38:26,0.136s,PASSED
"navigateToUrl(""https://kiboengage.cloudkibo.com/"")",Chrome 73.0.3683.103,,,2019-04-21 05:38:26,2019-04-21 05:38:33,7.518s,PASSED
"navigateToUrl(""https://accounts.cloudkibo.com/?continue=https://kiboengage.cloudkibo.com"")",Chrome 73.0.3683.103,,,2019-04-21 05:38:33,2019-04-21 05:38:34,0.659s,PASSED
"click(findTestObject(""Page_CloudKibo/a_Login (2) (1) (1)""))",Chrome 73.0.3683.103,,,2019-04-21 05:38:34,2019-04-21 05:38:35,1.066s,PASSED
"setText(findTestObject(""Page_KiboPush/input_email (10) (1) (1)""), ""faizan@cloudkibo.com"")",Chrome 73.0.3683.103,,,2019-04-21 05:38:35,2019-04-21 05:38:36,0.417s,PASSED
"setEncryptedText(findTestObject(""Page_CloudKibo/input_Sign In_password (7)""), ""qeJ0sjJnwEs="")",Chrome 73.0.3683.103,,,2019-04-21 05:38:36,2019-04-21 05:38:36,0.583s,PASSED
"click(findTestObject(""Page_KiboPush/button_Sign In (10) (1) (2)""))",Chrome 73.0.3683.103,,,2019-04-21 05:38:36,2019-04-21 05:38:36,0.214s,PASSED
"navigateToUrl(""https://kiboengage.cloudkibo.com/dashboard"")",Chrome 73.0.3683.103,,,2019-04-21 05:38:36,2019-04-21 05:38:56,19.783s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/h3_Dashboard (57)""))",Chrome 73.0.3683.103,,,2019-04-21 05:38:56,2019-04-21 05:38:57,0.480s,PASSED
delay(3),Chrome 73.0.3683.103,,,2019-04-21 05:38:57,2019-04-21 05:39:00,3.097s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/a_SMS (2) (1) (1) (1) (3)""))",Chrome 73.0.3683.103,,,2019-04-21 05:39:00,2019-04-21 05:39:00,0.230s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/span_Messenger (1) (1) (1) (3)""))",Chrome 73.0.3683.103,,,2019-04-21 05:39:00,2019-04-21 05:39:00,0.207s,PASSED
,,,,,,,
Test Cases/SMS/SMSPlatform,Chrome 73.0.3683.103,,,2019-04-21 05:39:00,2019-04-21 05:39:02,2.038s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/a_SMS (1)""))",Chrome 73.0.3683.103,,,2019-04-21 05:39:01,2019-04-21 05:39:01,0.203s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/span_SMS (1)""))",Chrome 73.0.3683.103,,,2019-04-21 05:39:01,2019-04-21 05:39:01,0.364s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 05:39:01,2019-04-21 05:39:02,1.003s,PASSED
,,,,,,,
Test Cases/SMS/sms broadcast/TC11171,Chrome 73.0.3683.103,,,2019-04-21 05:39:02,2019-04-21 05:39:07,4.447s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/span_Dashboard""))",Chrome 73.0.3683.103,,,2019-04-21 05:39:03,2019-04-21 05:39:03,0.369s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 05:39:03,2019-04-21 05:39:04,1.015s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/span_Broadcasting (1)""))",Chrome 73.0.3683.103,,,2019-04-21 05:39:04,2019-04-21 05:39:04,0.218s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 05:39:04,2019-04-21 05:39:05,1.005s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Dashboard/span_Broadcasts""))",Chrome 73.0.3683.103,,,2019-04-21 05:39:05,2019-04-21 05:39:06,0.343s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 05:39:06,2019-04-21 05:39:07,1.003s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Broadcasts/h3_Broadcasts""))",Chrome 73.0.3683.103,,,2019-04-21 05:39:07,2019-04-21 05:39:07,0.207s,PASSED
,,,,,,,
Test Cases/SMS/sms broadcast/TC11172,Chrome 73.0.3683.103,,,2019-04-21 05:39:07,2019-04-21 05:39:11,4.100s,FAILED
"click(findTestObject(""Page_KiboPush  Dashboard/span_Dashboard""))",Chrome 73.0.3683.103,,,2019-04-21 05:39:07,2019-04-21 05:39:08,0.318s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 05:39:08,2019-04-21 05:39:09,1.005s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/span_Broadcasting (1)""))",Chrome 73.0.3683.103,,,2019-04-21 05:39:09,2019-04-21 05:39:09,0.683s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 05:39:09,2019-04-21 05:39:10,1.003s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Dashboard/span_Broadcasts""))",Chrome 73.0.3683.103,,,2019-04-21 05:39:10,2019-04-21 05:39:11,0.719s,FAILED
