Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Comment Capture,Chrome 73.0.3683.75,,2019-04-30 10:31:06,2019-04-30 10:33:04,1m - 57.904s,PASSED
,,,,,,
Test Cases/s-sidebar_navigation/individualAccount/Faizan_production_login_kiboengage,Chrome 73.0.3683.75,,2019-04-30 10:31:06,2019-04-30 10:31:39,33.522s,PASSED
"openBrowser("""")",Chrome 73.0.3683.75,,2019-04-30 10:31:06,2019-04-30 10:31:07,1.052s,PASSED
maximizeWindow(),Chrome 73.0.3683.75,,2019-04-30 10:31:07,2019-04-30 10:31:07,0.120s,PASSED
"navigateToUrl(""https://kiboengage.cloudkibo.com/"")",Chrome 73.0.3683.75,,2019-04-30 10:31:07,2019-04-30 10:31:18,10.489s,PASSED
"navigateToUrl(""https://accounts.cloudkibo.com/?continue=https://kiboengage.cloudkibo.com"")",Chrome 73.0.3683.75,,2019-04-30 10:31:18,2019-04-30 10:31:18,0.746s,PASSED
"click(findTestObject(""Page_CloudKibo/a_Login (2) (1) (1)""))",Chrome 73.0.3683.75,,2019-04-30 10:31:18,2019-04-30 10:31:19,0.783s,PASSED
"setText(findTestObject(""Page_KiboPush/input_email (10) (1) (1)""), ""faizan@cloudkibo.com"")",Chrome 73.0.3683.75,,2019-04-30 10:31:19,2019-04-30 10:31:19,0.194s,PASSED
"setEncryptedText(findTestObject(""Page_CloudKibo/input_Sign In_password (7)""), ""qeJ0sjJnwEs="")",Chrome 73.0.3683.75,,2019-04-30 10:31:19,2019-04-30 10:31:20,0.141s,PASSED
"click(findTestObject(""Page_KiboPush/button_Sign In (10) (1) (2)""))",Chrome 73.0.3683.75,,2019-04-30 10:31:20,2019-04-30 10:31:20,0.086s,PASSED
"navigateToUrl(""https://kiboengage.cloudkibo.com/dashboard"")",Chrome 73.0.3683.75,,2019-04-30 10:31:20,2019-04-30 10:31:36,16.428s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/h3_Dashboard (57)""))",Chrome 73.0.3683.75,,2019-04-30 10:31:36,2019-04-30 10:31:36,0.104s,PASSED
delay(3),Chrome 73.0.3683.75,,2019-04-30 10:31:36,2019-04-30 10:31:39,3.021s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/a_SMS (2) (1) (1) (1) (3)""))",Chrome 73.0.3683.75,,2019-04-30 10:31:39,2019-04-30 10:31:39,0.097s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/span_Messenger (1) (1) (1) (3)""))",Chrome 73.0.3683.75,,2019-04-30 10:31:39,2019-04-30 10:31:39,0.080s,PASSED
,,,,,,
Test Cases/Invite subscribers/open growth tools,Chrome 73.0.3683.75,,2019-04-30 10:31:39,2019-04-30 10:31:41,1.217s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Dashboard/span_Growth Tools (3)""))",Chrome 73.0.3683.75,,2019-04-30 10:31:39,2019-04-30 10:31:40,0.113s,PASSED
delay(1),Chrome 73.0.3683.75,,2019-04-30 10:31:40,2019-04-30 10:31:41,1.001s,PASSED
,,,,,,
Test Cases/Comment Capture TestCases/TC0505,Chrome 73.0.3683.75,Test documentation link,2019-04-30 10:31:41,2019-04-30 10:31:46,5.377s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Comment capture""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-30 10:31:41,2019-04-30 10:31:43,2.310s,PASSED
delay(3),Chrome 73.0.3683.75,,2019-04-30 10:31:43,2019-04-30 10:31:46,3.002s,PASSED
,,,,,,
Test Cases/Comment Capture TestCases/TC0507,Chrome 73.0.3683.75,Test view comment capture,2019-04-30 10:31:46,2019-04-30 10:31:53,7.374s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Comment capture""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-30 10:31:46,2019-04-30 10:31:48,2.191s,PASSED
delay(5),Chrome 73.0.3683.75,,2019-04-30 10:31:48,2019-04-30 10:31:53,5.001s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.75,,2019-04-30 10:31:53,2019-04-30 10:31:53,0.021s,PASSED
"Table = driver.findElement(By.xpath(""//table/tbody""))",Chrome 73.0.3683.75,,2019-04-30 10:31:53,2019-04-30 10:31:53,0.024s,PASSED
"rows_table = Table.findElements(By.tagName(""tr""))",Chrome 73.0.3683.75,,2019-04-30 10:31:53,2019-04-30 10:31:53,0.018s,PASSED
"verifyGreaterThanOrEqual(rows_table.size(), 1)",Chrome 73.0.3683.75,,2019-04-30 10:31:53,2019-04-30 10:31:53,0.039s,PASSED
,,,,,,
Test Cases/Comment Capture TestCases/TC0508,Chrome 73.0.3683.75,Test search comment capture,2019-04-30 10:31:53,2019-04-30 10:32:00,6.443s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Comment capture""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-30 10:31:53,2019-04-30 10:31:56,2.215s,PASSED
delay(2),Chrome 73.0.3683.75,,2019-04-30 10:31:56,2019-04-30 10:31:58,2.002s,PASSED
"setText(findTestObject(""Object Repository/Page_KiboPush  Comment Capture/input_form-control""), ""hi"")",Chrome 73.0.3683.75,,2019-04-30 10:31:58,2019-04-30 10:31:58,0.115s,PASSED
delay(2),Chrome 73.0.3683.75,,2019-04-30 10:31:58,2019-04-30 10:32:00,2.002s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.75,,2019-04-30 10:32:00,2019-04-30 10:32:00,0.001s,PASSED
"Table = driver.findElement(By.xpath(""//table/tbody/tr[1]/td[1]/span""))",Chrome 73.0.3683.75,,2019-04-30 10:32:00,2019-04-30 10:32:00,0.019s,PASSED
"verifyEqual(Table.getText(), ""hi"")",Chrome 73.0.3683.75,,2019-04-30 10:32:00,2019-04-30 10:32:00,0.018s,PASSED
,,,,,,
Test Cases/Comment Capture TestCases/TC0509,Chrome 73.0.3683.75,Test pagination (next page),2019-04-30 10:32:00,2019-04-30 10:32:09,9.480s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Comment capture""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-30 10:32:00,2019-04-30 10:32:02,2.228s,PASSED
delay(2),Chrome 73.0.3683.75,,2019-04-30 10:32:02,2019-04-30 10:32:04,2.002s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.75,,2019-04-30 10:32:04,2019-04-30 10:32:04,0.000s,PASSED
"Table1 = driver.findElement(By.xpath(""//table/tbody/tr[1]/td[4]/span""))",Chrome 73.0.3683.75,,2019-04-30 10:32:04,2019-04-30 10:32:04,0.017s,PASSED
date_page1 = Table1.getText(),Chrome 73.0.3683.75,,2019-04-30 10:32:04,2019-04-30 10:32:04,0.015s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Comment Capture/a_next""))",Chrome 73.0.3683.75,,2019-04-30 10:32:04,2019-04-30 10:32:04,0.075s,PASSED
delay(5),Chrome 73.0.3683.75,,2019-04-30 10:32:04,2019-04-30 10:32:09,5.002s,PASSED
"Table2 = driver.findElement(By.xpath(""//table/tbody/tr[1]/td[4]/span""))",Chrome 73.0.3683.75,,2019-04-30 10:32:09,2019-04-30 10:32:09,0.012s,PASSED
date_page2 = Table2.getText(),Chrome 73.0.3683.75,,2019-04-30 10:32:09,2019-04-30 10:32:09,0.012s,PASSED
"dateFormat = new java.text.SimpleDateFormat(EEE MMM dd yyyy hh:mm aaa, java.util.Locale.ENGLISH)",Chrome 73.0.3683.75,,2019-04-30 10:32:09,2019-04-30 10:32:09,0.007s,PASSED
date1 = dateFormat.parse(date_page1),Chrome 73.0.3683.75,,2019-04-30 10:32:09,2019-04-30 10:32:09,0.002s,PASSED
date2 = dateFormat.parse(date_page2),Chrome 73.0.3683.75,,2019-04-30 10:32:09,2019-04-30 10:32:09,0.000s,PASSED
println(date1),Chrome 73.0.3683.75,,2019-04-30 10:32:09,2019-04-30 10:32:09,0.006s,PASSED
println(date2),Chrome 73.0.3683.75,,2019-04-30 10:32:09,2019-04-30 10:32:09,0.001s,PASSED
"verifyMatch(""1"", compareTo(date2).toString(), false)",Chrome 73.0.3683.75,,2019-04-30 10:32:09,2019-04-30 10:32:09,0.007s,PASSED
,,,,,,
Test Cases/Comment Capture TestCases/TC0510,Chrome 73.0.3683.75,Test pagination (previous page),2019-04-30 10:32:09,2019-04-30 10:32:19,9.567s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Comment capture""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-30 10:32:09,2019-04-30 10:32:12,2.234s,PASSED
delay(2),Chrome 73.0.3683.75,,2019-04-30 10:32:12,2019-04-30 10:32:14,2.003s,PASSED
