Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Login,,,2019-03-14 12:12:20,2019-03-14 12:12:22,1.618s,FAILED
,,,,,,
Test Cases/Login Test Cases/TC0001,,Test Login Functionality by entering right credentials,2019-03-14 12:12:20,2019-03-14 12:12:21,0.484s,FAILED
"openBrowser("""")",,,2019-03-14 12:12:21,2019-03-14 12:12:21,0.244s,FAILED
,,,,,,
Test Cases/Login Test Cases/TC0002,,Test Login Functionality by entering right credentials,2019-03-14 12:12:21,2019-03-14 12:12:21,0.153s,FAILED
"openBrowser("""")",,,2019-03-14 12:12:21,2019-03-14 12:12:21,0.024s,FAILED
,,,,,,
Test Cases/Login Test Cases/TC0003,,Test Login Functionality by entering wrong email,2019-03-14 12:12:21,2019-03-14 12:12:21,0.106s,FAILED
"openBrowser("""")",,,2019-03-14 12:12:21,2019-03-14 12:12:21,0.015s,FAILED
,,,,,,
Test Cases/Login Test Cases/TC0004,,Test Login Functionality by entering wrong email,2019-03-14 12:12:21,2019-03-14 12:12:21,0.118s,FAILED
"openBrowser("""")",,,2019-03-14 12:12:21,2019-03-14 12:12:21,0.010s,FAILED
,,,,,,
Test Cases/Login Test Cases/TC0005,,Test Login Functionality without entering any credentials,2019-03-14 12:12:21,2019-03-14 12:12:21,0.117s,FAILED
"openBrowser("""")",,,2019-03-14 12:12:21,2019-03-14 12:12:21,0.013s,FAILED
,,,,,,
Test Cases/Login Test Cases/TC0006,,Test Login Functionality by entering wrong domain,2019-03-14 12:12:21,2019-03-14 12:12:22,0.072s,FAILED
"openBrowser("""")",,,2019-03-14 12:12:22,2019-03-14 12:12:22,0.006s,FAILED
,,,,,,
Test Cases/Login Test Cases/TC0012,,Test Visit FAQ Page link,2019-03-14 12:12:22,2019-03-14 12:12:22,0.067s,FAILED
"openBrowser("""")",,,2019-03-14 12:12:22,2019-03-14 12:12:22,0.007s,FAILED
,,,,,,
Test Cases/Login Test Cases/TC0013,,Test cancel button on login,2019-03-14 12:12:22,2019-03-14 12:12:22,0.120s,FAILED
"openBrowser("""")",,,2019-03-14 12:12:22,2019-03-14 12:12:22,0.006s,FAILED
,,,,,,
Test Cases/Login Test Cases/TC0017,,Test back button on individual login page,2019-03-14 12:12:22,2019-03-14 12:12:22,0.083s,FAILED
"openBrowser("""")",,,2019-03-14 12:12:22,2019-03-14 12:12:22,0.006s,FAILED
,,,,,,
Test Cases/Login Test Cases/TC0018,,Test back button on team login page,2019-03-14 12:12:22,2019-03-14 12:12:22,0.075s,FAILED
"openBrowser("""")",,,2019-03-14 12:12:22,2019-03-14 12:12:22,0.007s,FAILED
