Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
SMS Livechat,Chrome 73.0.3683.103,,,2019-04-21 06:32:45,2019-04-21 06:33:30,45.396s,PASSED
,,,,,,,
Test Cases/s-sidebar_navigation/individualAccount/Faizan_production_login_kibochat,Chrome 73.0.3683.103,,,2019-04-21 06:32:45,2019-04-21 06:33:26,40.795s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,,2019-04-21 06:32:46,2019-04-21 06:32:48,2.192s,PASSED
maximizeWindow(),Chrome 73.0.3683.103,,,2019-04-21 06:32:48,2019-04-21 06:32:48,0.139s,PASSED
"navigateToUrl(""https://kibochat.cloudkibo.com/"")",Chrome 73.0.3683.103,,,2019-04-21 06:32:48,2019-04-21 06:32:58,9.677s,PASSED
"navigateToUrl(""https://accounts.cloudkibo.com/?continue=https://kibochat.cloudkibo.com"")",Chrome 73.0.3683.103,,,2019-04-21 06:32:58,2019-04-21 06:32:58,0.526s,PASSED
"click(findTestObject(""Page_KiboPush/a_Login (10)""))",Chrome 73.0.3683.103,,,2019-04-21 06:32:58,2019-04-21 06:32:59,0.943s,PASSED
"setText(findTestObject(""Page_KiboPush/input_email (10) (1) (1)""), ""faizan@cloudkibo.com"")",Chrome 73.0.3683.103,,,2019-04-21 06:32:59,2019-04-21 06:32:59,0.255s,PASSED
"setEncryptedText(findTestObject(""Page_CloudKibo/input_Sign In_password (7)""), ""qeJ0sjJnwEs="")",Chrome 73.0.3683.103,,,2019-04-21 06:32:59,2019-04-21 06:33:00,0.230s,PASSED
"click(findTestObject(""Page_KiboPush/button_Sign In (11)""))",Chrome 73.0.3683.103,,,2019-04-21 06:33:00,2019-04-21 06:33:00,0.134s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/h3_Dashboard (58)""))",Chrome 73.0.3683.103,,,2019-04-21 06:33:00,2019-04-21 06:33:22,22.699s,PASSED
delay(3),Chrome 73.0.3683.103,,,2019-04-21 06:33:22,2019-04-21 06:33:26,3.064s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Dashboard/a_SMS (2)""))",Chrome 73.0.3683.103,,,2019-04-21 06:33:26,2019-04-21 06:33:26,0.230s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Dashboard/span_Messenger""))",Chrome 73.0.3683.103,,,2019-04-21 06:33:26,2019-04-21 06:33:26,0.210s,PASSED
,,,,,,,
Test Cases/SMS/SMSPlatform,Chrome 73.0.3683.103,,,2019-04-21 06:33:26,2019-04-21 06:33:28,1.696s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/a_SMS (1)""))",Chrome 73.0.3683.103,,,2019-04-21 06:33:26,2019-04-21 06:33:26,0.172s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/span_SMS (1)""))",Chrome 73.0.3683.103,,,2019-04-21 06:33:26,2019-04-21 06:33:27,0.217s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 06:33:27,2019-04-21 06:33:28,1.008s,PASSED
,,,,,,,
Test Cases/SMS/Sms Livechat/TC11188,Chrome 73.0.3683.103,,,2019-04-21 06:33:28,2019-04-21 06:33:30,2.408s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/span_Dashboard""))",Chrome 73.0.3683.103,,,2019-04-21 06:33:28,2019-04-21 06:33:28,0.124s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 06:33:28,2019-04-21 06:33:29,1.004s,PASSED
"click(findTestObject(""Object Repository/Page_KiboChat  Dashboard/span_Live Chat (Beta)""))",Chrome 73.0.3683.103,,,2019-04-21 06:33:29,2019-04-21 06:33:29,0.144s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 06:33:29,2019-04-21 06:33:30,1.014s,PASSED
