Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
SMS Livechat,Chrome 73.0.3683.103,,,2019-04-21 06:42:55,2019-04-21 06:46:22,3m - 26.532s,FAILED
,,,,,,,
Test Cases/s-sidebar_navigation/individualAccount/Faizan_production_login_kibochat,Chrome 73.0.3683.103,,,2019-04-21 06:42:56,2019-04-21 06:44:20,1m - 24.199s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,,2019-04-21 06:42:57,2019-04-21 06:43:25,28.266s,PASSED
maximizeWindow(),Chrome 73.0.3683.103,,,2019-04-21 06:43:25,2019-04-21 06:43:26,0.431s,PASSED
"navigateToUrl(""https://kibochat.cloudkibo.com/"")",Chrome 73.0.3683.103,,,2019-04-21 06:43:26,2019-04-21 06:43:35,9.800s,PASSED
"navigateToUrl(""https://accounts.cloudkibo.com/?continue=https://kibochat.cloudkibo.com"")",Chrome 73.0.3683.103,,,2019-04-21 06:43:35,2019-04-21 06:43:36,0.591s,PASSED
"click(findTestObject(""Page_KiboPush/a_Login (10)""))",Chrome 73.0.3683.103,,,2019-04-21 06:43:36,2019-04-21 06:43:37,1.248s,PASSED
"setText(findTestObject(""Page_KiboPush/input_email (10) (1) (1)""), ""faizan@cloudkibo.com"")",Chrome 73.0.3683.103,,,2019-04-21 06:43:37,2019-04-21 06:43:39,1.374s,PASSED
"setEncryptedText(findTestObject(""Page_CloudKibo/input_Sign In_password (7)""), ""qeJ0sjJnwEs="")",Chrome 73.0.3683.103,,,2019-04-21 06:43:39,2019-04-21 06:43:40,0.867s,PASSED
"click(findTestObject(""Page_KiboPush/button_Sign In (11)""))",Chrome 73.0.3683.103,,,2019-04-21 06:43:40,2019-04-21 06:43:40,0.357s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/h3_Dashboard (58)""))",Chrome 73.0.3683.103,,,2019-04-21 06:43:40,2019-04-21 06:44:16,36.552s,PASSED
delay(3),Chrome 73.0.3683.103,,,2019-04-21 06:44:16,2019-04-21 06:44:20,3.071s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Dashboard/a_SMS (2)""))",Chrome 73.0.3683.103,,,2019-04-21 06:44:20,2019-04-21 06:44:20,0.267s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Dashboard/span_Messenger""))",Chrome 73.0.3683.103,,,2019-04-21 06:44:20,2019-04-21 06:44:20,0.240s,PASSED
,,,,,,,
Test Cases/SMS/SMSPlatform,Chrome 73.0.3683.103,,,2019-04-21 06:44:20,2019-04-21 06:44:22,2.092s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/a_SMS (1)""))",Chrome 73.0.3683.103,,,2019-04-21 06:44:21,2019-04-21 06:44:21,0.187s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/span_SMS (1)""))",Chrome 73.0.3683.103,,,2019-04-21 06:44:21,2019-04-21 06:44:21,0.198s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 06:44:21,2019-04-21 06:44:22,1.002s,PASSED
,,,,,,,
Test Cases/SMS/Sms Livechat/TC11188,Chrome 73.0.3683.103,,,2019-04-21 06:44:22,2019-04-21 06:44:25,2.564s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/span_Dashboard""))",Chrome 73.0.3683.103,,,2019-04-21 06:44:22,2019-04-21 06:44:23,0.180s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 06:44:23,2019-04-21 06:44:24,1.005s,PASSED
"click(findTestObject(""Object Repository/Page_KiboChat  Dashboard/span_Live Chat (Beta)""))",Chrome 73.0.3683.103,,,2019-04-21 06:44:24,2019-04-21 06:44:24,0.173s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 06:44:24,2019-04-21 06:44:25,1.015s,PASSED
,,,,,,,
Test Cases/SMS/Sms Livechat/TC11189,Chrome 73.0.3683.103,,,2019-04-21 06:44:25,2019-04-21 06:44:28,3.202s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/span_Dashboard""))",Chrome 73.0.3683.103,,,2019-04-21 06:44:25,2019-04-21 06:44:26,0.504s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 06:44:26,2019-04-21 06:44:27,1.013s,PASSED
