Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
inviteUsingPhoneNumber,Chrome 73.0.3683.103,,,2019-04-20 17:34:26,2019-04-20 17:35:51,1m - 25.730s,PASSED
,,,,,,,
Test Cases/s-sidebar_navigation/individualAccount/Faizan_production_login_kiboengage,Chrome 73.0.3683.103,,,2019-04-20 17:34:26,2019-04-20 17:35:16,49.659s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,,2019-04-20 17:34:27,2019-04-20 17:34:34,7.489s,PASSED
maximizeWindow(),Chrome 73.0.3683.103,,,2019-04-20 17:34:34,2019-04-20 17:34:34,0.147s,PASSED
"navigateToUrl(""https://kiboengage.cloudkibo.com/"")",Chrome 73.0.3683.103,,,2019-04-20 17:34:34,2019-04-20 17:34:44,9.729s,PASSED
"navigateToUrl(""https://accounts.cloudkibo.com/?continue=https://kiboengage.cloudkibo.com"")",Chrome 73.0.3683.103,,,2019-04-20 17:34:44,2019-04-20 17:34:44,0.501s,PASSED
"click(findTestObject(""Page_CloudKibo/a_Login (2) (1) (1)""))",Chrome 73.0.3683.103,,,2019-04-20 17:34:44,2019-04-20 17:34:45,0.751s,PASSED
"setText(findTestObject(""Page_KiboPush/input_email (10) (1) (1)""), ""faizan@cloudkibo.com"")",Chrome 73.0.3683.103,,,2019-04-20 17:34:45,2019-04-20 17:34:46,0.289s,PASSED
"setEncryptedText(findTestObject(""Page_CloudKibo/input_Sign In_password (7)""), ""qeJ0sjJnwEs="")",Chrome 73.0.3683.103,,,2019-04-20 17:34:46,2019-04-20 17:34:46,0.249s,PASSED
"click(findTestObject(""Page_KiboPush/button_Sign In (10) (1) (2)""))",Chrome 73.0.3683.103,,,2019-04-20 17:34:46,2019-04-20 17:34:46,0.153s,PASSED
"navigateToUrl(""https://kiboengage.cloudkibo.com/dashboard"")",Chrome 73.0.3683.103,,,2019-04-20 17:34:46,2019-04-20 17:35:12,26.186s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/h3_Dashboard (57)""))",Chrome 73.0.3683.103,,,2019-04-20 17:35:12,2019-04-20 17:35:12,0.217s,PASSED
delay(3),Chrome 73.0.3683.103,,,2019-04-20 17:35:12,2019-04-20 17:35:15,3.026s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/a_SMS (2) (1) (1) (1) (3)""))",Chrome 73.0.3683.103,,,2019-04-20 17:35:15,2019-04-20 17:35:16,0.166s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/span_Messenger (1) (1) (1) (3)""))",Chrome 73.0.3683.103,,,2019-04-20 17:35:16,2019-04-20 17:35:16,0.223s,PASSED
,,,,,,,
Test Cases/Invite subscribers/open growth tools,Chrome 73.0.3683.103,,,2019-04-20 17:35:16,2019-04-20 17:35:17,1.446s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Dashboard/span_Growth Tools (3)""))",Chrome 73.0.3683.103,,,2019-04-20 17:35:16,2019-04-20 17:35:16,0.241s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-20 17:35:16,2019-04-20 17:35:17,1.016s,PASSED
,,,,,,,
Test Cases/Invite Using Phone Number/TC0919,Chrome 73.0.3683.103,Test documentation link,,2019-04-20 17:35:17,2019-04-20 17:35:22,4.784s,PASSED
