Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
ManagePages,Chrome 73.0.3683.103,,,2019-04-21 01:58:28,2019-04-21 02:00:34,2m - 6.975s,FAILED
,,,,,,,
Test Cases/s-sidebar_navigation/individualAccount/Faizan_production_login_kiboengage,Chrome 73.0.3683.103,,,2019-04-21 01:58:28,2019-04-21 01:59:19,50.664s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,,2019-04-21 01:58:29,2019-04-21 01:58:41,12.792s,PASSED
maximizeWindow(),Chrome 73.0.3683.103,,,2019-04-21 01:58:41,2019-04-21 01:58:42,0.130s,PASSED
"navigateToUrl(""https://kiboengage.cloudkibo.com/"")",Chrome 73.0.3683.103,,,2019-04-21 01:58:42,2019-04-21 01:58:50,8.119s,PASSED
"navigateToUrl(""https://accounts.cloudkibo.com/?continue=https://kiboengage.cloudkibo.com"")",Chrome 73.0.3683.103,,,2019-04-21 01:58:50,2019-04-21 01:58:50,0.533s,PASSED
"click(findTestObject(""Page_CloudKibo/a_Login (2) (1) (1)""))",Chrome 73.0.3683.103,,,2019-04-21 01:58:50,2019-04-21 01:58:51,1.251s,PASSED
"setText(findTestObject(""Page_KiboPush/input_email (10) (1) (1)""), ""faizan@cloudkibo.com"")",Chrome 73.0.3683.103,,,2019-04-21 01:58:51,2019-04-21 01:58:52,0.446s,PASSED
"setEncryptedText(findTestObject(""Page_CloudKibo/input_Sign In_password (7)""), ""qeJ0sjJnwEs="")",Chrome 73.0.3683.103,,,2019-04-21 01:58:52,2019-04-21 01:58:52,0.442s,PASSED
"click(findTestObject(""Page_KiboPush/button_Sign In (10) (1) (2)""))",Chrome 73.0.3683.103,,,2019-04-21 01:58:52,2019-04-21 01:58:53,0.160s,PASSED
"navigateToUrl(""https://kiboengage.cloudkibo.com/dashboard"")",Chrome 73.0.3683.103,,,2019-04-21 01:58:53,2019-04-21 01:59:15,22.409s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/h3_Dashboard (57)""))",Chrome 73.0.3683.103,,,2019-04-21 01:59:15,2019-04-21 01:59:15,0.330s,PASSED
delay(3),Chrome 73.0.3683.103,,,2019-04-21 01:59:15,2019-04-21 01:59:18,3.108s,PASSED
