Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Comment Capture,Chrome 73.0.3683.103,,,2019-04-21 07:14:22,2019-04-21 07:16:32,2m - 10.104s,PASSED
,,,,,,,
Test Cases/s-sidebar_navigation/individualAccount/Faizan_production_login_kiboengage,Chrome 73.0.3683.103,,,2019-04-21 07:14:22,2019-04-21 07:14:59,36.826s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,,2019-04-21 07:14:23,2019-04-21 07:14:25,2.460s,PASSED
maximizeWindow(),Chrome 73.0.3683.103,,,2019-04-21 07:14:25,2019-04-21 07:14:25,0.142s,PASSED
"navigateToUrl(""https://kiboengage.cloudkibo.com/"")",Chrome 73.0.3683.103,,,2019-04-21 07:14:25,2019-04-21 07:14:33,7.778s,PASSED
"navigateToUrl(""https://accounts.cloudkibo.com/?continue=https://kiboengage.cloudkibo.com"")",Chrome 73.0.3683.103,,,2019-04-21 07:14:33,2019-04-21 07:14:34,0.561s,PASSED
"click(findTestObject(""Page_CloudKibo/a_Login (2) (1) (1)""))",Chrome 73.0.3683.103,,,2019-04-21 07:14:34,2019-04-21 07:14:34,0.918s,PASSED
"setText(findTestObject(""Page_KiboPush/input_email (10) (1) (1)""), ""faizan@cloudkibo.com"")",Chrome 73.0.3683.103,,,2019-04-21 07:14:34,2019-04-21 07:14:35,0.289s,PASSED
"setEncryptedText(findTestObject(""Page_CloudKibo/input_Sign In_password (7)""), ""qeJ0sjJnwEs="")",Chrome 73.0.3683.103,,,2019-04-21 07:14:35,2019-04-21 07:14:35,0.294s,PASSED
"click(findTestObject(""Page_KiboPush/button_Sign In (10) (1) (2)""))",Chrome 73.0.3683.103,,,2019-04-21 07:14:35,2019-04-21 07:14:35,0.166s,PASSED
"navigateToUrl(""https://kiboengage.cloudkibo.com/dashboard"")",Chrome 73.0.3683.103,,,2019-04-21 07:14:35,2019-04-21 07:14:55,19.911s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/h3_Dashboard (57)""))",Chrome 73.0.3683.103,,,2019-04-21 07:14:55,2019-04-21 07:14:55,0.201s,PASSED
delay(3),Chrome 73.0.3683.103,,,2019-04-21 07:14:55,2019-04-21 07:14:58,3.039s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/a_SMS (2) (1) (1) (1) (3)""))",Chrome 73.0.3683.103,,,2019-04-21 07:14:58,2019-04-21 07:14:59,0.268s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/span_Messenger (1) (1) (1) (3)""))",Chrome 73.0.3683.103,,,2019-04-21 07:14:59,2019-04-21 07:14:59,0.329s,PASSED
,,,,,,,
Test Cases/Invite subscribers/open growth tools,Chrome 73.0.3683.103,,,2019-04-21 07:14:59,2019-04-21 07:15:01,1.601s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Dashboard/span_Growth Tools (3)""))",Chrome 73.0.3683.103,,,2019-04-21 07:14:59,2019-04-21 07:15:00,0.216s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 07:15:00,2019-04-21 07:15:01,1.011s,PASSED
