Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
SMS,Chrome 73.0.3683.103,,,2019-04-21 05:09:39,2019-04-21 05:12:40,3m - 1.249s,FAILED
,,,,,,,
Test Cases/s-sidebar_navigation/individualAccount/Faizan_production_login_kiboengage,Chrome 73.0.3683.103,,,2019-04-21 05:09:40,2019-04-21 05:10:26,46.458s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,,2019-04-21 05:09:41,2019-04-21 05:09:54,13.170s,PASSED
maximizeWindow(),Chrome 73.0.3683.103,,,2019-04-21 05:09:54,2019-04-21 05:09:54,0.190s,PASSED
"navigateToUrl(""https://kiboengage.cloudkibo.com/"")",Chrome 73.0.3683.103,,,2019-04-21 05:09:54,2019-04-21 05:10:03,8.830s,PASSED
"navigateToUrl(""https://accounts.cloudkibo.com/?continue=https://kiboengage.cloudkibo.com"")",Chrome 73.0.3683.103,,,2019-04-21 05:10:03,2019-04-21 05:10:04,0.674s,PASSED
"click(findTestObject(""Page_CloudKibo/a_Login (2) (1) (1)""))",Chrome 73.0.3683.103,,,2019-04-21 05:10:04,2019-04-21 05:10:05,1.059s,PASSED
"setText(findTestObject(""Page_KiboPush/input_email (10) (1) (1)""), ""faizan@cloudkibo.com"")",Chrome 73.0.3683.103,,,2019-04-21 05:10:05,2019-04-21 05:10:05,0.640s,PASSED
"setEncryptedText(findTestObject(""Page_CloudKibo/input_Sign In_password (7)""), ""qeJ0sjJnwEs="")",Chrome 73.0.3683.103,,,2019-04-21 05:10:05,2019-04-21 05:10:06,0.293s,PASSED
"click(findTestObject(""Page_KiboPush/button_Sign In (10) (1) (2)""))",Chrome 73.0.3683.103,,,2019-04-21 05:10:06,2019-04-21 05:10:06,0.172s,PASSED
"navigateToUrl(""https://kiboengage.cloudkibo.com/dashboard"")",Chrome 73.0.3683.103,,,2019-04-21 05:10:06,2019-04-21 05:10:22,16.598s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/h3_Dashboard (57)""))",Chrome 73.0.3683.103,,,2019-04-21 05:10:22,2019-04-21 05:10:23,0.344s,PASSED
delay(3),Chrome 73.0.3683.103,,,2019-04-21 05:10:23,2019-04-21 05:10:26,3.067s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/a_SMS (2) (1) (1) (1) (3)""))",Chrome 73.0.3683.103,,,2019-04-21 05:10:26,2019-04-21 05:10:26,0.247s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/span_Messenger (1) (1) (1) (3)""))",Chrome 73.0.3683.103,,,2019-04-21 05:10:26,2019-04-21 05:10:26,0.253s,PASSED
,,,,,,,
Test Cases/SMS/contacts/TC11149,Chrome 73.0.3683.103,,,2019-04-21 05:10:26,2019-04-21 05:10:31,4.898s,PASSED
"callTestCase(findTestCase(""SMS/SMSPlatform""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-21 05:10:27,2019-04-21 05:10:29,1.966s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/span_Dashboard""))",Chrome 73.0.3683.103,,,2019-04-21 05:10:29,2019-04-21 05:10:29,0.375s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 05:10:29,2019-04-21 05:10:30,1.005s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/span_Subscribers (1)""))",Chrome 73.0.3683.103,,,2019-04-21 05:10:30,2019-04-21 05:10:30,0.198s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 05:10:30,2019-04-21 05:10:31,1.007s,PASSED
,,,,,,,
Test Cases/SMS/contacts/TC11150,Chrome 73.0.3683.103,,,2019-04-21 05:10:31,2019-04-21 05:10:37,5.937s,PASSED
"callTestCase(findTestCase(""SMS/SMSPlatform""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-21 05:10:32,2019-04-21 05:10:33,1.416s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/span_Dashboard""))",Chrome 73.0.3683.103,,,2019-04-21 05:10:33,2019-04-21 05:10:33,0.333s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 05:10:33,2019-04-21 05:10:34,1.014s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/span_Subscribers (1)""))",Chrome 73.0.3683.103,,,2019-04-21 05:10:34,2019-04-21 05:10:35,0.402s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 05:10:35,2019-04-21 05:10:36,1.006s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Subscribers/h3_Subscribers""))",Chrome 73.0.3683.103,,,2019-04-21 05:10:36,2019-04-21 05:10:36,0.208s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 05:10:36,2019-04-21 05:10:37,1.003s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.103,,,2019-04-21 05:10:37,2019-04-21 05:10:37,0.058s,PASSED
"Table = driver.findElement(By.xpath(""//*[@id=""ajax_data""]/table/tbody""))",Chrome 73.0.3683.103,,,2019-04-21 05:10:37,2019-04-21 05:10:37,0.081s,PASSED
"rows_table = Table.findElements(By.tagName(""tr""))",Chrome 73.0.3683.103,,,2019-04-21 05:10:37,2019-04-21 05:10:37,0.068s,PASSED
"verifyGreaterThanOrEqual(rows_table.size(), 1)",Chrome 73.0.3683.103,,,2019-04-21 05:10:37,2019-04-21 05:10:37,0.028s,PASSED
,,,,,,,
Test Cases/SMS/contacts/TC11151,Chrome 73.0.3683.103,,,2019-04-21 05:10:37,2019-04-21 05:10:42,4.991s,PASSED
"callTestCase(findTestCase(""SMS/SMSPlatform""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-21 05:10:38,2019-04-21 05:10:39,1.444s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/span_Dashboard""))",Chrome 73.0.3683.103,,,2019-04-21 05:10:39,2019-04-21 05:10:39,0.287s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 05:10:39,2019-04-21 05:10:40,1.010s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/span_Subscribers (1)""))",Chrome 73.0.3683.103,,,2019-04-21 05:10:40,2019-04-21 05:10:41,0.681s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 05:10:41,2019-04-21 05:10:42,1.009s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Subscribers/a_next""))",Chrome 73.0.3683.103,,,2019-04-21 05:10:42,2019-04-21 05:10:42,0.299s,PASSED
,,,,,,,
Test Cases/SMS/contacts/TC11152,Chrome 73.0.3683.103,,,2019-04-21 05:10:42,2019-04-21 05:10:47,5.161s,PASSED
"callTestCase(findTestCase(""SMS/SMSPlatform""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-21 05:10:43,2019-04-21 05:10:44,1.385s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/span_Dashboard""))",Chrome 73.0.3683.103,,,2019-04-21 05:10:44,2019-04-21 05:10:44,0.255s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 05:10:44,2019-04-21 05:10:45,1.010s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/span_Subscribers (1)""))",Chrome 73.0.3683.103,,,2019-04-21 05:10:45,2019-04-21 05:10:46,0.999s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 05:10:46,2019-04-21 05:10:47,1.005s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Subscribers/a_previous""))",Chrome 73.0.3683.103,,,2019-04-21 05:10:47,2019-04-21 05:10:47,0.158s,PASSED
,,,,,,,
Test Cases/SMS/contacts/TC11153,Chrome 73.0.3683.103,,,2019-04-21 05:10:47,2019-04-21 05:10:52,4.265s,PASSED
"callTestCase(findTestCase(""SMS/SMSPlatform""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-21 05:10:48,2019-04-21 05:10:49,1.338s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/span_Dashboard""))",Chrome 73.0.3683.103,,,2019-04-21 05:10:49,2019-04-21 05:10:49,0.249s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 05:10:49,2019-04-21 05:10:50,1.008s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/span_Subscribers (1)""))",Chrome 73.0.3683.103,,,2019-04-21 05:10:50,2019-04-21 05:10:51,0.221s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 05:10:51,2019-04-21 05:10:52,1.003s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Subscribers/a_previous""))",Chrome 73.0.3683.103,,,2019-04-21 05:10:52,2019-04-21 05:10:52,0.136s,PASSED
,,,,,,,
Test Cases/SMS/upload contacts/TC11154,Chrome 73.0.3683.103,,,2019-04-21 05:10:52,2019-04-21 05:10:56,4.707s,PASSED
"callTestCase(findTestCase(""SMS/SMSPlatform""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-21 05:10:52,2019-04-21 05:10:54,1.545s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/span_Dashboard""))",Chrome 73.0.3683.103,,,2019-04-21 05:10:54,2019-04-21 05:10:54,0.233s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 05:10:54,2019-04-21 05:10:55,1.003s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Dashboard/span_Upload Contacts""))",Chrome 73.0.3683.103,,,2019-04-21 05:10:55,2019-04-21 05:10:55,0.338s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 05:10:55,2019-04-21 05:10:56,1.010s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Upload Contacts/h3_Upload Contacts""))",Chrome 73.0.3683.103,,,2019-04-21 05:10:56,2019-04-21 05:10:56,0.175s,PASSED
,,,,,,,
Test Cases/SMS/upload contacts/TC11155,Chrome 73.0.3683.103,,,2019-04-21 05:10:56,2019-04-21 05:11:01,4.853s,PASSED
"callTestCase(findTestCase(""SMS/SMSPlatform""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-21 05:10:57,2019-04-21 05:10:58,1.575s,PASSED
