Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
segmentSubscriber,Chrome 73.0.3683.86,,2019-03-27 15:38:10,2019-03-27 16:14:59,36m - 48.292s,FAILED
,,,,,,
Test Cases/Segment subscribers/TC0706,Chrome 73.0.3683.86,Test documentation link,2019-03-27 15:38:11,2019-03-27 15:49:10,10m - 59.030s,FAILED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Segment subsciber""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-03-27 15:38:11,2019-03-27 15:39:07,56.149s,PASSED
delay(2),Chrome 73.0.3683.86,,2019-03-27 15:39:07,2019-03-27 15:39:09,2.002s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Segmented Lists/a_Click Here""))",Chrome 73.0.3683.86,,2019-03-27 15:39:09,2019-03-27 15:39:09,0.110s,PASSED
"switchToWindowTitle(""Segmented Subscribers – The Marketing Newsletter"")",Chrome 73.0.3683.86,,2019-03-27 15:39:09,2019-03-27 15:49:10,10m - 0.178s,FAILED
,,,,,,
Test Cases/Segment subscribers/TC0707,Chrome 73.0.3683.86,Test video tutorial,2019-03-27 15:49:10,2019-03-27 15:49:55,44.901s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Segment subsciber""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-03-27 15:49:10,2019-03-27 15:49:50,40.673s,PASSED
delay(2),Chrome 73.0.3683.86,,2019-03-27 15:49:50,2019-03-27 15:49:52,2.003s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Segmented Lists/a_video tutorial""))",Chrome 73.0.3683.86,,2019-03-27 15:49:52,2019-03-27 15:49:53,0.120s,PASSED
delay(2),Chrome 73.0.3683.86,,2019-03-27 15:49:53,2019-03-27 15:49:55,2.002s,PASSED
,,,,,,
Test Cases/Segment subscribers/TC0708,Chrome 73.0.3683.86,View all segmented lists,2019-03-27 15:49:55,2019-03-27 15:50:33,38.213s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Segment subsciber""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-03-27 15:49:55,2019-03-27 15:50:31,35.969s,PASSED
delay(2),Chrome 73.0.3683.86,,2019-03-27 15:50:31,2019-03-27 15:50:33,2.002s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.86,,2019-03-27 15:50:33,2019-03-27 15:50:33,0.004s,PASSED
"rows_table = driver.findElements(By.xpath(""//table/tbody/tr""))",Chrome 73.0.3683.86,,2019-03-27 15:50:33,2019-03-27 15:50:33,0.026s,PASSED
println(rows_table.size()),Chrome 73.0.3683.86,,2019-03-27 15:50:33,2019-03-27 15:50:33,0.005s,PASSED
"verifyGreaterThanOrEqual(rows_table.size(), 1)",Chrome 73.0.3683.86,,2019-03-27 15:50:33,2019-03-27 15:50:33,0.005s,PASSED
,,,,,,
Test Cases/Segment subscribers/TC0709,Chrome 73.0.3683.86,Test pagination (next page),2019-03-27 15:50:33,2019-03-27 15:51:32,59.732s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Segment subsciber""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-03-27 15:50:33,2019-03-27 15:51:28,55.456s,PASSED
delay(2),Chrome 73.0.3683.86,,2019-03-27 15:51:28,2019-03-27 15:51:30,2.003s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/a_next""))",Chrome 73.0.3683.86,,2019-03-27 15:51:30,2019-03-27 15:51:30,0.117s,PASSED
delay(2),Chrome 73.0.3683.86,,2019-03-27 15:51:30,2019-03-27 15:51:32,2.002s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.86,,2019-03-27 15:51:32,2019-03-27 15:51:32,0.001s,PASSED
"rows_table = driver.findElements(By.xpath(""//table/tbody/tr""))",Chrome 73.0.3683.86,,2019-03-27 15:51:32,2019-03-27 15:51:32,0.020s,PASSED
println(rows_table.size()),Chrome 73.0.3683.86,,2019-03-27 15:51:32,2019-03-27 15:51:32,0.001s,PASSED
"verifyGreaterThanOrEqual(rows_table.size(), 1)",Chrome 73.0.3683.86,,2019-03-27 15:51:32,2019-03-27 15:51:32,0.001s,PASSED
,,,,,,
Test Cases/Segment subscribers/TC0710,Chrome 73.0.3683.86,Test pagination (previous page),2019-03-27 15:51:33,2019-03-27 15:52:20,47.894s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Segment subsciber""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-03-27 15:51:33,2019-03-27 15:52:14,41.558s,PASSED
delay(2),Chrome 73.0.3683.86,,2019-03-27 15:52:14,2019-03-27 15:52:16,2.001s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/a_next""))",Chrome 73.0.3683.86,,2019-03-27 15:52:16,2019-03-27 15:52:16,0.113s,PASSED
delay(2),Chrome 73.0.3683.86,,2019-03-27 15:52:16,2019-03-27 15:52:18,2.001s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/a_previous""))",Chrome 73.0.3683.86,,2019-03-27 15:52:18,2019-03-27 15:52:18,0.101s,PASSED
delay(2),Chrome 73.0.3683.86,,2019-03-27 15:52:18,2019-03-27 15:52:20,2.003s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.86,,2019-03-27 15:52:20,2019-03-27 15:52:20,0.000s,PASSED
"rows_table = driver.findElements(By.xpath(""//table/tbody/tr""))",Chrome 73.0.3683.86,,2019-03-27 15:52:20,2019-03-27 15:52:20,0.018s,PASSED
println(rows_table.size()),Chrome 73.0.3683.86,,2019-03-27 15:52:20,2019-03-27 15:52:20,0.000s,PASSED
"verifyEqual(rows_table.size(), 10)",Chrome 73.0.3683.86,,2019-03-27 15:52:20,2019-03-27 15:52:20,0.004s,PASSED
,,,,,,
Test Cases/Segment subscribers/TC0711,Chrome 73.0.3683.86,Test pagination (Jump to page n),2019-03-27 15:52:20,2019-03-27 15:53:07,46.927s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Segment subsciber""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-03-27 15:52:21,2019-03-27 15:53:03,42.726s,PASSED
delay(2),Chrome 73.0.3683.86,,2019-03-27 15:53:03,2019-03-27 15:53:05,2.001s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/a_2""))",Chrome 73.0.3683.86,,2019-03-27 15:53:05,2019-03-27 15:53:05,0.105s,PASSED
delay(2),Chrome 73.0.3683.86,,2019-03-27 15:53:05,2019-03-27 15:53:07,2.002s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.86,,2019-03-27 15:53:07,2019-03-27 15:53:07,0.001s,PASSED
"rows_table = driver.findElements(By.xpath(""//table/tbody/tr""))",Chrome 73.0.3683.86,,2019-03-27 15:53:07,2019-03-27 15:53:07,0.019s,PASSED
