Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Landing Pages,Chrome 73.0.3683.103,,,2019-04-20 20:39:26,2019-04-20 20:40:52,1m - 26.259s,FAILED
,,,,,,,
Test Cases/s-sidebar_navigation/individualAccount/Faizan_production_login_kiboengage,Chrome 73.0.3683.103,,,2019-04-20 20:39:26,2019-04-20 20:40:48,1m - 21.488s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,,2019-04-20 20:39:27,2019-04-20 20:39:29,2.253s,PASSED
maximizeWindow(),Chrome 73.0.3683.103,,,2019-04-20 20:39:29,2019-04-20 20:39:29,0.139s,PASSED
"navigateToUrl(""https://kiboengage.cloudkibo.com/"")",Chrome 73.0.3683.103,,,2019-04-20 20:39:29,2019-04-20 20:39:41,11.161s,PASSED
"navigateToUrl(""https://accounts.cloudkibo.com/?continue=https://kiboengage.cloudkibo.com"")",Chrome 73.0.3683.103,,,2019-04-20 20:39:41,2019-04-20 20:39:41,0.559s,PASSED
"click(findTestObject(""Page_CloudKibo/a_Login (2) (1) (1)""))",Chrome 73.0.3683.103,,,2019-04-20 20:39:41,2019-04-20 20:39:42,0.866s,PASSED
"setText(findTestObject(""Page_KiboPush/input_email (10) (1) (1)""), ""faizan@cloudkibo.com"")",Chrome 73.0.3683.103,,,2019-04-20 20:39:42,2019-04-20 20:39:42,0.486s,PASSED
"setEncryptedText(findTestObject(""Page_CloudKibo/input_Sign In_password (7)""), ""qeJ0sjJnwEs="")",Chrome 73.0.3683.103,,,2019-04-20 20:39:42,2019-04-20 20:39:43,0.342s,PASSED
"click(findTestObject(""Page_KiboPush/button_Sign In (10) (1) (2)""))",Chrome 73.0.3683.103,,,2019-04-20 20:39:43,2019-04-20 20:39:43,0.234s,PASSED
"navigateToUrl(""https://kiboengage.cloudkibo.com/dashboard"")",Chrome 73.0.3683.103,,,2019-04-20 20:39:43,2019-04-20 20:40:44,1m - 1.185s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/h3_Dashboard (57)""))",Chrome 73.0.3683.103,,,2019-04-20 20:40:44,2019-04-20 20:40:44,0.226s,PASSED
delay(3),Chrome 73.0.3683.103,,,2019-04-20 20:40:44,2019-04-20 20:40:47,3.051s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/a_SMS (2) (1) (1) (1) (3)""))",Chrome 73.0.3683.103,,,2019-04-20 20:40:47,2019-04-20 20:40:48,0.154s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/span_Messenger (1) (1) (1) (3)""))",Chrome 73.0.3683.103,,,2019-04-20 20:40:48,2019-04-20 20:40:48,0.234s,PASSED
,,,,,,,
Test Cases/Invite subscribers/open growth tools,Chrome 73.0.3683.103,,,2019-04-20 20:40:48,2019-04-20 20:40:49,1.615s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Dashboard/span_Growth Tools (3)""))",Chrome 73.0.3683.103,,,2019-04-20 20:40:48,2019-04-20 20:40:48,0.285s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-20 20:40:48,2019-04-20 20:40:49,1.006s,PASSED
,,,,,,,
Test Cases/Landing Pages/TC11270,Chrome 73.0.3683.103,,,2019-04-20 20:40:50,2019-04-20 20:40:52,2.396s,FAILED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Landing Pages""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-20 20:40:50,2019-04-20 20:40:52,2.154s,FAILED
