Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Messenger Ads,Chrome 73.0.3683.75,,2019-04-30 10:22:04,2019-04-30 10:23:33,1m - 29.643s,PASSED
,,,,,,
Test Cases/s-sidebar_navigation/individualAccount/Faizan_production_login_kiboengage,Chrome 73.0.3683.75,,2019-04-30 10:22:04,2019-04-30 10:22:50,46.107s,PASSED
"openBrowser("""")",Chrome 73.0.3683.75,,2019-04-30 10:22:04,2019-04-30 10:22:05,1.013s,PASSED
maximizeWindow(),Chrome 73.0.3683.75,,2019-04-30 10:22:05,2019-04-30 10:22:05,0.129s,PASSED
"navigateToUrl(""https://kiboengage.cloudkibo.com/"")",Chrome 73.0.3683.75,,2019-04-30 10:22:05,2019-04-30 10:22:16,11.116s,PASSED
"navigateToUrl(""https://accounts.cloudkibo.com/?continue=https://kiboengage.cloudkibo.com"")",Chrome 73.0.3683.75,,2019-04-30 10:22:16,2019-04-30 10:22:17,0.766s,PASSED
"click(findTestObject(""Page_CloudKibo/a_Login (2) (1) (1)""))",Chrome 73.0.3683.75,,2019-04-30 10:22:17,2019-04-30 10:22:18,1.154s,PASSED
"setText(findTestObject(""Page_KiboPush/input_email (10) (1) (1)""), ""faizan@cloudkibo.com"")",Chrome 73.0.3683.75,,2019-04-30 10:22:18,2019-04-30 10:22:18,0.159s,PASSED
"setEncryptedText(findTestObject(""Page_CloudKibo/input_Sign In_password (7)""), ""qeJ0sjJnwEs="")",Chrome 73.0.3683.75,,2019-04-30 10:22:18,2019-04-30 10:22:18,0.146s,PASSED
"click(findTestObject(""Page_KiboPush/button_Sign In (10) (1) (2)""))",Chrome 73.0.3683.75,,2019-04-30 10:22:18,2019-04-30 10:22:18,0.078s,PASSED
"navigateToUrl(""https://kiboengage.cloudkibo.com/dashboard"")",Chrome 73.0.3683.75,,2019-04-30 10:22:18,2019-04-30 10:22:46,27.928s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/h3_Dashboard (57)""))",Chrome 73.0.3683.75,,2019-04-30 10:22:46,2019-04-30 10:22:46,0.159s,PASSED
delay(3),Chrome 73.0.3683.75,,2019-04-30 10:22:46,2019-04-30 10:22:50,3.035s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/a_SMS (2) (1) (1) (1) (3)""))",Chrome 73.0.3683.75,,2019-04-30 10:22:50,2019-04-30 10:22:50,0.120s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/span_Messenger (1) (1) (1) (3)""))",Chrome 73.0.3683.75,,2019-04-30 10:22:50,2019-04-30 10:22:50,0.112s,PASSED
,,,,,,
Test Cases/Invite subscribers/open growth tools,Chrome 73.0.3683.75,,2019-04-30 10:22:50,2019-04-30 10:22:51,1.162s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Dashboard/span_Growth Tools (3)""))",Chrome 73.0.3683.75,,2019-04-30 10:22:50,2019-04-30 10:22:50,0.083s,PASSED
delay(1),Chrome 73.0.3683.75,,2019-04-30 10:22:50,2019-04-30 10:22:51,1.001s,PASSED
,,,,,,
Test Cases/Messenger Ads/TC1072,Chrome 73.0.3683.75,,2019-04-30 10:22:51,2019-04-30 10:22:53,2.517s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Messenger Ads""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-30 10:22:51,2019-04-30 10:22:53,2.346s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Messenger Code/a_documentation""))",Chrome 73.0.3683.75,,2019-04-30 10:22:53,2019-04-30 10:22:53,0.095s,PASSED
,,,,,,
Test Cases/Messenger Ads/TC1059,Chrome 73.0.3683.75,,2019-04-30 10:22:53,2019-04-30 10:22:56,2.553s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Messenger Ads""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-30 10:22:54,2019-04-30 10:22:56,2.248s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Messenger Code/a_documentation""))",Chrome 73.0.3683.75,,2019-04-30 10:22:56,2019-04-30 10:22:56,0.203s,PASSED
,,,,,,
Test Cases/Messenger Ads/TC1069,Chrome 73.0.3683.75,,2019-04-30 10:22:56,2019-04-30 10:22:59,2.513s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Messenger Ads""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-30 10:22:56,2019-04-30 10:22:58,2.262s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Messenger Code/a_documentation""))",Chrome 73.0.3683.75,,2019-04-30 10:22:58,2019-04-30 10:22:59,0.144s,PASSED
,,,,,,
Test Cases/Messenger Ads/TC1067,Chrome 73.0.3683.75,,2019-04-30 10:22:59,2019-04-30 10:23:01,2.598s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Messenger Ads""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-30 10:22:59,2019-04-30 10:23:01,2.296s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Messenger Code/a_documentation""))",Chrome 73.0.3683.75,,2019-04-30 10:23:01,2019-04-30 10:23:01,0.184s,PASSED
,,,,,,
Test Cases/Messenger Ads/TC1063,Chrome 73.0.3683.75,,2019-04-30 10:23:01,2019-04-30 10:23:04,2.506s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Messenger Ads""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-30 10:23:01,2019-04-30 10:23:04,2.285s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Messenger Code/a_documentation""))",Chrome 73.0.3683.75,,2019-04-30 10:23:04,2019-04-30 10:23:04,0.120s,PASSED
,,,,,,
Test Cases/Messenger Ads/TC1061,Chrome 73.0.3683.75,,2019-04-30 10:23:04,2019-04-30 10:23:06,2.468s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Messenger Ads""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-30 10:23:04,2019-04-30 10:23:06,2.267s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Messenger Code/a_documentation""))",Chrome 73.0.3683.75,,2019-04-30 10:23:06,2019-04-30 10:23:06,0.127s,PASSED
,,,,,,
Test Cases/Messenger Ads/TC1065,Chrome 73.0.3683.75,,2019-04-30 10:23:06,2019-04-30 10:23:09,2.564s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Messenger Ads""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-30 10:23:06,2019-04-30 10:23:08,2.255s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Messenger Code/a_documentation""))",Chrome 73.0.3683.75,,2019-04-30 10:23:08,2019-04-30 10:23:09,0.206s,PASSED
,,,,,,
Test Cases/Messenger Ads/TC1068,Chrome 73.0.3683.75,,2019-04-30 10:23:09,2019-04-30 10:23:11,2.477s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Messenger Ads""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-30 10:23:09,2019-04-30 10:23:11,2.246s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Messenger Code/a_documentation""))",Chrome 73.0.3683.75,,2019-04-30 10:23:11,2019-04-30 10:23:11,0.104s,PASSED
,,,,,,
Test Cases/Messenger Ads/TC1060,Chrome 73.0.3683.75,,2019-04-30 10:23:11,2019-04-30 10:23:14,2.510s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Messenger Ads""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-30 10:23:11,2019-04-30 10:23:14,2.304s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Messenger Code/a_documentation""))",Chrome 73.0.3683.75,,2019-04-30 10:23:14,2019-04-30 10:23:14,0.142s,PASSED
,,,,,,
Test Cases/Messenger Ads/TC1074,Chrome 73.0.3683.75,,2019-04-30 10:23:14,2019-04-30 10:23:16,2.414s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Messenger Ads""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-30 10:23:14,2019-04-30 10:23:16,2.262s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Messenger Code/a_documentation""))",Chrome 73.0.3683.75,,2019-04-30 10:23:16,2019-04-30 10:23:16,0.098s,PASSED
,,,,,,
Test Cases/Messenger Ads/TC1070,Chrome 73.0.3683.75,,2019-04-30 10:23:16,2019-04-30 10:23:18,2.386s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Messenger Ads""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-30 10:23:16,2019-04-30 10:23:18,2.231s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Messenger Code/a_documentation""))",Chrome 73.0.3683.75,,2019-04-30 10:23:18,2019-04-30 10:23:18,0.099s,PASSED
,,,,,,
Test Cases/Messenger Ads/TC1071,Chrome 73.0.3683.75,,2019-04-30 10:23:18,2019-04-30 10:23:21,2.466s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Messenger Ads""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-30 10:23:19,2019-04-30 10:23:21,2.287s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Messenger Code/a_documentation""))",Chrome 73.0.3683.75,,2019-04-30 10:23:21,2019-04-30 10:23:21,0.115s,PASSED
,,,,,,
Test Cases/Messenger Ads/TC1064,Chrome 73.0.3683.75,,2019-04-30 10:23:21,2019-04-30 10:23:23,2.384s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Messenger Ads""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-30 10:23:21,2019-04-30 10:23:23,2.229s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Messenger Code/a_documentation""))",Chrome 73.0.3683.75,,2019-04-30 10:23:23,2019-04-30 10:23:23,0.095s,PASSED
,,,,,,
Test Cases/Messenger Ads/TC1062,Chrome 73.0.3683.75,,2019-04-30 10:23:23,2019-04-30 10:23:26,2.484s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Messenger Ads""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-30 10:23:23,2019-04-30 10:23:26,2.279s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Messenger Code/a_documentation""))",Chrome 73.0.3683.75,,2019-04-30 10:23:26,2019-04-30 10:23:26,0.148s,PASSED
,,,,,,
Test Cases/Messenger Ads/TC1058,Chrome 73.0.3683.75,,2019-04-30 10:23:26,2019-04-30 10:23:28,2.407s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Messenger Ads""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-30 10:23:26,2019-04-30 10:23:28,2.237s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Messenger Code/a_documentation""))",Chrome 73.0.3683.75,,2019-04-30 10:23:28,2019-04-30 10:23:28,0.100s,PASSED
,,,,,,
Test Cases/Messenger Ads/TC1073,Chrome 73.0.3683.75,,2019-04-30 10:23:28,2019-04-30 10:23:31,2.432s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Messenger Ads""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-30 10:23:28,2019-04-30 10:23:31,2.265s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Messenger Code/a_documentation""))",Chrome 73.0.3683.75,,2019-04-30 10:23:31,2019-04-30 10:23:31,0.112s,PASSED
,,,,,,
Test Cases/Messenger Ads/TC1066,Chrome 73.0.3683.75,,2019-04-30 10:23:31,2019-04-30 10:23:33,2.423s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Messenger Ads""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-30 10:23:31,2019-04-30 10:23:33,2.281s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Messenger Code/a_documentation""))",Chrome 73.0.3683.75,,2019-04-30 10:23:33,2019-04-30 10:23:33,0.072s,PASSED
