Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
ManagePages,Chrome 73.0.3683.103,,,2019-04-20 21:51:36,2019-04-20 21:52:35,58.720s,FAILED
,,,,,,,
Test Cases/s-sidebar_navigation/individualAccount/Faizan_production_login_kiboengage,Chrome 73.0.3683.103,,,2019-04-20 21:51:37,2019-04-20 21:52:29,52.828s,FAILED
"openBrowser("""")",Chrome 73.0.3683.103,,,2019-04-20 21:51:37,2019-04-20 21:51:49,11.999s,PASSED
maximizeWindow(),Chrome 73.0.3683.103,,,2019-04-20 21:51:49,2019-04-20 21:51:49,0.187s,PASSED
"navigateToUrl(""https://kiboengage.cloudkibo.com/"")",Chrome 73.0.3683.103,,,2019-04-20 21:51:49,2019-04-20 21:51:58,8.965s,PASSED
"navigateToUrl(""https://accounts.cloudkibo.com/?continue=https://kiboengage.cloudkibo.com"")",Chrome 73.0.3683.103,,,2019-04-20 21:51:58,2019-04-20 21:52:20,21.589s,PASSED
"click(findTestObject(""Page_CloudKibo/a_Login (2) (1) (1)""))",Chrome 73.0.3683.103,,,2019-04-20 21:52:20,2019-04-20 21:52:21,1.190s,PASSED
"setText(findTestObject(""Page_KiboPush/input_email (10) (1) (1)""), ""faizan@cloudkibo.com"")",Chrome 73.0.3683.103,,,2019-04-20 21:52:21,2019-04-20 21:52:21,0.368s,PASSED
"setEncryptedText(findTestObject(""Page_CloudKibo/input_Sign In_password (7)""), ""qeJ0sjJnwEs="")",Chrome 73.0.3683.103,,,2019-04-20 21:52:21,2019-04-20 21:52:22,0.313s,PASSED
"click(findTestObject(""Page_KiboPush/button_Sign In (10) (1) (2)""))",Chrome 73.0.3683.103,,,2019-04-20 21:52:22,2019-04-20 21:52:22,0.149s,PASSED
"navigateToUrl(""https://kiboengage.cloudkibo.com/dashboard"")",Chrome 73.0.3683.103,,,2019-04-20 21:52:22,2019-04-20 21:52:23,0.733s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/h3_Dashboard (57)""))",Chrome 73.0.3683.103,,,2019-04-20 21:52:23,2019-04-20 21:52:29,6.761s,FAILED
,,,,,,,
Test Cases/Welcome messages/open Manage Pages,Chrome 73.0.3683.103,,,2019-04-20 21:52:29,2019-04-20 21:52:30,0.187s,FAILED
"click(findTestObject(""Page_KiboPush  Dashboard/span_Manage Pages""))",Chrome 73.0.3683.103,,,2019-04-20 21:52:30,2019-04-20 21:52:30,0.026s,FAILED
,,,,,,,
