Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
InviteSubscribers,Chrome 73.0.3683.103,,,2019-04-20 17:49:32,2019-04-20 17:50:28,55.842s,FAILED
,,,,,,,
Test Cases/s-sidebar_navigation/individualAccount/Faizan_production_login_kiboengage,Chrome 73.0.3683.103,,,2019-04-20 17:49:33,2019-04-20 17:50:12,39.652s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,,2019-04-20 17:49:33,2019-04-20 17:49:36,3.114s,PASSED
maximizeWindow(),Chrome 73.0.3683.103,,,2019-04-20 17:49:36,2019-04-20 17:49:36,0.135s,PASSED
"navigateToUrl(""https://kiboengage.cloudkibo.com/"")",Chrome 73.0.3683.103,,,2019-04-20 17:49:36,2019-04-20 17:49:43,6.765s,PASSED
"navigateToUrl(""https://accounts.cloudkibo.com/?continue=https://kiboengage.cloudkibo.com"")",Chrome 73.0.3683.103,,,2019-04-20 17:49:43,2019-04-20 17:49:44,0.504s,PASSED
"click(findTestObject(""Page_CloudKibo/a_Login (2) (1) (1)""))",Chrome 73.0.3683.103,,,2019-04-20 17:49:44,2019-04-20 17:49:44,0.836s,PASSED
"setText(findTestObject(""Page_KiboPush/input_email (10) (1) (1)""), ""faizan@cloudkibo.com"")",Chrome 73.0.3683.103,,,2019-04-20 17:49:44,2019-04-20 17:49:45,0.217s,PASSED
"setEncryptedText(findTestObject(""Page_CloudKibo/input_Sign In_password (7)""), ""qeJ0sjJnwEs="")",Chrome 73.0.3683.103,,,2019-04-20 17:49:45,2019-04-20 17:49:45,0.249s,PASSED
"click(findTestObject(""Page_KiboPush/button_Sign In (10) (1) (2)""))",Chrome 73.0.3683.103,,,2019-04-20 17:49:45,2019-04-20 17:49:45,0.137s,PASSED
"navigateToUrl(""https://kiboengage.cloudkibo.com/dashboard"")",Chrome 73.0.3683.103,,,2019-04-20 17:49:45,2019-04-20 17:50:09,23.692s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/h3_Dashboard (57)""))",Chrome 73.0.3683.103,,,2019-04-20 17:50:09,2019-04-20 17:50:09,0.119s,PASSED
delay(3),Chrome 73.0.3683.103,,,2019-04-20 17:50:09,2019-04-20 17:50:12,3.028s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/a_SMS (2) (1) (1) (1) (3)""))",Chrome 73.0.3683.103,,,2019-04-20 17:50:12,2019-04-20 17:50:12,0.158s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/span_Messenger (1) (1) (1) (3)""))",Chrome 73.0.3683.103,,,2019-04-20 17:50:12,2019-04-20 17:50:12,0.143s,PASSED
,,,,,,,
Test Cases/Invite subscribers/open growth tools,Chrome 73.0.3683.103,,,2019-04-20 17:50:12,2019-04-20 17:50:14,1.377s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Dashboard/span_Growth Tools (3)""))",Chrome 73.0.3683.103,,,2019-04-20 17:50:12,2019-04-20 17:50:13,0.170s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-20 17:50:13,2019-04-20 17:50:14,1.006s,PASSED
,,,,,,,
Test Cases/Invite subscribers/TC0678,Chrome 73.0.3683.103,Test invite subscribers button,,2019-04-20 17:50:14,2019-04-20 17:50:15,1.702s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Invite Subscriber""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-20 17:50:14,2019-04-20 17:50:15,1.594s,PASSED
,,,,,,,
Test Cases/Invite subscribers/TC0679,Chrome 73.0.3683.103,Test documentation link,,2019-04-20 17:50:15,2019-04-20 17:50:19,3.445s,PASSED
"callTestCase(findTestCase(""Subscriber TestCases/TC0678""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-20 17:50:15,2019-04-20 17:50:19,3.179s,PASSED
"click(findTestObject(""Page_KiboPush  Invite Subscribers/a_Click Here""))",Chrome 73.0.3683.103,,,2019-04-20 17:50:19,2019-04-20 17:50:19,0.136s,PASSED
,,,,,,,
Test Cases/Invite subscribers/TC0680,Chrome 73.0.3683.103,Test video tutorial,,2019-04-20 17:50:19,2019-04-20 17:50:22,3.091s,PASSED
"callTestCase(findTestCase(""Subscriber TestCases/TC0678""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-20 17:50:19,2019-04-20 17:50:22,2.768s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Invite Subscribers/a_video tutorial""))",Chrome 73.0.3683.103,,,2019-04-20 17:50:22,2019-04-20 17:50:22,0.157s,PASSED
,,,,,,,
Test Cases/Invite subscribers/TC0681,Chrome 73.0.3683.103,Test share page,,2019-04-20 17:50:22,2019-04-20 17:50:25,3.486s,FAILED
"callTestCase(findTestCase(""Subscriber TestCases/TC0678""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-20 17:50:22,2019-04-20 17:50:25,3.183s,FAILED
,,,,,,,
Test Cases/Invite subscribers/TC0682,Chrome 73.0.3683.103,Test copy link,,2019-04-20 17:50:25,2019-04-20 17:50:28,2.536s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Invite Subscriber""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-20 17:50:26,2019-04-20 17:50:27,1.775s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Invite Subscribers/button_Copy Link (1)""))",Chrome 73.0.3683.103,,,2019-04-20 17:50:27,2019-04-20 17:50:28,0.291s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Invite Subscribers/div_Link Copied Successfully""))",Chrome 73.0.3683.103,,,2019-04-20 17:50:28,2019-04-20 17:50:28,0.176s,PASSED
