Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
InviteSubscribers,Chrome 73.0.3683.103,,,2019-04-20 17:44:34,2019-04-20 17:45:38,1m - 4.469s,FAILED
,,,,,,,
Test Cases/s-sidebar_navigation/individualAccount/Faizan_production_login_kiboengage,Chrome 73.0.3683.103,,,2019-04-20 17:44:34,2019-04-20 17:45:29,54.903s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,,2019-04-20 17:44:35,2019-04-20 17:44:48,13.336s,PASSED
maximizeWindow(),Chrome 73.0.3683.103,,,2019-04-20 17:44:48,2019-04-20 17:44:49,0.208s,PASSED
"navigateToUrl(""https://kiboengage.cloudkibo.com/"")",Chrome 73.0.3683.103,,,2019-04-20 17:44:49,2019-04-20 17:44:59,10.136s,PASSED
"navigateToUrl(""https://accounts.cloudkibo.com/?continue=https://kiboengage.cloudkibo.com"")",Chrome 73.0.3683.103,,,2019-04-20 17:44:59,2019-04-20 17:44:59,0.594s,PASSED
"click(findTestObject(""Page_CloudKibo/a_Login (2) (1) (1)""))",Chrome 73.0.3683.103,,,2019-04-20 17:44:59,2019-04-20 17:45:00,0.947s,PASSED
"setText(findTestObject(""Page_KiboPush/input_email (10) (1) (1)""), ""faizan@cloudkibo.com"")",Chrome 73.0.3683.103,,,2019-04-20 17:45:00,2019-04-20 17:45:01,0.340s,PASSED
"setEncryptedText(findTestObject(""Page_CloudKibo/input_Sign In_password (7)""), ""qeJ0sjJnwEs="")",Chrome 73.0.3683.103,,,2019-04-20 17:45:01,2019-04-20 17:45:01,0.204s,PASSED
"click(findTestObject(""Page_KiboPush/button_Sign In (10) (1) (2)""))",Chrome 73.0.3683.103,,,2019-04-20 17:45:01,2019-04-20 17:45:01,0.133s,PASSED
"navigateToUrl(""https://kiboengage.cloudkibo.com/dashboard"")",Chrome 73.0.3683.103,,,2019-04-20 17:45:01,2019-04-20 17:45:25,24.535s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/h3_Dashboard (57)""))",Chrome 73.0.3683.103,,,2019-04-20 17:45:25,2019-04-20 17:45:26,0.298s,PASSED
delay(3),Chrome 73.0.3683.103,,,2019-04-20 17:45:26,2019-04-20 17:45:29,3.019s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/a_SMS (2) (1) (1) (1) (3)""))",Chrome 73.0.3683.103,,,2019-04-20 17:45:29,2019-04-20 17:45:29,0.232s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/span_Messenger (1) (1) (1) (3)""))",Chrome 73.0.3683.103,,,2019-04-20 17:45:29,2019-04-20 17:45:29,0.213s,PASSED
,,,,,,,
Test Cases/Invite subscribers/open growth tools,Chrome 73.0.3683.103,,,2019-04-20 17:45:29,2019-04-20 17:45:31,1.539s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Dashboard/span_Growth Tools (3)""))",Chrome 73.0.3683.103,,,2019-04-20 17:45:29,2019-04-20 17:45:30,0.311s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-20 17:45:30,2019-04-20 17:45:31,1.016s,PASSED
,,,,,,,
Test Cases/Invite subscribers/TC0681,Chrome 73.0.3683.103,Test share page,,2019-04-20 17:45:31,2019-04-20 17:45:35,3.815s,PASSED
"callTestCase(findTestCase(""Subscriber TestCases/TC0678""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-20 17:45:31,2019-04-20 17:45:34,3.431s,PASSED
"click(findTestObject(""Page_KiboPush  Invite Subscribers/span_Share Page""))",Chrome 73.0.3683.103,,,2019-04-20 17:45:34,2019-04-20 17:45:35,0.257s,PASSED
,,,,,,,
Test Cases/Invite subscribers/TC0682,Chrome 73.0.3683.103,Test copy link,,2019-04-20 17:45:35,2019-04-20 17:45:38,2.937s,FAILED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Invite Subscriber""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-20 17:45:35,2019-04-20 17:45:38,2.663s,FAILED
