Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
inviteUsingPhoneNumber,Chrome 73.0.3683.103,,,2019-04-20 17:10:58,2019-04-20 17:12:12,1m - 13.663s,FAILED
,,,,,,,
Test Cases/s-sidebar_navigation/individualAccount/Faizan_production_login_kiboengage,Chrome 73.0.3683.103,,,2019-04-20 17:10:59,2019-04-20 17:12:06,1m - 7.742s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,,2019-04-20 17:10:59,2019-04-20 17:11:17,17.757s,PASSED
maximizeWindow(),Chrome 73.0.3683.103,,,2019-04-20 17:11:17,2019-04-20 17:11:17,0.141s,PASSED
"navigateToUrl(""https://kiboengage.cloudkibo.com/"")",Chrome 73.0.3683.103,,,2019-04-20 17:11:17,2019-04-20 17:11:26,8.741s,PASSED
"navigateToUrl(""https://accounts.cloudkibo.com/?continue=https://kiboengage.cloudkibo.com"")",Chrome 73.0.3683.103,,,2019-04-20 17:11:26,2019-04-20 17:11:27,0.640s,PASSED
"click(findTestObject(""Page_CloudKibo/a_Login (2) (1) (1)""))",Chrome 73.0.3683.103,,,2019-04-20 17:11:27,2019-04-20 17:11:28,1.126s,PASSED
"setText(findTestObject(""Page_KiboPush/input_email (10) (1) (1)""), ""faizan@cloudkibo.com"")",Chrome 73.0.3683.103,,,2019-04-20 17:11:28,2019-04-20 17:11:28,0.376s,PASSED
"setEncryptedText(findTestObject(""Page_CloudKibo/input_Sign In_password (7)""), ""qeJ0sjJnwEs="")",Chrome 73.0.3683.103,,,2019-04-20 17:11:28,2019-04-20 17:11:28,0.377s,PASSED
"click(findTestObject(""Page_KiboPush/button_Sign In (10) (1) (2)""))",Chrome 73.0.3683.103,,,2019-04-20 17:11:28,2019-04-20 17:11:29,0.134s,PASSED
"navigateToUrl(""https://kiboengage.cloudkibo.com/dashboard"")",Chrome 73.0.3683.103,,,2019-04-20 17:11:29,2019-04-20 17:12:03,34.313s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/h3_Dashboard (57)""))",Chrome 73.0.3683.103,,,2019-04-20 17:12:03,2019-04-20 17:12:03,0.220s,PASSED
delay(3),Chrome 73.0.3683.103,,,2019-04-20 17:12:03,2019-04-20 17:12:06,3.019s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/a_SMS (2) (1) (1) (1) (3)""))",Chrome 73.0.3683.103,,,2019-04-20 17:12:06,2019-04-20 17:12:06,0.185s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/span_Messenger (1) (1) (1) (3)""))",Chrome 73.0.3683.103,,,2019-04-20 17:12:06,2019-04-20 17:12:06,0.166s,PASSED
,,,,,,,
Test Cases/Invite subscribers/open growth tools,Chrome 73.0.3683.103,,,2019-04-20 17:12:06,2019-04-20 17:12:08,1.474s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Dashboard/span_Growth Tools (3)""))",Chrome 73.0.3683.103,,,2019-04-20 17:12:07,2019-04-20 17:12:07,0.254s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-20 17:12:07,2019-04-20 17:12:08,1.012s,PASSED
,,,,,,,
Test Cases/Invite Using Phone Number/TC0929,Chrome 73.0.3683.103,Test view segmented list button,,2019-04-20 17:12:08,2019-04-20 17:12:10,1.830s,FAILED
"click(findTestObject(""Page_KiboPush  Dashboard/span_Growth Tools""))",Chrome 73.0.3683.103,,,2019-04-20 17:12:08,2019-04-20 17:12:08,0.087s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-20 17:12:08,2019-04-20 17:12:09,1.004s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Invite using Phone Number""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-20 17:12:09,2019-04-20 17:12:10,0.563s,FAILED
,,,,,,,
Test Cases/Invite Using Phone Number/TC0930,Chrome 73.0.3683.103,View segmented lists,,2019-04-20 17:12:10,2019-04-20 17:12:11,0.937s,FAILED
"callTestCase(findTestCase(""Invite Using Phone Number/TC0928-viewCustomers""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-20 17:12:10,2019-04-20 17:12:11,0.647s,FAILED
,,,,,,,
Test Cases/Invite Using Phone Number/TC0938,Chrome 73.0.3683.103,Test back button,,2019-04-20 17:12:11,2019-04-20 17:12:12,1.050s,FAILED
"callTestCase(findTestCase(""Invite Using Phone Number/TC0930""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-20 17:12:11,2019-04-20 17:12:12,0.526s,FAILED
