Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
KiboLite,Chrome 73.0.3683.103,,,2019-04-21 07:05:08,2019-04-21 07:12:17,7m - 9.301s,FAILED
,,,,,,,
Test Cases/KiboLite/login,Chrome 73.0.3683.103,,,2019-04-21 07:05:08,2019-04-21 07:05:48,39.644s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,,2019-04-21 07:05:09,2019-04-21 07:05:11,2.209s,PASSED
maximizeWindow(),Chrome 73.0.3683.103,,,2019-04-21 07:05:11,2019-04-21 07:05:11,0.139s,PASSED
"navigateToUrl(""https://kibolite.cloudkibo.com/"")",Chrome 73.0.3683.103,,,2019-04-21 07:05:11,2019-04-21 07:05:18,6.659s,PASSED
"navigateToUrl(""https://accounts.cloudkibo.com/?continue=http://kibolite.cloudkibo.com"")",Chrome 73.0.3683.103,,,2019-04-21 07:05:18,2019-04-21 07:05:18,0.508s,PASSED
"click(findTestObject(""Page_CloudKibo/a_Login (2) (1) (1)""))",Chrome 73.0.3683.103,,,2019-04-21 07:05:18,2019-04-21 07:05:19,0.971s,PASSED
"setText(findTestObject(""Page_KiboPush/input_email (10) (1) (1)""), ""faizan@cloudkibo.com"")",Chrome 73.0.3683.103,,,2019-04-21 07:05:19,2019-04-21 07:05:20,0.342s,PASSED
"setEncryptedText(findTestObject(""Page_CloudKibo/input_Sign In_password (7)""), ""qeJ0sjJnwEs="")",Chrome 73.0.3683.103,,,2019-04-21 07:05:20,2019-04-21 07:05:20,0.264s,PASSED
"click(findTestObject(""Page_CloudKibo/button_Sign In (4) (1)""))",Chrome 73.0.3683.103,,,2019-04-21 07:05:20,2019-04-21 07:05:20,0.165s,PASSED
"click(findTestObject(""Page_ Dashboard/h3_Dashboard (1)""))",Chrome 73.0.3683.103,,,2019-04-21 07:05:20,2019-04-21 07:05:45,24.538s,PASSED
delay(3),Chrome 73.0.3683.103,,,2019-04-21 07:05:45,2019-04-21 07:05:48,3.042s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/a_SMS (2) (1) (1) (1) (1)""))",Chrome 73.0.3683.103,,,2019-04-21 07:05:48,2019-04-21 07:05:48,0.203s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/span_Messenger (1) (1) (1) (1)""))",Chrome 73.0.3683.103,,,2019-04-21 07:05:48,2019-04-21 07:05:48,0.170s,PASSED
,,,,,,,
Test Cases/KiboLite/TC11077,Chrome 73.0.3683.103,Test Sign in to KiboLite,,2019-04-21 07:05:48,2019-04-21 07:06:21,32.789s,FAILED
"click(findTestObject(""Page_KiboPush  Subscribers/span_Subscribers (5)""))",Chrome 73.0.3683.103,,,2019-04-21 07:05:48,2019-04-21 07:05:49,0.245s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 07:05:49,2019-04-21 07:05:50,1.004s,PASSED
"click(findTestObject(""Page_ Dashboard/span_Broadcast""))",Chrome 73.0.3683.103,,,2019-04-21 07:05:50,2019-04-21 07:06:21,31.101s,FAILED
,,,,,,,
Test Cases/KiboLite/TC11078,Chrome 73.0.3683.103,,,2019-04-21 07:06:21,2019-04-21 07:06:55,34.365s,FAILED
delay(2),Chrome 73.0.3683.103,,,2019-04-21 07:06:21,2019-04-21 07:06:23,2.005s,PASSED
"click(findTestObject(""Page_KiboPush  Subscribers/span_Subscribers (5)""))",Chrome 73.0.3683.103,,,2019-04-21 07:06:23,2019-04-21 07:06:23,0.133s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 07:06:23,2019-04-21 07:06:24,1.003s,PASSED
"click(findTestObject(""Page_ Dashboard/span_Broadcast""))",Chrome 73.0.3683.103,,,2019-04-21 07:06:24,2019-04-21 07:06:55,31.040s,FAILED
,,,,,,,
Test Cases/KiboLite/TC11079,Chrome 73.0.3683.103,,,2019-04-21 07:06:55,2019-04-21 07:07:30,34.419s,FAILED
delay(2),Chrome 73.0.3683.103,,,2019-04-21 07:06:55,2019-04-21 07:06:57,2.003s,PASSED
"click(findTestObject(""Page_KiboPush  Subscribers/span_Subscribers (5)""))",Chrome 73.0.3683.103,,,2019-04-21 07:06:57,2019-04-21 07:06:57,0.092s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 07:06:57,2019-04-21 07:06:58,1.011s,PASSED
"click(findTestObject(""Page_ Dashboard/span_Broadcast""))",Chrome 73.0.3683.103,,,2019-04-21 07:06:58,2019-04-21 07:07:30,31.093s,FAILED
,,,,,,,
Test Cases/KiboLite/TC11081,Chrome 73.0.3683.103,,,2019-04-21 07:07:30,2019-04-21 07:08:04,34.457s,FAILED
"callTestCase(findTestCase(""KiboLite/TC11079""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-21 07:07:30,2019-04-21 07:08:04,34.211s,FAILED
,,,,,,,
Test Cases/KiboLite/TC11085,Chrome 73.0.3683.103,,,2019-04-21 07:08:04,2019-04-21 07:08:38,34.373s,FAILED
delay(2),Chrome 73.0.3683.103,,,2019-04-21 07:08:04,2019-04-21 07:08:06,2.003s,PASSED
"click(findTestObject(""Page_KiboPush  Subscribers/span_Subscribers (5)""))",Chrome 73.0.3683.103,,,2019-04-21 07:08:06,2019-04-21 07:08:06,0.111s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 07:08:06,2019-04-21 07:08:07,1.002s,PASSED
"click(findTestObject(""Page_ Dashboard/span_Broadcast""))",Chrome 73.0.3683.103,,,2019-04-21 07:08:07,2019-04-21 07:08:38,30.967s,FAILED
,,,,,,,
Test Cases/KiboLite/TC11086,Chrome 73.0.3683.103,,,2019-04-21 07:08:38,2019-04-21 07:09:13,34.258s,FAILED
delay(2),Chrome 73.0.3683.103,,,2019-04-21 07:08:39,2019-04-21 07:08:41,2.003s,PASSED
"click(findTestObject(""Page_KiboPush  Subscribers/span_Subscribers (5)""))",Chrome 73.0.3683.103,,,2019-04-21 07:08:41,2019-04-21 07:08:41,0.092s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 07:08:41,2019-04-21 07:08:42,1.002s,PASSED
"click(findTestObject(""Page_ Dashboard/span_Broadcast""))",Chrome 73.0.3683.103,,,2019-04-21 07:08:42,2019-04-21 07:09:13,30.985s,FAILED
,,,,,,,
Test Cases/KiboLite/TC11087,Chrome 73.0.3683.103,,,2019-04-21 07:09:13,2019-04-21 07:09:47,34.319s,FAILED
delay(2),Chrome 73.0.3683.103,,,2019-04-21 07:09:13,2019-04-21 07:09:15,2.004s,PASSED
"click(findTestObject(""Page_KiboPush  Subscribers/span_Subscribers (5)""))",Chrome 73.0.3683.103,,,2019-04-21 07:09:15,2019-04-21 07:09:15,0.084s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 07:09:15,2019-04-21 07:09:16,1.003s,PASSED
"click(findTestObject(""Page_ Dashboard/span_Broadcast""))",Chrome 73.0.3683.103,,,2019-04-21 07:09:16,2019-04-21 07:09:47,31.022s,FAILED
,,,,,,,
Test Cases/KiboLite/TC11090,Chrome 73.0.3683.103,,,2019-04-21 07:09:47,2019-04-21 07:10:21,34.295s,FAILED
