Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Comment Capture,Chrome 73.0.3683.103,,,2019-04-20 16:29:31,2019-04-20 16:31:01,1m - 30.849s,FAILED
,,,,,,,
Test Cases/s-sidebar_navigation/individualAccount/Faizan_production_login_kiboengage,Chrome 73.0.3683.103,,,2019-04-20 16:29:31,2019-04-20 16:30:06,35.054s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,,2019-04-20 16:29:32,2019-04-20 16:29:37,5.228s,PASSED
maximizeWindow(),Chrome 73.0.3683.103,,,2019-04-20 16:29:37,2019-04-20 16:29:37,0.129s,PASSED
"navigateToUrl(""https://kiboengage.cloudkibo.com/"")",Chrome 73.0.3683.103,,,2019-04-20 16:29:37,2019-04-20 16:29:47,9.608s,PASSED
"navigateToUrl(""https://accounts.cloudkibo.com/?continue=https://kiboengage.cloudkibo.com"")",Chrome 73.0.3683.103,,,2019-04-20 16:29:47,2019-04-20 16:29:47,0.510s,PASSED
"click(findTestObject(""Page_CloudKibo/a_Login (2) (1) (1)""))",Chrome 73.0.3683.103,,,2019-04-20 16:29:47,2019-04-20 16:29:48,0.841s,PASSED
"setText(findTestObject(""Page_KiboPush/input_email (10) (1) (1)""), ""faizan@cloudkibo.com"")",Chrome 73.0.3683.103,,,2019-04-20 16:29:48,2019-04-20 16:29:48,0.478s,PASSED
"setEncryptedText(findTestObject(""Page_CloudKibo/input_Sign In_password (7)""), ""qeJ0sjJnwEs="")",Chrome 73.0.3683.103,,,2019-04-20 16:29:48,2019-04-20 16:29:49,0.275s,PASSED
"click(findTestObject(""Page_KiboPush/button_Sign In (10) (1) (2)""))",Chrome 73.0.3683.103,,,2019-04-20 16:29:49,2019-04-20 16:29:49,0.174s,PASSED
"navigateToUrl(""https://kiboengage.cloudkibo.com/dashboard"")",Chrome 73.0.3683.103,,,2019-04-20 16:29:49,2019-04-20 16:30:02,13.516s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/h3_Dashboard (57)""))",Chrome 73.0.3683.103,,,2019-04-20 16:30:02,2019-04-20 16:30:03,0.357s,PASSED
delay(3),Chrome 73.0.3683.103,,,2019-04-20 16:30:03,2019-04-20 16:30:06,3.025s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/a_SMS (2) (1) (1) (1) (3)""))",Chrome 73.0.3683.103,,,2019-04-20 16:30:06,2019-04-20 16:30:06,0.199s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/span_Messenger (1) (1) (1) (3)""))",Chrome 73.0.3683.103,,,2019-04-20 16:30:06,2019-04-20 16:30:06,0.174s,PASSED
,,,,,,,
Test Cases/Invite subscribers/open growth tools,Chrome 73.0.3683.103,,,2019-04-20 16:30:06,2019-04-20 16:30:08,1.671s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Dashboard/span_Growth Tools (3)""))",Chrome 73.0.3683.103,,,2019-04-20 16:30:06,2019-04-20 16:30:07,0.340s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-20 16:30:07,2019-04-20 16:30:08,1.003s,PASSED
,,,,,,,
Test Cases/Comment Capture TestCases/TC0505,Chrome 73.0.3683.103,Test documentation link,,2019-04-20 16:30:08,2019-04-20 16:30:13,5.604s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Comment capture""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-20 16:30:08,2019-04-20 16:30:10,2.273s,PASSED
delay(3),Chrome 73.0.3683.103,,,2019-04-20 16:30:10,2019-04-20 16:30:13,3.007s,PASSED
,,,,,,,
Test Cases/Comment Capture TestCases/TC0507,Chrome 73.0.3683.103,Test view comment capture,,2019-04-20 16:30:13,2019-04-20 16:30:20,6.939s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Comment capture""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-20 16:30:14,2019-04-20 16:30:15,1.398s,PASSED
delay(5),Chrome 73.0.3683.103,,,2019-04-20 16:30:15,2019-04-20 16:30:20,5.006s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.103,,,2019-04-20 16:30:20,2019-04-20 16:30:20,0.034s,PASSED
"Table = driver.findElement(By.xpath(""//table/tbody""))",Chrome 73.0.3683.103,,,2019-04-20 16:30:20,2019-04-20 16:30:20,0.097s,PASSED
"rows_table = Table.findElements(By.tagName(""tr""))",Chrome 73.0.3683.103,,,2019-04-20 16:30:20,2019-04-20 16:30:20,0.053s,PASSED
"verifyGreaterThanOrEqual(rows_table.size(), 1)",Chrome 73.0.3683.103,,,2019-04-20 16:30:20,2019-04-20 16:30:20,0.088s,PASSED
,,,,,,,
Test Cases/Comment Capture TestCases/TC0508,Chrome 73.0.3683.103,Test search comment capture,,2019-04-20 16:30:20,2019-04-20 16:30:27,6.341s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Comment capture""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-20 16:30:21,2019-04-20 16:30:22,1.624s,PASSED
