Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
SMS,Chrome 73.0.3683.103,,,2019-04-21 05:02:41,2019-04-21 05:04:55,2m - 14.413s,PASSED
,,,,,,,
Test Cases/s-sidebar_navigation/individualAccount/Faizan_production_login_kiboengage,Chrome 73.0.3683.103,,,2019-04-21 05:02:41,2019-04-21 05:03:32,50.410s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,,2019-04-21 05:02:42,2019-04-21 05:02:54,11.885s,PASSED
maximizeWindow(),Chrome 73.0.3683.103,,,2019-04-21 05:02:54,2019-04-21 05:02:54,0.201s,PASSED
"navigateToUrl(""https://kiboengage.cloudkibo.com/"")",Chrome 73.0.3683.103,,,2019-04-21 05:02:54,2019-04-21 05:03:05,11.187s,PASSED
"navigateToUrl(""https://accounts.cloudkibo.com/?continue=https://kiboengage.cloudkibo.com"")",Chrome 73.0.3683.103,,,2019-04-21 05:03:05,2019-04-21 05:03:06,0.572s,PASSED
"click(findTestObject(""Page_CloudKibo/a_Login (2) (1) (1)""))",Chrome 73.0.3683.103,,,2019-04-21 05:03:06,2019-04-21 05:03:07,1.278s,PASSED
"setText(findTestObject(""Page_KiboPush/input_email (10) (1) (1)""), ""faizan@cloudkibo.com"")",Chrome 73.0.3683.103,,,2019-04-21 05:03:07,2019-04-21 05:03:07,0.561s,PASSED
"setEncryptedText(findTestObject(""Page_CloudKibo/input_Sign In_password (7)""), ""qeJ0sjJnwEs="")",Chrome 73.0.3683.103,,,2019-04-21 05:03:07,2019-04-21 05:03:08,0.411s,PASSED
"click(findTestObject(""Page_KiboPush/button_Sign In (10) (1) (2)""))",Chrome 73.0.3683.103,,,2019-04-21 05:03:08,2019-04-21 05:03:08,0.203s,PASSED
"navigateToUrl(""https://kiboengage.cloudkibo.com/dashboard"")",Chrome 73.0.3683.103,,,2019-04-21 05:03:08,2019-04-21 05:03:28,19.482s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/h3_Dashboard (57)""))",Chrome 73.0.3683.103,,,2019-04-21 05:03:28,2019-04-21 05:03:28,0.486s,PASSED
delay(3),Chrome 73.0.3683.103,,,2019-04-21 05:03:28,2019-04-21 05:03:31,3.126s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/a_SMS (2) (1) (1) (1) (3)""))",Chrome 73.0.3683.103,,,2019-04-21 05:03:31,2019-04-21 05:03:31,0.231s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/span_Messenger (1) (1) (1) (3)""))",Chrome 73.0.3683.103,,,2019-04-21 05:03:31,2019-04-21 05:03:32,0.263s,PASSED
,,,,,,,
Test Cases/SMS/contacts/TC11149,Chrome 73.0.3683.103,,,2019-04-21 05:03:32,2019-04-21 05:03:37,4.815s,PASSED
"callTestCase(findTestCase(""SMS/SMSPlatform""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-21 05:03:32,2019-04-21 05:03:34,1.880s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/span_Dashboard""))",Chrome 73.0.3683.103,,,2019-04-21 05:03:34,2019-04-21 05:03:34,0.403s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 05:03:34,2019-04-21 05:03:35,1.004s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/span_Subscribers (1)""))",Chrome 73.0.3683.103,,,2019-04-21 05:03:35,2019-04-21 05:03:36,0.205s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 05:03:36,2019-04-21 05:03:37,1.003s,PASSED
,,,,,,,
Test Cases/SMS/contacts/TC11150,Chrome 73.0.3683.103,,,2019-04-21 05:03:37,2019-04-21 05:03:43,6.163s,PASSED
"callTestCase(findTestCase(""SMS/SMSPlatform""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-21 05:03:37,2019-04-21 05:03:38,1.515s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/span_Dashboard""))",Chrome 73.0.3683.103,,,2019-04-21 05:03:38,2019-04-21 05:03:39,0.291s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 05:03:39,2019-04-21 05:03:40,1.008s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/span_Subscribers (1)""))",Chrome 73.0.3683.103,,,2019-04-21 05:03:40,2019-04-21 05:03:40,0.687s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 05:03:40,2019-04-21 05:03:41,1.004s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Subscribers/h3_Subscribers""))",Chrome 73.0.3683.103,,,2019-04-21 05:03:41,2019-04-21 05:03:42,0.232s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 05:03:42,2019-04-21 05:03:43,1.013s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.103,,,2019-04-21 05:03:43,2019-04-21 05:03:43,0.060s,PASSED
"Table = driver.findElement(By.xpath(""//*[@id=""ajax_data""]/table/tbody""))",Chrome 73.0.3683.103,,,2019-04-21 05:03:43,2019-04-21 05:03:43,0.108s,PASSED
"rows_table = Table.findElements(By.tagName(""tr""))",Chrome 73.0.3683.103,,,2019-04-21 05:03:43,2019-04-21 05:03:43,0.028s,PASSED
"verifyGreaterThanOrEqual(rows_table.size(), 1)",Chrome 73.0.3683.103,,,2019-04-21 05:03:43,2019-04-21 05:03:43,0.025s,PASSED
,,,,,,,
Test Cases/SMS/contacts/TC11151,Chrome 73.0.3683.103,,,2019-04-21 05:03:43,2019-04-21 05:03:47,4.324s,PASSED
"callTestCase(findTestCase(""SMS/SMSPlatform""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-21 05:03:43,2019-04-21 05:03:44,1.287s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/span_Dashboard""))",Chrome 73.0.3683.103,,,2019-04-21 05:03:44,2019-04-21 05:03:45,0.284s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 05:03:45,2019-04-21 05:03:46,1.006s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/span_Subscribers (1)""))",Chrome 73.0.3683.103,,,2019-04-21 05:03:46,2019-04-21 05:03:46,0.313s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 05:03:46,2019-04-21 05:03:47,1.010s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Subscribers/a_next""))",Chrome 73.0.3683.103,,,2019-04-21 05:03:47,2019-04-21 05:03:47,0.253s,PASSED
,,,,,,,
Test Cases/SMS/contacts/TC11152,Chrome 73.0.3683.103,,,2019-04-21 05:03:47,2019-04-21 05:03:52,4.539s,PASSED
"callTestCase(findTestCase(""SMS/SMSPlatform""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-21 05:03:47,2019-04-21 05:03:49,1.420s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/span_Dashboard""))",Chrome 73.0.3683.103,,,2019-04-21 05:03:49,2019-04-21 05:03:49,0.244s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 05:03:49,2019-04-21 05:03:50,1.004s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/span_Subscribers (1)""))",Chrome 73.0.3683.103,,,2019-04-21 05:03:50,2019-04-21 05:03:50,0.330s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 05:03:50,2019-04-21 05:03:51,1.003s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Subscribers/a_previous""))",Chrome 73.0.3683.103,,,2019-04-21 05:03:51,2019-04-21 05:03:52,0.215s,PASSED
,,,,,,,
Test Cases/SMS/contacts/TC11153,Chrome 73.0.3683.103,,,2019-04-21 05:03:52,2019-04-21 05:03:57,5.163s,PASSED
"callTestCase(findTestCase(""SMS/SMSPlatform""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-21 05:03:52,2019-04-21 05:03:54,1.665s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/span_Dashboard""))",Chrome 73.0.3683.103,,,2019-04-21 05:03:54,2019-04-21 05:03:54,0.324s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 05:03:54,2019-04-21 05:03:55,1.005s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/span_Subscribers (1)""))",Chrome 73.0.3683.103,,,2019-04-21 05:03:55,2019-04-21 05:03:56,0.584s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 05:03:56,2019-04-21 05:03:57,1.004s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Subscribers/a_previous""))",Chrome 73.0.3683.103,,,2019-04-21 05:03:57,2019-04-21 05:03:57,0.150s,PASSED
,,,,,,,
Test Cases/SMS/upload contacts/TC11154,Chrome 73.0.3683.103,,,2019-04-21 05:03:57,2019-04-21 05:04:02,5.175s,PASSED
"callTestCase(findTestCase(""SMS/SMSPlatform""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-21 05:03:57,2019-04-21 05:03:59,1.437s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/span_Dashboard""))",Chrome 73.0.3683.103,,,2019-04-21 05:03:59,2019-04-21 05:03:59,0.353s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 05:03:59,2019-04-21 05:04:00,1.012s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Dashboard/span_Upload Contacts""))",Chrome 73.0.3683.103,,,2019-04-21 05:04:00,2019-04-21 05:04:01,0.766s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 05:04:01,2019-04-21 05:04:02,1.006s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Upload Contacts/h3_Upload Contacts""))",Chrome 73.0.3683.103,,,2019-04-21 05:04:02,2019-04-21 05:04:02,0.186s,PASSED
,,,,,,,
Test Cases/SMS/upload contacts/TC11155,Chrome 73.0.3683.103,,,2019-04-21 05:04:02,2019-04-21 05:04:07,5.072s,PASSED
"callTestCase(findTestCase(""SMS/SMSPlatform""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-21 05:04:02,2019-04-21 05:04:04,1.490s,PASSED
