Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Comment Capture,Chrome 73.0.3683.103,,,2019-04-20 16:39:12,2019-04-20 16:41:31,2m - 18.605s,FAILED
,,,,,,,
Test Cases/s-sidebar_navigation/individualAccount/Faizan_production_login_kiboengage,Chrome 73.0.3683.103,,,2019-04-20 16:39:13,2019-04-20 16:40:03,50.654s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,,2019-04-20 16:39:13,2019-04-20 16:39:17,3.196s,PASSED
maximizeWindow(),Chrome 73.0.3683.103,,,2019-04-20 16:39:17,2019-04-20 16:39:17,0.150s,PASSED
"navigateToUrl(""https://kiboengage.cloudkibo.com/"")",Chrome 73.0.3683.103,,,2019-04-20 16:39:17,2019-04-20 16:39:36,19.258s,PASSED
"navigateToUrl(""https://accounts.cloudkibo.com/?continue=https://kiboengage.cloudkibo.com"")",Chrome 73.0.3683.103,,,2019-04-20 16:39:36,2019-04-20 16:39:36,0.579s,PASSED
"click(findTestObject(""Page_CloudKibo/a_Login (2) (1) (1)""))",Chrome 73.0.3683.103,,,2019-04-20 16:39:36,2019-04-20 16:39:38,1.104s,PASSED
"setText(findTestObject(""Page_KiboPush/input_email (10) (1) (1)""), ""faizan@cloudkibo.com"")",Chrome 73.0.3683.103,,,2019-04-20 16:39:38,2019-04-20 16:39:38,0.419s,PASSED
"setEncryptedText(findTestObject(""Page_CloudKibo/input_Sign In_password (7)""), ""qeJ0sjJnwEs="")",Chrome 73.0.3683.103,,,2019-04-20 16:39:38,2019-04-20 16:39:38,0.344s,PASSED
"click(findTestObject(""Page_KiboPush/button_Sign In (10) (1) (2)""))",Chrome 73.0.3683.103,,,2019-04-20 16:39:38,2019-04-20 16:39:39,0.146s,PASSED
"navigateToUrl(""https://kiboengage.cloudkibo.com/dashboard"")",Chrome 73.0.3683.103,,,2019-04-20 16:39:39,2019-04-20 16:40:00,21.316s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/h3_Dashboard (57)""))",Chrome 73.0.3683.103,,,2019-04-20 16:40:00,2019-04-20 16:40:00,0.237s,PASSED
delay(3),Chrome 73.0.3683.103,,,2019-04-20 16:40:00,2019-04-20 16:40:03,3.028s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/a_SMS (2) (1) (1) (1) (3)""))",Chrome 73.0.3683.103,,,2019-04-20 16:40:03,2019-04-20 16:40:03,0.204s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/span_Messenger (1) (1) (1) (3)""))",Chrome 73.0.3683.103,,,2019-04-20 16:40:03,2019-04-20 16:40:03,0.178s,PASSED
,,,,,,,
Test Cases/Invite subscribers/open growth tools,Chrome 73.0.3683.103,,,2019-04-20 16:40:03,2019-04-20 16:40:05,1.450s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Dashboard/span_Growth Tools (3)""))",Chrome 73.0.3683.103,,,2019-04-20 16:40:04,2019-04-20 16:40:04,0.181s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-20 16:40:04,2019-04-20 16:40:05,1.003s,PASSED
,,,,,,,
Test Cases/Comment Capture TestCases/TC0505,Chrome 73.0.3683.103,Test documentation link,,2019-04-20 16:40:05,2019-04-20 16:40:11,5.716s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Comment capture""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-20 16:40:05,2019-04-20 16:40:08,2.609s,PASSED
delay(3),Chrome 73.0.3683.103,,,2019-04-20 16:40:08,2019-04-20 16:40:11,3.007s,PASSED
,,,,,,,
Test Cases/Comment Capture TestCases/TC0507,Chrome 73.0.3683.103,Test view comment capture,,2019-04-20 16:40:11,2019-04-20 16:40:18,7.748s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Comment capture""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-20 16:40:11,2019-04-20 16:40:13,2.343s,PASSED
delay(5),Chrome 73.0.3683.103,,,2019-04-20 16:40:13,2019-04-20 16:40:18,5.005s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.103,,,2019-04-20 16:40:18,2019-04-20 16:40:18,0.032s,PASSED
"Table = driver.findElement(By.xpath(""//table/tbody""))",Chrome 73.0.3683.103,,,2019-04-20 16:40:18,2019-04-20 16:40:18,0.076s,PASSED
"rows_table = Table.findElements(By.tagName(""tr""))",Chrome 73.0.3683.103,,,2019-04-20 16:40:18,2019-04-20 16:40:18,0.037s,PASSED
"verifyGreaterThanOrEqual(rows_table.size(), 1)",Chrome 73.0.3683.103,,,2019-04-20 16:40:18,2019-04-20 16:40:18,0.031s,PASSED
,,,,,,,
Test Cases/Comment Capture TestCases/TC0508,Chrome 73.0.3683.103,Test search comment capture,,2019-04-20 16:40:19,2019-04-20 16:40:26,7.301s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Comment capture""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-20 16:40:19,2019-04-20 16:40:21,2.447s,PASSED
delay(2),Chrome 73.0.3683.103,,,2019-04-20 16:40:21,2019-04-20 16:40:23,2.003s,PASSED
"setText(findTestObject(""Object Repository/Page_KiboPush  Comment Capture/input_form-control""), ""hi"")",Chrome 73.0.3683.103,,,2019-04-20 16:40:23,2019-04-20 16:40:24,0.567s,PASSED
delay(2),Chrome 73.0.3683.103,,,2019-04-20 16:40:24,2019-04-20 16:40:26,2.003s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.103,,,2019-04-20 16:40:26,2019-04-20 16:40:26,0.000s,PASSED
"Table = driver.findElement(By.xpath(""//table/tbody/tr[1]/td[1]/span""))",Chrome 73.0.3683.103,,,2019-04-20 16:40:26,2019-04-20 16:40:26,0.028s,PASSED
"verifyEqual(Table.getText(), ""hi"")",Chrome 73.0.3683.103,,,2019-04-20 16:40:26,2019-04-20 16:40:26,0.038s,PASSED
,,,,,,,
Test Cases/Comment Capture TestCases/TC0509,Chrome 73.0.3683.103,Test pagination (next page),,2019-04-20 16:40:26,2019-04-20 16:40:36,10.107s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Comment capture""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-20 16:40:26,2019-04-20 16:40:29,2.400s,PASSED
delay(2),Chrome 73.0.3683.103,,,2019-04-20 16:40:29,2019-04-20 16:40:31,2.002s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.103,,,2019-04-20 16:40:31,2019-04-20 16:40:31,0.000s,PASSED
"Table1 = driver.findElement(By.xpath(""//table/tbody/tr[1]/td[4]/span""))",Chrome 73.0.3683.103,,,2019-04-20 16:40:31,2019-04-20 16:40:31,0.018s,PASSED
date_page1 = Table1.getText(),Chrome 73.0.3683.103,,,2019-04-20 16:40:31,2019-04-20 16:40:31,0.033s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Comment Capture/a_next""))",Chrome 73.0.3683.103,,,2019-04-20 16:40:31,2019-04-20 16:40:31,0.176s,PASSED
delay(5),Chrome 73.0.3683.103,,,2019-04-20 16:40:31,2019-04-20 16:40:36,5.004s,PASSED
"Table2 = driver.findElement(By.xpath(""//table/tbody/tr[1]/td[4]/span""))",Chrome 73.0.3683.103,,,2019-04-20 16:40:36,2019-04-20 16:40:36,0.015s,PASSED
date_page2 = Table2.getText(),Chrome 73.0.3683.103,,,2019-04-20 16:40:36,2019-04-20 16:40:36,0.014s,PASSED
"dateFormat = new java.text.SimpleDateFormat(EEE MMM dd yyyy hh:mm aaa, java.util.Locale.ENGLISH)",Chrome 73.0.3683.103,,,2019-04-20 16:40:36,2019-04-20 16:40:36,0.015s,PASSED
date1 = dateFormat.parse(date_page1),Chrome 73.0.3683.103,,,2019-04-20 16:40:36,2019-04-20 16:40:36,0.019s,PASSED
date2 = dateFormat.parse(date_page2),Chrome 73.0.3683.103,,,2019-04-20 16:40:36,2019-04-20 16:40:36,0.001s,PASSED
println(date1),Chrome 73.0.3683.103,,,2019-04-20 16:40:36,2019-04-20 16:40:36,0.021s,PASSED
println(date2),Chrome 73.0.3683.103,,,2019-04-20 16:40:36,2019-04-20 16:40:36,0.001s,PASSED
"verifyMatch(""1"", compareTo(date2).toString(), false)",Chrome 73.0.3683.103,,,2019-04-20 16:40:36,2019-04-20 16:40:36,0.015s,PASSED
,,,,,,,
Test Cases/Comment Capture TestCases/TC0510,Chrome 73.0.3683.103,Test pagination (previous page),,2019-04-20 16:40:36,2019-04-20 16:40:46,10.137s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Comment capture""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-20 16:40:36,2019-04-20 16:40:39,2.454s,PASSED
delay(2),Chrome 73.0.3683.103,,,2019-04-20 16:40:39,2019-04-20 16:40:41,2.002s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.103,,,2019-04-20 16:40:41,2019-04-20 16:40:41,0.000s,PASSED
"Table1 = driver.findElement(By.xpath(""//table/tbody/tr[1]/td[4]/span""))",Chrome 73.0.3683.103,,,2019-04-20 16:40:41,2019-04-20 16:40:41,0.019s,PASSED
date_page1 = Table1.getText(),Chrome 73.0.3683.103,,,2019-04-20 16:40:41,2019-04-20 16:40:41,0.026s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Comment Capture/a_next (1)""))",Chrome 73.0.3683.103,,,2019-04-20 16:40:41,2019-04-20 16:40:41,0.165s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Comment Capture/a_previous""))",Chrome 73.0.3683.103,,,2019-04-20 16:40:41,2019-04-20 16:40:41,0.200s,PASSED
delay(5),Chrome 73.0.3683.103,,,2019-04-20 16:40:41,2019-04-20 16:40:46,5.003s,PASSED
"Table2 = driver.findElement(By.xpath(""//table/tbody/tr[1]/td[4]/span""))",Chrome 73.0.3683.103,,,2019-04-20 16:40:46,2019-04-20 16:40:46,0.015s,PASSED
date_page2 = Table2.getText(),Chrome 73.0.3683.103,,,2019-04-20 16:40:46,2019-04-20 16:40:46,0.017s,PASSED
"verifyEqual(date_page1, date_page2)",Chrome 73.0.3683.103,,,2019-04-20 16:40:46,2019-04-20 16:40:46,0.003s,PASSED
,,,,,,,
Test Cases/Comment Capture TestCases/TC0511,Chrome 73.0.3683.103,Test pagination (Jump to page n),,2019-04-20 16:40:46,2019-04-20 16:40:56,9.888s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Comment capture""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-20 16:40:46,2019-04-20 16:40:49,2.366s,PASSED
delay(2),Chrome 73.0.3683.103,,,2019-04-20 16:40:49,2019-04-20 16:40:51,2.007s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.103,,,2019-04-20 16:40:51,2019-04-20 16:40:51,0.001s,PASSED
"Table1 = driver.findElement(By.xpath(""//table/tbody/tr[1]/td[4]/span""))",Chrome 73.0.3683.103,,,2019-04-20 16:40:51,2019-04-20 16:40:51,0.023s,PASSED
date_page1 = Table1.getText(),Chrome 73.0.3683.103,,,2019-04-20 16:40:51,2019-04-20 16:40:51,0.036s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Comment Capture/a_2""))",Chrome 73.0.3683.103,,,2019-04-20 16:40:51,2019-04-20 16:40:51,0.237s,PASSED
delay(5),Chrome 73.0.3683.103,,,2019-04-20 16:40:51,2019-04-20 16:40:56,5.006s,PASSED
"Table2 = driver.findElement(By.xpath(""//table/tbody/tr[1]/td[4]/span""))",Chrome 73.0.3683.103,,,2019-04-20 16:40:56,2019-04-20 16:40:56,0.020s,PASSED
date_page2 = Table2.getText(),Chrome 73.0.3683.103,,,2019-04-20 16:40:56,2019-04-20 16:40:56,0.025s,PASSED
println(date_page1),Chrome 73.0.3683.103,,,2019-04-20 16:40:56,2019-04-20 16:40:56,0.001s,PASSED
