Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
InviteSubscribers,Chrome 73.0.3683.103,,,2019-04-20 17:38:41,2019-04-20 17:39:38,56.875s,FAILED
,,,,,,,
Test Cases/s-sidebar_navigation/individualAccount/Faizan_production_login_kiboengage,Chrome 73.0.3683.103,,,2019-04-20 17:38:42,2019-04-20 17:39:29,47.614s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,,2019-04-20 17:38:42,2019-04-20 17:38:45,2.293s,PASSED
maximizeWindow(),Chrome 73.0.3683.103,,,2019-04-20 17:38:45,2019-04-20 17:38:45,0.149s,PASSED
"navigateToUrl(""https://kiboengage.cloudkibo.com/"")",Chrome 73.0.3683.103,,,2019-04-20 17:38:45,2019-04-20 17:38:53,8.248s,PASSED
"navigateToUrl(""https://accounts.cloudkibo.com/?continue=https://kiboengage.cloudkibo.com"")",Chrome 73.0.3683.103,,,2019-04-20 17:38:53,2019-04-20 17:38:54,0.505s,PASSED
"click(findTestObject(""Page_CloudKibo/a_Login (2) (1) (1)""))",Chrome 73.0.3683.103,,,2019-04-20 17:38:54,2019-04-20 17:38:54,0.818s,PASSED
"setText(findTestObject(""Page_KiboPush/input_email (10) (1) (1)""), ""faizan@cloudkibo.com"")",Chrome 73.0.3683.103,,,2019-04-20 17:38:54,2019-04-20 17:38:55,0.356s,PASSED
"setEncryptedText(findTestObject(""Page_CloudKibo/input_Sign In_password (7)""), ""qeJ0sjJnwEs="")",Chrome 73.0.3683.103,,,2019-04-20 17:38:55,2019-04-20 17:38:55,0.256s,PASSED
"click(findTestObject(""Page_KiboPush/button_Sign In (10) (1) (2)""))",Chrome 73.0.3683.103,,,2019-04-20 17:38:55,2019-04-20 17:38:55,0.169s,PASSED
"navigateToUrl(""https://kiboengage.cloudkibo.com/dashboard"")",Chrome 73.0.3683.103,,,2019-04-20 17:38:55,2019-04-20 17:39:26,30.789s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/h3_Dashboard (57)""))",Chrome 73.0.3683.103,,,2019-04-20 17:39:26,2019-04-20 17:39:26,0.235s,PASSED
delay(3),Chrome 73.0.3683.103,,,2019-04-20 17:39:26,2019-04-20 17:39:29,3.028s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/a_SMS (2) (1) (1) (1) (3)""))",Chrome 73.0.3683.103,,,2019-04-20 17:39:29,2019-04-20 17:39:29,0.158s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/span_Messenger (1) (1) (1) (3)""))",Chrome 73.0.3683.103,,,2019-04-20 17:39:29,2019-04-20 17:39:29,0.139s,PASSED
,,,,,,,
Test Cases/Invite subscribers/open growth tools,Chrome 73.0.3683.103,,,2019-04-20 17:39:29,2019-04-20 17:39:31,1.525s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Dashboard/span_Growth Tools (3)""))",Chrome 73.0.3683.103,,,2019-04-20 17:39:30,2019-04-20 17:39:30,0.203s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-20 17:39:30,2019-04-20 17:39:31,1.009s,PASSED
,,,,,,,
Test Cases/Invite subscribers/TC0681,Chrome 73.0.3683.103,Test share page,,2019-04-20 17:39:31,2019-04-20 17:39:35,3.685s,PASSED
"callTestCase(findTestCase(""Subscriber TestCases/TC0678""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-20 17:39:31,2019-04-20 17:39:35,3.355s,PASSED
"click(findTestObject(""Page_KiboPush  Invite Subscribers/span_Share Page""))",Chrome 73.0.3683.103,,,2019-04-20 17:39:35,2019-04-20 17:39:35,0.210s,PASSED
,,,,,,,
Test Cases/Invite subscribers/TC0682,Chrome 73.0.3683.103,Test copy link,,2019-04-20 17:39:35,2019-04-20 17:39:38,3.437s,FAILED
"callTestCase(findTestCase(""Subscriber TestCases/TC0678""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-20 17:39:35,2019-04-20 17:39:38,3.187s,FAILED
