Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Landing Pages,Chrome 73.0.3683.75,,2019-04-22 15:35:53,2019-04-22 15:36:58,1m - 4.771s,PASSED
,,,,,,
Test Cases/s-sidebar_navigation/individualAccount/Faizan_production_login_kiboengage,Chrome 73.0.3683.75,,2019-04-22 15:35:53,2019-04-22 15:36:24,30.507s,PASSED
"openBrowser("""")",Chrome 73.0.3683.75,,2019-04-22 15:35:53,2019-04-22 15:35:55,1.177s,PASSED
maximizeWindow(),Chrome 73.0.3683.75,,2019-04-22 15:35:55,2019-04-22 15:35:55,0.134s,PASSED
"navigateToUrl(""https://kiboengage.cloudkibo.com/"")",Chrome 73.0.3683.75,,2019-04-22 15:35:55,2019-04-22 15:36:08,12.896s,PASSED
"navigateToUrl(""https://accounts.cloudkibo.com/?continue=https://kiboengage.cloudkibo.com"")",Chrome 73.0.3683.75,,2019-04-22 15:36:08,2019-04-22 15:36:08,0.539s,PASSED
"click(findTestObject(""Page_CloudKibo/a_Login (2) (1) (1)""))",Chrome 73.0.3683.75,,2019-04-22 15:36:08,2019-04-22 15:36:09,0.937s,PASSED
"setText(findTestObject(""Page_KiboPush/input_email (10) (1) (1)""), ""faizan@cloudkibo.com"")",Chrome 73.0.3683.75,,2019-04-22 15:36:09,2019-04-22 15:36:09,0.270s,PASSED
"setEncryptedText(findTestObject(""Page_CloudKibo/input_Sign In_password (7)""), ""qeJ0sjJnwEs="")",Chrome 73.0.3683.75,,2019-04-22 15:36:09,2019-04-22 15:36:10,0.135s,PASSED
"click(findTestObject(""Page_KiboPush/button_Sign In (10) (1) (2)""))",Chrome 73.0.3683.75,,2019-04-22 15:36:10,2019-04-22 15:36:10,0.079s,PASSED
"navigateToUrl(""https://kiboengage.cloudkibo.com/dashboard"")",Chrome 73.0.3683.75,,2019-04-22 15:36:10,2019-04-22 15:36:20,10.778s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/h3_Dashboard (57)""))",Chrome 73.0.3683.75,,2019-04-22 15:36:20,2019-04-22 15:36:21,0.110s,PASSED
delay(3),Chrome 73.0.3683.75,,2019-04-22 15:36:21,2019-04-22 15:36:24,3.023s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/a_SMS (2) (1) (1) (1) (3)""))",Chrome 73.0.3683.75,,2019-04-22 15:36:24,2019-04-22 15:36:24,0.114s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/span_Messenger (1) (1) (1) (3)""))",Chrome 73.0.3683.75,,2019-04-22 15:36:24,2019-04-22 15:36:24,0.084s,PASSED
,,,,,,
Test Cases/Invite subscribers/open growth tools,Chrome 73.0.3683.75,,2019-04-22 15:36:24,2019-04-22 15:36:25,1.216s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Dashboard/span_Growth Tools (3)""))",Chrome 73.0.3683.75,,2019-04-22 15:36:24,2019-04-22 15:36:24,0.098s,PASSED
delay(1),Chrome 73.0.3683.75,,2019-04-22 15:36:24,2019-04-22 15:36:25,1.004s,PASSED
,,,,,,
Test Cases/Landing Pages/TC11270,Chrome 73.0.3683.75,,2019-04-22 15:36:25,2019-04-22 15:36:26,1.516s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Landing Pages""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-22 15:36:25,2019-04-22 15:36:26,1.390s,PASSED
,,,,,,
Test Cases/Landing Pages/TC11260,Chrome 73.0.3683.75,,2019-04-22 15:36:26,2019-04-22 15:36:28,1.253s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Landing Pages""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-22 15:36:27,2019-04-22 15:36:28,1.163s,PASSED
,,,,,,
Test Cases/Landing Pages/TC11275,Chrome 73.0.3683.75,,2019-04-22 15:36:28,2019-04-22 15:36:29,1.216s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Landing Pages""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-22 15:36:28,2019-04-22 15:36:29,1.148s,PASSED
,,,,,,
Test Cases/Landing Pages/TC11277,Chrome 73.0.3683.75,,2019-04-22 15:36:29,2019-04-22 15:36:30,1.218s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Landing Pages""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-22 15:36:29,2019-04-22 15:36:30,1.119s,PASSED
,,,,,,
Test Cases/Landing Pages/TC11268,Chrome 73.0.3683.75,,2019-04-22 15:36:30,2019-04-22 15:36:31,1.233s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Landing Pages""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-22 15:36:30,2019-04-22 15:36:31,1.152s,PASSED
,,,,,,
Test Cases/Landing Pages/TC11263,Chrome 73.0.3683.75,,2019-04-22 15:36:31,2019-04-22 15:36:33,1.231s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Landing Pages""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-22 15:36:31,2019-04-22 15:36:33,1.160s,PASSED
,,,,,,
Test Cases/Landing Pages/TC11272,Chrome 73.0.3683.75,,2019-04-22 15:36:33,2019-04-22 15:36:34,1.207s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Landing Pages""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-22 15:36:33,2019-04-22 15:36:34,1.132s,PASSED
,,,,,,
Test Cases/Landing Pages/TC11265,Chrome 73.0.3683.75,,2019-04-22 15:36:34,2019-04-22 15:36:35,1.191s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Landing Pages""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-22 15:36:34,2019-04-22 15:36:35,1.132s,PASSED
,,,,,,
Test Cases/Landing Pages/TC11266,Chrome 73.0.3683.75,,2019-04-22 15:36:35,2019-04-22 15:36:36,1.191s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Landing Pages""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-22 15:36:35,2019-04-22 15:36:36,1.130s,PASSED
,,,,,,
Test Cases/Landing Pages/TC11257,Chrome 73.0.3683.75,,2019-04-22 15:36:36,2019-04-22 15:36:37,1.177s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Landing Pages""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-22 15:36:36,2019-04-22 15:36:37,1.107s,PASSED
,,,,,,
Test Cases/Landing Pages/TC11274,Chrome 73.0.3683.75,,2019-04-22 15:36:37,2019-04-22 15:36:39,1.222s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Landing Pages""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-22 15:36:37,2019-04-22 15:36:39,1.134s,PASSED
,,,,,,
Test Cases/Landing Pages/TC11239,Chrome 73.0.3683.75,,2019-04-22 15:36:39,2019-04-22 15:36:40,1.229s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Landing Pages""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-22 15:36:39,2019-04-22 15:36:40,1.144s,PASSED
,,,,,,
Test Cases/Landing Pages/TC11278,Chrome 73.0.3683.75,,2019-04-22 15:36:40,2019-04-22 15:36:41,1.181s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Landing Pages""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-22 15:36:40,2019-04-22 15:36:41,1.117s,PASSED
,,,,,,
Test Cases/Landing Pages/TC11261,Chrome 73.0.3683.75,,2019-04-22 15:36:41,2019-04-22 15:36:42,1.183s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Landing Pages""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-22 15:36:41,2019-04-22 15:36:42,1.119s,PASSED
,,,,,,
Test Cases/Landing Pages/TC11262,Chrome 73.0.3683.75,,2019-04-22 15:36:42,2019-04-22 15:36:43,1.184s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Landing Pages""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-22 15:36:42,2019-04-22 15:36:43,1.128s,PASSED
,,,,,,
Test Cases/Landing Pages/TC11245,Chrome 73.0.3683.75,,2019-04-22 15:36:43,2019-04-22 15:36:45,1.197s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Landing Pages""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-22 15:36:43,2019-04-22 15:36:45,1.130s,PASSED
,,,,,,
Test Cases/Landing Pages/TC11271,Chrome 73.0.3683.75,,2019-04-22 15:36:45,2019-04-22 15:36:46,1.194s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Landing Pages""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-22 15:36:45,2019-04-22 15:36:46,1.126s,PASSED
,,,,,,
Test Cases/Landing Pages/TC11267,Chrome 73.0.3683.75,,2019-04-22 15:36:46,2019-04-22 15:36:47,1.182s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Landing Pages""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-22 15:36:46,2019-04-22 15:36:47,1.119s,PASSED
,,,,,,
Test Cases/Landing Pages/TC11259,Chrome 73.0.3683.75,,2019-04-22 15:36:47,2019-04-22 15:36:48,1.198s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Landing Pages""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-22 15:36:47,2019-04-22 15:36:48,1.129s,PASSED
,,,,,,
Test Cases/Landing Pages/TC11269,Chrome 73.0.3683.75,,2019-04-22 15:36:48,2019-04-22 15:36:49,1.179s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Landing Pages""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-22 15:36:48,2019-04-22 15:36:49,1.118s,PASSED
,,,,,,
Test Cases/Landing Pages/TC11241,Chrome 73.0.3683.75,,2019-04-22 15:36:49,2019-04-22 15:36:51,1.185s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Landing Pages""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.75,,2019-04-22 15:36:49,2019-04-22 15:36:51,1.126s,PASSED
,,,,,,
