Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
SMS,Chrome 73.0.3683.103,,,2019-04-21 04:55:37,2019-04-21 04:56:55,1m - 18.012s,PASSED
,,,,,,,
Test Cases/s-sidebar_navigation/individualAccount/Faizan_production_login_kiboengage,Chrome 73.0.3683.103,,,2019-04-21 04:55:38,2019-04-21 04:56:28,50.123s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,,2019-04-21 04:55:39,2019-04-21 04:55:51,12.392s,PASSED
maximizeWindow(),Chrome 73.0.3683.103,,,2019-04-21 04:55:51,2019-04-21 04:55:51,0.145s,PASSED
"navigateToUrl(""https://kiboengage.cloudkibo.com/"")",Chrome 73.0.3683.103,,,2019-04-21 04:55:51,2019-04-21 04:55:59,7.790s,PASSED
"navigateToUrl(""https://accounts.cloudkibo.com/?continue=https://kiboengage.cloudkibo.com"")",Chrome 73.0.3683.103,,,2019-04-21 04:55:59,2019-04-21 04:55:59,0.559s,PASSED
"click(findTestObject(""Page_CloudKibo/a_Login (2) (1) (1)""))",Chrome 73.0.3683.103,,,2019-04-21 04:55:59,2019-04-21 04:56:01,1.169s,PASSED
"setText(findTestObject(""Page_KiboPush/input_email (10) (1) (1)""), ""faizan@cloudkibo.com"")",Chrome 73.0.3683.103,,,2019-04-21 04:56:01,2019-04-21 04:56:01,0.411s,PASSED
"setEncryptedText(findTestObject(""Page_CloudKibo/input_Sign In_password (7)""), ""qeJ0sjJnwEs="")",Chrome 73.0.3683.103,,,2019-04-21 04:56:01,2019-04-21 04:56:01,0.271s,PASSED
"click(findTestObject(""Page_KiboPush/button_Sign In (10) (1) (2)""))",Chrome 73.0.3683.103,,,2019-04-21 04:56:01,2019-04-21 04:56:01,0.167s,PASSED
"navigateToUrl(""https://kiboengage.cloudkibo.com/dashboard"")",Chrome 73.0.3683.103,,,2019-04-21 04:56:01,2019-04-21 04:56:24,22.512s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/h3_Dashboard (57)""))",Chrome 73.0.3683.103,,,2019-04-21 04:56:24,2019-04-21 04:56:24,0.357s,PASSED
delay(3),Chrome 73.0.3683.103,,,2019-04-21 04:56:24,2019-04-21 04:56:27,3.121s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/a_SMS (2) (1) (1) (1) (3)""))",Chrome 73.0.3683.103,,,2019-04-21 04:56:27,2019-04-21 04:56:28,0.261s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/span_Messenger (1) (1) (1) (3)""))",Chrome 73.0.3683.103,,,2019-04-21 04:56:28,2019-04-21 04:56:28,0.215s,PASSED
,,,,,,,
Test Cases/SMS/contacts/TC11149,Chrome 73.0.3683.103,,,2019-04-21 04:56:28,2019-04-21 04:56:33,4.969s,PASSED
