Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Comment Capture,Chrome 73.0.3683.103,,,2019-04-20 16:37:00,2019-04-20 16:38:23,1m - 22.688s,PASSED
,,,,,,,
Test Cases/s-sidebar_navigation/individualAccount/Faizan_production_login_kiboengage,Chrome 73.0.3683.103,,,2019-04-20 16:37:01,2019-04-20 16:38:11,1m - 9.801s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,,2019-04-20 16:37:02,2019-04-20 16:37:14,12.632s,PASSED
maximizeWindow(),Chrome 73.0.3683.103,,,2019-04-20 16:37:14,2019-04-20 16:37:14,0.142s,PASSED
"navigateToUrl(""https://kiboengage.cloudkibo.com/"")",Chrome 73.0.3683.103,,,2019-04-20 16:37:14,2019-04-20 16:37:28,13.154s,PASSED
"navigateToUrl(""https://accounts.cloudkibo.com/?continue=https://kiboengage.cloudkibo.com"")",Chrome 73.0.3683.103,,,2019-04-20 16:37:28,2019-04-20 16:37:28,0.549s,PASSED
"click(findTestObject(""Page_CloudKibo/a_Login (2) (1) (1)""))",Chrome 73.0.3683.103,,,2019-04-20 16:37:28,2019-04-20 16:37:29,1.028s,PASSED
"setText(findTestObject(""Page_KiboPush/input_email (10) (1) (1)""), ""faizan@cloudkibo.com"")",Chrome 73.0.3683.103,,,2019-04-20 16:37:29,2019-04-20 16:37:29,0.319s,PASSED
"setEncryptedText(findTestObject(""Page_CloudKibo/input_Sign In_password (7)""), ""qeJ0sjJnwEs="")",Chrome 73.0.3683.103,,,2019-04-20 16:37:29,2019-04-20 16:37:30,0.225s,PASSED
"click(findTestObject(""Page_KiboPush/button_Sign In (10) (1) (2)""))",Chrome 73.0.3683.103,,,2019-04-20 16:37:30,2019-04-20 16:37:30,0.180s,PASSED
"navigateToUrl(""https://kiboengage.cloudkibo.com/dashboard"")",Chrome 73.0.3683.103,,,2019-04-20 16:37:30,2019-04-20 16:38:07,37.288s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/h3_Dashboard (57)""))",Chrome 73.0.3683.103,,,2019-04-20 16:38:07,2019-04-20 16:38:07,0.176s,PASSED
delay(3),Chrome 73.0.3683.103,,,2019-04-20 16:38:07,2019-04-20 16:38:10,3.055s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/a_SMS (2) (1) (1) (1) (3)""))",Chrome 73.0.3683.103,,,2019-04-20 16:38:10,2019-04-20 16:38:11,0.164s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/span_Messenger (1) (1) (1) (3)""))",Chrome 73.0.3683.103,,,2019-04-20 16:38:11,2019-04-20 16:38:11,0.186s,PASSED
,,,,,,,
Test Cases/Invite subscribers/open growth tools,Chrome 73.0.3683.103,,,2019-04-20 16:38:11,2019-04-20 16:38:12,1.377s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Dashboard/span_Growth Tools (3)""))",Chrome 73.0.3683.103,,,2019-04-20 16:38:11,2019-04-20 16:38:11,0.150s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-20 16:38:11,2019-04-20 16:38:12,1.007s,PASSED
,,,,,,,
Test Cases/Comment Capture TestCases/TC0512,Chrome 73.0.3683.103,Test delete button in posts list,,2019-04-20 16:38:12,2019-04-20 16:38:17,5.056s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Comment capture""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-20 16:38:12,2019-04-20 16:38:15,2.683s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Comment Capture/button_Delete""))",Chrome 73.0.3683.103,,,2019-04-20 16:38:15,2019-04-20 16:38:15,0.237s,PASSED
delay(2),Chrome 73.0.3683.103,,,2019-04-20 16:38:15,2019-04-20 16:38:17,2.008s,PASSED
,,,,,,,
Test Cases/Comment Capture TestCases/TC0513,Chrome 73.0.3683.103,Test cross of delete dialogue box,,2019-04-20 16:38:17,2019-04-20 16:38:23,5.417s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Comment capture""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-20 16:38:17,2019-04-20 16:38:20,2.398s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Comment Capture/button_Delete (1)""))",Chrome 73.0.3683.103,,,2019-04-20 16:38:20,2019-04-20 16:38:20,0.221s,PASSED
"click(findTestObject(""Page_KiboPush  Comment Capture/cross_button""))",Chrome 73.0.3683.103,,,2019-04-20 16:38:20,2019-04-20 16:38:20,0.439s,PASSED
"scrollToPosition(0, 0)",Chrome 73.0.3683.103,,,2019-04-20 16:38:20,2019-04-20 16:38:20,0.041s,PASSED
delay(2),Chrome 73.0.3683.103,,,2019-04-20 16:38:20,2019-04-20 16:38:23,2.003s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Comment Capture/h3_Comment Capture""))",Chrome 73.0.3683.103,,,2019-04-20 16:38:23,2019-04-20 16:38:23,0.158s,PASSED
