Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Comment Capture,Chrome 73.0.3683.103,,,2019-04-20 17:07:32,2019-04-20 17:10:23,2m - 51.325s,PASSED
,,,,,,,
Test Cases/s-sidebar_navigation/individualAccount/Faizan_production_login_kiboengage,Chrome 73.0.3683.103,,,2019-04-20 17:07:32,2019-04-20 17:08:50,1m - 17.175s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,,2019-04-20 17:07:33,2019-04-20 17:07:59,25.542s,PASSED
maximizeWindow(),Chrome 73.0.3683.103,,,2019-04-20 17:07:59,2019-04-20 17:07:59,0.368s,PASSED
"navigateToUrl(""https://kiboengage.cloudkibo.com/"")",Chrome 73.0.3683.103,,,2019-04-20 17:07:59,2019-04-20 17:08:12,12.434s,PASSED
"navigateToUrl(""https://accounts.cloudkibo.com/?continue=https://kiboengage.cloudkibo.com"")",Chrome 73.0.3683.103,,,2019-04-20 17:08:12,2019-04-20 17:08:12,0.651s,PASSED
"click(findTestObject(""Page_CloudKibo/a_Login (2) (1) (1)""))",Chrome 73.0.3683.103,,,2019-04-20 17:08:12,2019-04-20 17:08:14,1.374s,PASSED
"setText(findTestObject(""Page_KiboPush/input_email (10) (1) (1)""), ""faizan@cloudkibo.com"")",Chrome 73.0.3683.103,,,2019-04-20 17:08:14,2019-04-20 17:08:14,0.450s,PASSED
"setEncryptedText(findTestObject(""Page_CloudKibo/input_Sign In_password (7)""), ""qeJ0sjJnwEs="")",Chrome 73.0.3683.103,,,2019-04-20 17:08:14,2019-04-20 17:08:14,0.333s,PASSED
"click(findTestObject(""Page_KiboPush/button_Sign In (10) (1) (2)""))",Chrome 73.0.3683.103,,,2019-04-20 17:08:14,2019-04-20 17:08:14,0.141s,PASSED
"navigateToUrl(""https://kiboengage.cloudkibo.com/dashboard"")",Chrome 73.0.3683.103,,,2019-04-20 17:08:14,2019-04-20 17:08:46,31.206s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/h3_Dashboard (57)""))",Chrome 73.0.3683.103,,,2019-04-20 17:08:46,2019-04-20 17:08:46,0.343s,PASSED
delay(3),Chrome 73.0.3683.103,,,2019-04-20 17:08:46,2019-04-20 17:08:49,3.161s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/a_SMS (2) (1) (1) (1) (3)""))",Chrome 73.0.3683.103,,,2019-04-20 17:08:49,2019-04-20 17:08:49,0.189s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/span_Messenger (1) (1) (1) (3)""))",Chrome 73.0.3683.103,,,2019-04-20 17:08:49,2019-04-20 17:08:50,0.143s,PASSED
,,,,,,,
Test Cases/Invite subscribers/open growth tools,Chrome 73.0.3683.103,,,2019-04-20 17:08:50,2019-04-20 17:08:51,1.638s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Dashboard/span_Growth Tools (3)""))",Chrome 73.0.3683.103,,,2019-04-20 17:08:50,2019-04-20 17:08:50,0.255s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-20 17:08:50,2019-04-20 17:08:51,1.013s,PASSED
,,,,,,,
Test Cases/Comment Capture TestCases/TC0505,Chrome 73.0.3683.103,Test documentation link,,2019-04-20 17:08:51,2019-04-20 17:08:57,5.757s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Comment capture""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-20 17:08:51,2019-04-20 17:08:54,2.610s,PASSED
delay(3),Chrome 73.0.3683.103,,,2019-04-20 17:08:54,2019-04-20 17:08:57,3.004s,PASSED
,,,,,,,
Test Cases/Comment Capture TestCases/TC0507,Chrome 73.0.3683.103,Test view comment capture,,2019-04-20 17:08:57,2019-04-20 17:09:05,7.817s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Comment capture""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-20 17:08:57,2019-04-20 17:09:00,2.345s,PASSED
delay(5),Chrome 73.0.3683.103,,,2019-04-20 17:09:00,2019-04-20 17:09:05,5.005s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.103,,,2019-04-20 17:09:05,2019-04-20 17:09:05,0.041s,PASSED
"Table = driver.findElement(By.xpath(""//table/tbody""))",Chrome 73.0.3683.103,,,2019-04-20 17:09:05,2019-04-20 17:09:05,0.113s,PASSED
"rows_table = Table.findElements(By.tagName(""tr""))",Chrome 73.0.3683.103,,,2019-04-20 17:09:05,2019-04-20 17:09:05,0.048s,PASSED
