Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Landing Pages,Chrome 73.0.3683.103,,,2019-04-21 07:24:52,2019-04-21 07:25:58,1m - 5.927s,PASSED
,,,,,,,
Test Cases/s-sidebar_navigation/individualAccount/Faizan_production_login_kiboengage,Chrome 73.0.3683.103,,,2019-04-21 07:24:52,2019-04-21 07:25:21,28.326s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,,2019-04-21 07:24:53,2019-04-21 07:24:55,2.525s,PASSED
maximizeWindow(),Chrome 73.0.3683.103,,,2019-04-21 07:24:55,2019-04-21 07:24:55,0.163s,PASSED
"navigateToUrl(""https://kiboengage.cloudkibo.com/"")",Chrome 73.0.3683.103,,,2019-04-21 07:24:55,2019-04-21 07:25:03,7.851s,PASSED
"navigateToUrl(""https://accounts.cloudkibo.com/?continue=https://kiboengage.cloudkibo.com"")",Chrome 73.0.3683.103,,,2019-04-21 07:25:03,2019-04-21 07:25:04,0.528s,PASSED
"click(findTestObject(""Page_CloudKibo/a_Login (2) (1) (1)""))",Chrome 73.0.3683.103,,,2019-04-21 07:25:04,2019-04-21 07:25:05,0.973s,PASSED
"setText(findTestObject(""Page_KiboPush/input_email (10) (1) (1)""), ""faizan@cloudkibo.com"")",Chrome 73.0.3683.103,,,2019-04-21 07:25:05,2019-04-21 07:25:05,0.326s,PASSED
"setEncryptedText(findTestObject(""Page_CloudKibo/input_Sign In_password (7)""), ""qeJ0sjJnwEs="")",Chrome 73.0.3683.103,,,2019-04-21 07:25:05,2019-04-21 07:25:05,0.234s,PASSED
"click(findTestObject(""Page_KiboPush/button_Sign In (10) (1) (2)""))",Chrome 73.0.3683.103,,,2019-04-21 07:25:05,2019-04-21 07:25:06,0.160s,PASSED
"navigateToUrl(""https://kiboengage.cloudkibo.com/dashboard"")",Chrome 73.0.3683.103,,,2019-04-21 07:25:06,2019-04-21 07:25:17,11.500s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/h3_Dashboard (57)""))",Chrome 73.0.3683.103,,,2019-04-21 07:25:17,2019-04-21 07:25:17,0.166s,PASSED
delay(3),Chrome 73.0.3683.103,,,2019-04-21 07:25:17,2019-04-21 07:25:20,3.041s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/a_SMS (2) (1) (1) (1) (3)""))",Chrome 73.0.3683.103,,,2019-04-21 07:25:20,2019-04-21 07:25:20,0.228s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/span_Messenger (1) (1) (1) (3)""))",Chrome 73.0.3683.103,,,2019-04-21 07:25:20,2019-04-21 07:25:21,0.170s,PASSED
,,,,,,,
Test Cases/Invite subscribers/open growth tools,Chrome 73.0.3683.103,,,2019-04-21 07:25:21,2019-04-21 07:25:22,1.527s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Dashboard/span_Growth Tools (3)""))",Chrome 73.0.3683.103,,,2019-04-21 07:25:21,2019-04-21 07:25:21,0.164s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 07:25:21,2019-04-21 07:25:22,1.005s,PASSED
,,,,,,,
Test Cases/Landing Pages/TC11270,Chrome 73.0.3683.103,,,2019-04-21 07:25:22,2019-04-21 07:25:24,1.532s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Landing Pages""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-21 07:25:22,2019-04-21 07:25:24,1.390s,PASSED
,,,,,,,
Test Cases/Landing Pages/TC11260,Chrome 73.0.3683.103,,,2019-04-21 07:25:24,2019-04-21 07:25:25,1.291s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Landing Pages""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-21 07:25:24,2019-04-21 07:25:25,1.151s,PASSED
,,,,,,,
Test Cases/Landing Pages/TC11275,Chrome 73.0.3683.103,,,2019-04-21 07:25:25,2019-04-21 07:25:26,1.429s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Landing Pages""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-21 07:25:25,2019-04-21 07:25:26,1.224s,PASSED
,,,,,,,
Test Cases/Landing Pages/TC11277,Chrome 73.0.3683.103,,,2019-04-21 07:25:26,2019-04-21 07:25:28,1.460s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Landing Pages""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-21 07:25:27,2019-04-21 07:25:28,1.213s,PASSED
,,,,,,,
Test Cases/Landing Pages/TC11268,Chrome 73.0.3683.103,,,2019-04-21 07:25:28,2019-04-21 07:25:29,1.260s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Landing Pages""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-21 07:25:28,2019-04-21 07:25:29,1.157s,PASSED
,,,,,,,
Test Cases/Landing Pages/TC11263,Chrome 73.0.3683.103,,,2019-04-21 07:25:29,2019-04-21 07:25:31,1.345s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Landing Pages""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-21 07:25:29,2019-04-21 07:25:31,1.196s,PASSED
,,,,,,,
Test Cases/Landing Pages/TC11272,Chrome 73.0.3683.103,,,2019-04-21 07:25:31,2019-04-21 07:25:32,1.258s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Landing Pages""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-21 07:25:31,2019-04-21 07:25:32,1.150s,PASSED
,,,,,,,
Test Cases/Landing Pages/TC11265,Chrome 73.0.3683.103,,,2019-04-21 07:25:32,2019-04-21 07:25:33,1.362s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Landing Pages""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-21 07:25:32,2019-04-21 07:25:33,1.171s,PASSED
,,,,,,,
Test Cases/Landing Pages/TC11266,Chrome 73.0.3683.103,,,2019-04-21 07:25:33,2019-04-21 07:25:35,1.334s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Landing Pages""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-21 07:25:33,2019-04-21 07:25:35,1.211s,PASSED
,,,,,,,
Test Cases/Landing Pages/TC11257,Chrome 73.0.3683.103,,,2019-04-21 07:25:35,2019-04-21 07:25:36,1.261s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Landing Pages""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-21 07:25:35,2019-04-21 07:25:36,1.142s,PASSED
,,,,,,,
Test Cases/Landing Pages/TC11274,Chrome 73.0.3683.103,,,2019-04-21 07:25:36,2019-04-21 07:25:37,1.243s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Landing Pages""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-21 07:25:36,2019-04-21 07:25:37,1.140s,PASSED
,,,,,,,
